mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.428,12.52,61.3902
validation,0,0,2.428,12.52,61.3902
train,0,32,2.1613,13.3789,63.0879
train,0,32,2.1613,13.3789,63.0879
train,0,64,2.101,13.5742,64
train,0,64,2.101,13.5742,64
train,0,96,2.0928,13.7695,63.9844
train,0,96,2.0928,13.7695,63.9844
train,0,128,2.0875,12.4023,64
train,0,128,2.0875,12.4023,64
train,0,160,2.0888,13.2812,64
train,0,160,2.0888,13.2812,64
train,0,192,2.0785,12.8906,64
train,0,192,2.0785,12.8906,64
train,0,224,2.061,13.5742,64
train,0,224,2.061,13.5742,64
train,0,256,2.0632,14.0625,64
train,0,256,2.0632,14.0625,64
train,0,288,2.0446,14.3555,64
train,0,288,2.0446,14.3555,64
train,0,320,2.0402,12.0117,64
train,0,320,2.0402,12.0117,64
train,0,352,2.0189,14.6484,64
train,0,352,2.0189,14.6484,64
train,0,384,2.0685,12.4023,64
train,0,384,2.0685,12.4023,64
train,0,416,2.0016,13.8672,63.9473
train,0,416,2.0016,13.8672,63.9473
train,0,448,1.9995,14.4531,64
train,0,448,1.9995,14.4531,64
train,0,480,1.9677,16.3086,63.9355
train,0,480,1.9677,16.3086,63.9355
train,0,512,1.9399,18.457,63.8418
train,0,512,1.9399,18.457,63.8418
validation,0,512,1.9653,18.92,64
validation,0,512,1.9653,18.92,64
train,0,544,1.9559,16.7969,63.4238
train,0,544,1.9559,16.7969,63.4238
train,0,576,2.0078,15.0391,57.3711
train,0,576,2.0078,15.0391,57.3711
train,0,608,2.0148,15.2344,58.8867
train,0,608,2.0148,15.2344,58.8867
train,0,640,1.9266,20.4102,47.1455
train,0,640,1.9266,20.4102,47.1455
train,0,672,2.0828,12.0117,64
train,0,672,2.0828,12.0117,64
train,0,704,2.0808,12.9883,64
train,0,704,2.0808,12.9883,64
train,0,736,2.0827,12.1094,64
train,0,736,2.0827,12.1094,64
train,0,768,2.0812,12.0117,64
train,0,768,2.0812,12.0117,64
train,0,800,2.0821,13.1836,64
train,0,800,2.0821,13.1836,64
train,0,832,2.082,14.0625,64
train,0,832,2.082,14.0625,64
train,0,864,2.0801,13.9648,64
train,0,864,2.0801,13.9648,64
train,0,896,2.0799,13.0859,64
train,0,896,2.0799,13.0859,64
train,0,928,2.0783,12.0117,64
train,0,928,2.0783,12.0117,64
train,0,960,2.0788,14.4531,64
train,0,960,2.0788,14.4531,64
train,0,992,2.0806,13.4766,64
train,0,992,2.0806,13.4766,64
train,0,1024,2.0817,13.3789,64
train,0,1024,2.0817,13.3789,64
validation,0,1024,2.0805,12.38,64
validation,0,1024,2.0805,12.38,64
train,0,1056,2.082,12.5,64
train,0,1056,2.082,12.5,64
train,0,1088,2.0802,12.1094,64
train,0,1088,2.0802,12.1094,64
train,0,1120,2.0817,13.3789,64
train,0,1120,2.0817,13.3789,64
train,0,1152,2.0788,13.1836,64
train,0,1152,2.0788,13.1836,64
train,0,1184,2.0802,12.6953,64
train,0,1184,2.0802,12.6953,64
train,0,1216,2.0785,13.4766,64
train,0,1216,2.0785,13.4766,64
train,0,1248,2.0814,11.9141,64
train,0,1248,2.0814,11.9141,64
train,0,1280,2.0804,12.0117,64
train,0,1280,2.0804,12.0117,64
train,0,1312,2.0814,11.5234,64
train,0,1312,2.0814,11.5234,64
train,0,1344,2.0772,12.3047,64
train,0,1344,2.0772,12.3047,64
train,0,1376,2.077,11.9141,64
train,0,1376,2.077,11.9141,64
train,0,1408,2.0647,13.4766,64
train,0,1408,2.0647,13.4766,64
train,0,1440,2.0825,12.9883,64
train,0,1440,2.0825,12.9883,64
train,0,1472,2.0803,11.9141,64
train,0,1472,2.0803,11.9141,64
train,0,1504,2.0824,12.0117,64
train,0,1504,2.0824,12.0117,64
train,0,1536,2.0792,12.6953,64
train,0,1536,2.0792,12.6953,64
validation,0,1536,2.08,12.18,64
validation,0,1536,2.08,12.18,64
train,0,1568,2.0807,12.8906,64
train,0,1568,2.0807,12.8906,64
train,0,1600,2.0783,12.3047,64
train,0,1600,2.0783,12.3047,64
train,0,1632,2.0803,12.1094,64
train,0,1632,2.0803,12.1094,64
train,0,1664,2.0796,12.5,64
train,0,1664,2.0796,12.5,64
train,0,1696,2.0775,11.9141,64
train,0,1696,2.0775,11.9141,64
train,0,1728,2.0534,13.6719,64
train,0,1728,2.0534,13.6719,64
train,0,1760,2.0597,15.625,64
train,0,1760,2.0597,15.625,64
train,0,1792,2.0808,11.7188,64
train,0,1792,2.0808,11.7188,64
train,0,1824,2.0796,12.3047,63.9873
train,0,1824,2.0796,12.3047,63.9873
train,0,1856,2.0813,13.5742,64
train,0,1856,2.0813,13.5742,64
train,0,1888,2.0802,14.5508,64
train,0,1888,2.0802,14.5508,64
train,0,1920,2.0796,12.8906,64
train,0,1920,2.0796,12.8906,64
train,0,1952,2.0803,13.0859,64
train,0,1952,2.0803,13.0859,64
train,0,1984,2.0798,13.0859,64
train,0,1984,2.0798,13.0859,64
