epoch,global step,mode,loss,accuracy,mean_length
0,0,train,2.743,12.5,36.25
0,0,train,2.743,12.5,36.25
0,0,validation,2.7588,12.7,48.111
0,0,validation,2.7588,12.7,48.111
0,0,train,2.5809,25.0,36.25
0,0,train,2.5809,25.0,36.25
0,0,validation,2.767,12.34,48.0264
0,0,train,3.5135,0.0,40.875
0,0,validation,2.767,12.34,48.0264
0,0,train,3.5135,0.0,40.875
0,0,validation,2.7545,12.8,47.81
0,0,validation,2.7545,12.8,47.81
0,10,train,2.4804,13.5135,55.6284
0,10,train,1.894,12.5,64
0,10,train,2.2301,12.5,56.625
0,10,train,2.1171,25.0,59
0,10,train,2.4804,13.5135,55.6284
0,10,train,1.894,12.5,64
0,10,train,2.2301,12.5,56.625
0,10,train,2.1171,25.0,59
0,20,train,2.227,12.8378,61.1926
0,20,train,2.1394,12.5,61.375
0,20,train,2.0698,12.5,64
0,20,train,2.0475,25.0,62.125
0,20,train,2.227,12.8378,61.1926
0,20,train,2.1394,12.5,61.375
0,20,train,2.0698,12.5,64
0,20,train,2.0475,25.0,62.125
0,30,train,2.1546,10.8108,61.5203
0,30,train,2.1653,0.0,54.125
0,30,train,2.1415,25.0,64
0,30,train,1.9424,37.5,54.75
0,30,train,2.1546,10.8108,61.5203
0,30,train,2.1653,0.0,54.125
0,30,train,2.1415,25.0,64
0,30,train,1.9424,37.5,54.75
0,40,train,2.0974,15.8784,58.3784
0,40,train,2.0083,12.5,58.875
0,40,train,2.2526,12.5,64
0,40,train,2.2125,0.0,49
0,40,train,2.0974,15.8784,58.3784
0,40,train,2.0083,12.5,58.875
0,40,train,2.2526,12.5,64
0,40,train,2.2125,0.0,49
0,50,train,2.1083,13.5135,56.0169
0,50,train,2.1419,0.0,57
0,50,train,2.1394,0.0,54.125
0,50,train,2.1231,12.5,53.25
0,50,train,2.1083,13.5135,56.0169
0,50,train,2.1419,0.0,57
0,50,train,2.1394,0.0,54.125
0,50,train,2.1231,12.5,53.25
0,60,train,2.099,13.5135,55.7128
0,60,train,2.078,0.0,55.75
0,60,train,2.0973,12.5,52.375
0,60,train,2.0414,0.0,61
0,60,train,2.099,13.5135,55.7128
0,60,train,2.078,0.0,55.75
0,60,train,2.0973,12.5,52.375
0,60,train,2.0414,0.0,61
0,70,train,2.0988,13.5135,57.5608
0,70,train,2.0539,25.0,61.375
0,70,train,2.1428,0.0,62.5
0,70,train,2.275,0.0,53
