mode,epoch,global step,loss,accuracy,mean_length
train,0,620,1.9923,17.5,52.4594
train,0,630,1.9728,18.125,51.7188
train,0,640,1.9714,16.875,55.3687
train,0,650,1.9936,14.375,52.5531
train,0,660,1.9745,14.0625,50.7687
train,0,670,1.9452,20.3125,51.8156
train,0,680,1.9367,19.6875,53.6187
train,0,690,1.9656,16.875,52.5219
train,0,700,1.98,17.5,50.1719
train,0,710,1.9775,15.3125,51.7563
train,0,720,1.9129,24.0625,52.2531
train,0,730,1.9258,18.75,52.0438
train,0,740,1.9836,15.625,41.8781
train,0,750,1.9272,18.75,48.125
train,0,760,1.9585,21.5625,53.2125
train,0,770,1.9455,20.625,49.5531
train,0,780,1.9266,21.875,49.6938
train,0,790,1.9194,18.75,48.9719
train,0,800,1.9342,19.375,48.8906
train,0,810,1.8908,20.0,51.1187
train,0,820,1.9279,19.6875,55.5844
train,0,830,1.8794,21.875,58.1594
train,0,840,1.9099,22.8125,59.6063
train,0,850,1.8593,25.9375,58.4281
train,0,860,1.9266,21.25,62.7406
train,0,870,1.9035,24.6875,62.3594
train,0,880,1.9191,23.125,62.6313
train,0,890,1.9209,24.6875,62.6031
train,0,900,1.8261,25.3125,60.8656
train,0,910,1.8899,20.3125,61.4531
train,0,920,1.8715,23.4375,61.4125
train,0,930,1.858,23.125,60.175
train,0,940,1.8397,27.8125,59.7313
train,0,950,1.9352,21.5625,56.35
train,0,960,1.9306,23.4375,52.8406
train,0,970,1.8966,22.5,55.7656
train,0,980,1.9222,19.6875,55.8563
train,0,990,1.9162,21.5625,53.4625
train,0,1000,1.8577,24.375,54.6187
train,0,1010,1.8587,22.8125,53.6469
train,0,1020,1.8856,22.1875,56.2375
validation,0,1024,1.8224,26.48,56.8284
train,0,1030,1.8632,25.625,58.375
train,0,1040,1.8303,27.8125,57.575
train,0,1050,1.8231,30.3125,59.2812
train,0,1060,1.8431,26.25,60.0781
train,0,1070,1.7409,30.9375,57.0938
train,0,1080,1.8412,27.1875,56.4844
train,0,1090,1.7602,27.8125,53.2906
train,0,1100,1.8061,26.5625,51.9562
train,0,1110,1.7765,32.5,50.4594
train,0,1120,1.835,27.1875,49.6469
train,0,1130,1.7826,26.5625,48.3062
train,0,1140,1.7811,27.1875,46.5406
train,0,1150,1.817,27.5,45.9813
train,0,1160,1.7771,30.625,47.925
train,0,1170,1.7328,36.5625,48.7031
train,0,1180,1.7558,31.25,47.5219
train,0,1190,1.7647,30.9375,38.9062
train,0,1200,1.6904,31.25,25.075
train,0,1210,1.815,28.75,23.05
train,0,1220,1.7753,32.1875,28.8031
train,0,1230,1.6341,43.125,31.0938
train,0,1240,1.7227,32.8125,34.9375
train,0,1250,1.7961,31.875,26.3344
train,0,1260,1.8329,29.6875,21.4875
train,0,1270,1.7172,32.1875,23.9844
train,0,1280,1.6579,37.8125,28.5938
train,0,1290,1.683,37.8125,33.7094
train,0,1300,1.5509,45.3125,36.6719
train,0,1310,1.5463,44.0625,37.375
train,0,1320,1.6073,38.75,42.9969
train,0,1330,1.6527,36.875,46.5469
train,0,1340,1.6715,33.125,39.9031
train,0,1350,1.6056,38.75,37.6562
train,0,1360,1.6746,34.375,36.3375
train,0,1370,1.6111,40.9375,32.5156
train,0,1380,1.5688,40.0,25.3594
train,0,1390,1.5361,40.3125,25.0125
train,0,1400,1.5953,36.5625,29.1719
train,0,1410,1.5586,38.4375,28.1313
train,0,1420,1.4623,46.5625,30.9406
train,0,1430,1.4365,47.5,32.8531
train,0,1440,1.4821,44.375,32.4875
train,0,1450,1.5427,41.875,30.1375
train,0,1460,1.5813,37.5,36.3281
train,0,1470,1.4735,46.25,41.7875
train,0,1480,1.4746,45.3125,39.35
train,0,1490,1.5428,41.875,37.4656
train,0,1500,1.4048,47.5,40.05
train,0,1510,1.4571,45.9375,41.3531
train,0,1520,1.513,39.6875,43.1656
train,0,1530,1.3637,48.75,41.0
validation,0,1536,1.519,42.18,44.6634
train,0,1540,1.5587,39.6875,45.9188
train,0,1550,1.5316,42.5,46.7969
train,0,1560,1.5063,43.75,39.6031
train,0,1570,1.471,44.0625,40.9937
train,0,1580,1.5847,39.375,42.9906
train,0,1590,1.4782,43.75,39.3687
train,0,1600,1.5011,39.375,36.3156
train,0,1610,1.4071,48.125,33.5531
train,0,1620,1.3118,52.1875,32.7344
train,0,1630,1.3883,47.5,33.2437
train,0,1640,1.3935,48.75,28.7656
train,0,1650,1.3524,51.25,29.6156
train,0,1660,1.3745,46.5625,31.6938
train,0,1670,1.3725,46.875,28.8875
train,0,1680,1.3142,50.625,34.5969
train,0,1690,1.2856,51.5625,37.2687
train,0,1700,1.3656,43.4375,39.3594
train,0,1710,1.327,51.25,34.6281
train,0,1720,1.231,58.125,39.0594
train,0,1730,1.3232,51.875,39.9688
train,0,1740,1.2303,54.0625,39.4781
train,0,1750,1.2291,50.9375,38.1656
train,0,1760,1.2345,49.6875,34.8719
train,0,1770,1.2939,47.8125,31.425
train,0,1780,1.4109,46.5625,28.5344
train,0,1790,1.3315,48.75,31.6062
train,0,1800,1.333,49.0625,32.2563
train,0,1810,1.3151,52.5,31.025
train,0,1820,1.3053,51.25,35.8906
train,0,1830,1.225,56.25,32.1875
train,0,1840,1.1805,56.25,33.5875
train,0,1850,1.2043,52.5,33.3344
train,0,1860,1.261,51.5625,37.3719
train,0,1870,1.2335,54.375,42.7656
train,0,1880,1.1998,55.3125,39.9937
train,0,1890,1.1222,58.75,42.2531
train,0,1900,1.244,51.5625,40.3656
train,0,1910,1.1313,57.5,38.4438
train,0,1920,1.2239,50.9375,38.1406
train,0,1930,1.1598,56.875,37.4781
train,0,1940,1.1674,56.875,37.3813
train,0,1950,1.2325,52.1875,37.375
train,0,1960,1.1279,58.4375,34.7938
train,0,1970,1.0526,62.5,32.8312
train,0,1980,1.1732,51.25,31.5969
train,0,1990,1.1012,54.6875,32.1656
train,0,2000,1.1836,56.5625,29.7094
train,0,2010,1.0742,59.6875,31.3875
train,0,2020,1.2046,51.875,33.7281
train,0,2030,1.1158,59.6875,37.1906
train,0,2040,1.0945,59.0625,37.2469
validation,0,2048,1.0348,61.72,41.3834
train,0,2050,1.0928,59.375,38.1187
train,0,2060,1.1264,56.5625,40.6469
train,0,2070,1.1446,54.6875,35.3687
train,0,2080,1.1601,56.875,32.625
train,0,2090,1.1072,56.5625,30.3687
train,0,2100,1.1605,56.875,32.3531
train,0,2110,1.0991,56.5625,34.4344
train,0,2120,1.1298,58.75,31.0
train,0,2130,1.1056,61.25,30.55
train,0,2140,1.0637,62.8125,36.5781
train,0,2150,1.1329,57.1875,42.1969
train,0,2160,1.0685,59.6875,42.6094
train,0,2170,1.0952,58.75,41.2938
train,0,2180,1.1283,57.8125,43.0781
train,0,2190,1.1649,56.875,40.3094
train,0,2200,1.2588,47.5,35.6344
train,0,2210,1.1352,55.9375,31.0156
train,0,2220,1.245,52.8125,23.7344
train,0,2230,1.2393,53.125,19.8406
train,0,2240,1.2347,53.75,29.7219
train,0,2250,1.2171,56.25,34.6875
train,0,2260,1.1321,57.5,30.9438
train,0,2270,1.1906,55.9375,29.3219
train,0,2280,1.0697,62.8125,28.8094
train,0,2290,1.056,62.8125,24.0375
train,0,2300,1.0758,62.1875,16.3875
train,0,2310,1.2004,54.0625,17.5344
train,0,2320,1.0817,61.5625,16.5781
train,0,2330,1.0778,62.5,17.3062
train,0,2340,1.046,61.5625,16.1562
train,0,2350,1.1166,59.0625,16.5406
train,0,2360,1.135,57.8125,17.5469
train,0,2370,1.1828,53.75,19.5875
train,0,2380,1.0985,54.375,19.3719
train,0,2390,1.0988,58.4375,16.075
train,0,2400,1.0816,58.125,15.5406
train,0,2410,1.0212,61.875,16.5094
train,0,2420,1.089,60.625,17.3344
train,0,2430,0.9927,62.1875,18.3719
train,0,2440,1.042,59.0625,19.8656
train,0,2450,0.9621,69.6875,17.9031
train,0,2460,1.0106,63.4375,23.3969
train,0,2470,1.0357,59.375,24.5844
train,0,2480,1.0311,61.5625,26.375
train,0,2490,1.0192,63.75,24.8594
train,0,2500,1.0751,63.125,26.5125
train,0,2510,1.059,59.6875,26.9281
train,0,2520,1.0368,61.5625,29.1656
train,0,2530,0.9478,65.3125,30.1406
train,0,2540,0.9677,63.75,30.6375
train,0,2550,1.031,58.4375,28.9375
train,0,2560,1.0335,62.1875,28.4281
validation,0,2560,0.9366,64.76,28.4384
train,0,2570,0.9773,63.75,24.6438
train,0,2580,1.0228,63.75,27.9906
train,0,2590,0.9933,57.8125,28.6562
train,0,2600,0.9625,66.5625,28.0344
train,0,2610,0.9418,65.9375,22.7375
train,0,2620,0.99,60.0,24.5
train,0,2630,0.9474,66.875,23.375
train,0,2640,0.9897,60.9375,25.525
train,0,2650,1.0407,60.625,25.4156
train,0,2660,0.9049,63.125,27.0063
train,0,2670,0.9988,60.3125,25.9219
train,0,2680,0.9248,65.625,28.8781
train,0,2690,0.9084,63.75,29.3687
train,0,2700,0.9334,65.9375,30.9469
train,0,2710,0.8705,65.9375,29.7656
train,0,2720,0.8724,65.3125,31.0375
train,0,2730,0.965,64.6875,27.6594
train,0,2740,0.9651,64.6875,28.1187
train,0,2750,0.8702,67.8125,27.7312
train,0,2760,0.9092,64.375,24.7406
train,0,2770,0.8663,66.875,26.7906
train,0,2780,0.9353,62.8125,27.7344
train,0,2790,1.0483,59.0625,29.3219
train,0,2800,0.9736,65.3125,26.3313
train,0,2810,0.9452,67.5,30.7906
train,0,2820,0.896,67.8125,28.5344
train,0,2830,0.8433,69.6875,27.4812
train,0,2840,0.9372,63.75,29.0437
train,0,2850,0.9479,65.9375,25.7719
train,0,2860,0.8633,70.0,27.1844
train,0,2870,0.9254,65.3125,28.4406
train,0,2880,0.9389,65.9375,28.5594
train,0,2890,0.8589,67.8125,28.6094
train,0,2900,0.8829,67.5,28.0094
train,0,2910,0.7778,71.875,29.5625
train,0,2920,0.8865,65.625,26.7812
train,0,2930,0.8765,66.25,30.1125
train,0,2940,0.8712,66.5625,27.4469
train,0,2950,0.7783,72.8125,28.575
train,0,2960,0.8228,70.625,29.6187
train,0,2970,0.847,68.4375,28.2281
train,0,2980,0.918,66.5625,25.5719
train,0,2990,0.8151,70.625,27.8875
train,0,3000,0.8729,69.6875,27.5781
train,0,3010,0.8248,68.75,26.75
train,0,3020,0.9155,63.75,25.4187
train,0,3030,0.8301,69.6875,28.4
train,0,3040,0.9176,65.625,25.3406
train,0,3050,0.6925,73.125,27.0219
train,0,3060,0.8472,68.75,26.2937
train,0,3070,0.8002,72.1875,26.775
validation,0,3072,0.7209,74.68,29.1666
train,0,3080,0.8151,69.375,27.8781
train,0,3090,0.775,72.1875,28.8094
train,0,3100,0.841,70.0,32.2563
train,0,3110,0.8264,70.3125,35.7687
train,0,3120,0.772,71.875,35.7156
train,0,3130,0.7674,73.125,35.45
train,0,3140,0.8205,70.3125,33.8125
train,0,3150,0.7726,71.875,37.2031
train,0,3160,0.7439,74.375,34.4875
train,0,3170,0.7883,71.5625,35.2594
train,0,3180,0.8059,74.6875,35.7906
train,0,3190,0.9589,66.875,33.475
train,0,3200,0.9036,70.0,34.3219
train,0,3210,0.8062,69.6875,29.4031
train,0,3220,0.7377,75.9375,29.6969
train,1,3230,0.7658,73.125,30.2375
train,1,3240,0.7224,74.0625,31.4969
train,1,3250,0.8339,67.1875,29.5469
train,1,3260,0.758,72.1875,32.6
train,1,3270,0.7748,69.6875,32.6281
train,1,3280,0.7627,74.375,30.8969
train,1,3290,0.7561,71.875,30.4531
train,1,3300,0.6972,72.5,33.8219
train,1,3310,0.7396,74.6875,34.05
train,1,3320,0.6789,75.3125,31.9312
train,1,3330,0.777,73.4375,31.1562
train,1,3340,0.6629,77.8125,29.2625
train,1,3350,0.7747,72.5,29.7969
train,1,3360,0.6808,77.1875,28.2281
train,1,3370,0.7253,76.875,31.3219
train,1,3380,0.739,76.25,33.8125
train,1,3390,0.7575,74.0625,37.0125
train,1,3400,0.7004,75.625,34.1219
train,1,3410,0.7656,70.9375,35.8094
train,1,3420,0.6823,76.25,37.3969
train,1,3430,0.7346,74.0625,35.7156
train,1,3440,0.7519,75.0,34.0
train,1,3450,0.7566,72.5,33.3594
train,1,3460,0.7581,75.625,35.3656
train,1,3470,0.829,69.0625,34.0781
train,1,3480,0.7217,75.0,34.05
train,1,3490,0.712,75.3125,33.6531
train,1,3500,0.8281,70.3125,30.8219
train,1,3510,0.7155,73.75,31.1969
train,1,3520,0.7794,70.9375,30.0156
train,1,3530,0.7633,73.4375,29.3594
train,1,3540,0.7245,74.0625,28.1875
train,1,3550,0.7609,70.625,32.2656
train,1,3560,0.7382,72.8125,29.0063
train,1,3570,0.7282,72.1875,31.3031
train,1,3580,0.7404,73.75,27.9281
validation,1,3584,0.6547,77.16,30.7394
train,1,3590,0.682,78.125,30.5281
train,1,3600,0.6229,77.8125,29.4344
train,1,3610,0.6474,75.3125,29.8687
train,1,3620,0.688,75.9375,30.0906
train,1,3630,0.7066,72.5,31.8562
train,1,3640,0.7489,72.8125,29.5531
train,1,3650,0.6953,75.0,28.2125
train,1,3660,0.6336,80.3125,29.6531
train,1,3670,0.7071,78.75,31.2375
train,1,3680,0.6364,76.5625,27.9563
train,1,3690,0.6913,76.25,29.5281
train,1,3700,0.6679,76.25,29.4344
train,1,3710,0.679,79.0625,32.3031
train,1,3720,0.6526,76.5625,29.6469
train,1,3730,0.6573,77.8125,27.5344
train,1,3740,0.7037,72.8125,28.5406
train,1,3750,0.733,73.4375,30.825
train,1,3760,0.5824,80.0,31.0688
train,1,3770,0.6393,77.8125,30.3531
train,1,3780,0.7258,76.25,29.2375
train,1,3790,0.7008,74.0625,32.0906
train,1,3800,0.6876,73.75,31.8406
train,1,3810,0.545,80.625,31.2031
train,1,3820,0.6395,78.75,32.4719
train,1,3830,0.6446,75.625,33.3969
train,1,3840,0.6163,78.125,29.5562
train,1,3850,0.6169,80.3125,30.6875
train,1,3860,0.611,77.8125,31.9406
train,1,3870,0.6341,79.0625,30.9656
train,1,3880,0.721,75.9375,32.6031
train,1,3890,0.7124,72.8125,32.6219
train,1,3900,0.6185,78.4375,33.6906
train,1,3910,0.6012,78.4375,33.7125
train,1,3920,0.6718,75.9375,33.3406
train,1,3930,0.5441,82.8125,33.5
train,1,3940,0.6521,78.4375,33.0063
train,1,3950,0.6025,79.0625,32.3563
train,1,3960,0.6596,77.1875,31.3938
train,1,3970,0.6652,76.5625,30.925
train,1,3980,0.613,80.625,32.5844
train,1,3990,0.7204,72.5,34.7188
train,1,4000,0.6929,75.0,32.2563
train,1,4010,0.654,75.625,32.0469
train,1,4020,0.6101,78.75,36.5469
train,1,4030,0.6186,80.0,35.3969
train,1,4040,0.6131,80.9375,37.6406
train,1,4050,0.6114,78.75,35.5375
train,1,4060,0.6072,76.875,36.1031
train,1,4070,0.6325,77.8125,37.7687
train,1,4080,0.5542,81.875,35.5781
train,1,4090,0.6701,75.625,35.9344
validation,1,4096,0.5663,81.38,39.545
train,1,4100,0.5671,78.125,36.4094
train,1,4110,0.5485,81.25,37.5187
train,1,4120,0.6243,76.875,37.45
train,1,4130,0.6143,78.4375,37.3031
train,1,4140,0.579,81.5625,36.7938
train,1,4150,0.5573,82.1875,39.225
train,1,4160,0.5756,78.4375,38.9281
train,1,4170,0.5518,80.625,38.5656
train,1,4180,0.6338,79.6875,41.8969
train,1,4190,0.6164,77.5,39.3312
train,1,4200,0.6374,76.25,41.7188
train,1,4210,0.5377,82.1875,38.4531
train,1,4220,0.5709,81.5625,39.5562
train,1,4230,0.549,82.1875,39.4594
train,1,4240,0.5779,78.125,39.4156
train,1,4250,0.5319,80.9375,41.3656
train,1,4260,0.555,80.3125,40.7844
train,1,4270,0.6576,75.0,36.1719
train,1,4280,0.6056,79.0625,39.1219
train,1,4290,0.5454,80.0,41.475
train,1,4300,0.6241,79.0625,38.9906
train,1,4310,0.6203,75.625,38.8438
train,1,4320,0.6188,78.125,38.0063
train,1,4330,0.5649,82.1875,37.7594
train,1,4340,0.6725,73.125,34.6156
train,1,4350,0.5567,82.5,38.2719
train,1,4360,0.6338,80.0,39.1875
train,1,4370,0.5412,81.875,38.0781
train,1,4380,0.5325,82.5,38.5688
train,1,4390,0.5496,79.375,39.7594
train,1,4400,0.4895,83.4375,38.25
train,1,4410,0.5292,80.3125,39.2844
train,1,4420,0.5327,80.9375,36.8188
train,1,4430,0.528,81.25,41.4906
train,1,4440,0.5117,80.0,39.1781
train,1,4450,0.5692,78.75,39.5719
train,1,4460,0.5615,80.625,38.2188
train,1,4470,0.5252,82.1875,40.3687
train,1,4480,0.5169,85.0,40.4281
train,1,4490,0.5315,81.875,41.8719
train,1,4500,0.544,83.4375,39.8125
train,1,4510,0.5418,80.9375,42.925
train,1,4520,0.5033,80.625,41.6469
train,1,4530,0.5573,80.0,43.8719
train,1,4540,0.5623,80.0,42.1812
train,1,4550,0.5517,80.3125,41.8031
train,1,4560,0.5286,82.5,43.4156
train,1,4570,0.5353,81.25,42.9719
train,1,4580,0.4998,84.375,43.3687
train,1,4590,0.5429,80.9375,44.7188
train,1,4600,0.5405,80.625,43.8281
validation,1,4608,0.4823,84.26,46.3366
train,1,4610,0.4965,83.125,43.1
train,1,4620,0.4887,85.3125,42.4188
train,1,4630,0.5729,80.625,39.4188
train,1,4640,0.5368,81.875,36.7406
train,1,4650,0.5358,84.6875,37.4375
train,1,4660,0.5944,77.5,39.1625
train,1,4670,0.5203,82.8125,36.1281
train,1,4680,0.5516,81.25,36.0625
train,1,4690,0.5906,81.25,36.9906
train,1,4700,0.4903,83.4375,36.8344
train,1,4710,0.5146,81.5625,39.0344
train,1,4720,0.512,82.1875,35.5812
train,1,4730,0.462,85.9375,37.0812
train,1,4740,0.4221,86.5625,34.5281
train,1,4750,0.4812,80.0,33.8125
train,1,4760,0.4998,83.125,32.8969
train,1,4770,0.5412,80.3125,32.3
train,1,4780,0.5193,83.75,35.0781
train,1,4790,0.5328,84.6875,34.6906
train,1,4800,0.4769,84.0625,35.5406
train,1,4810,0.5139,83.125,36.5531
train,1,4820,0.5846,79.6875,37.8687
train,1,4830,0.4365,86.25,37.5875
train,1,4840,0.4609,83.4375,35.8
train,1,4850,0.548,82.1875,35.1313
train,1,4860,0.5761,79.375,35.2313
train,1,4870,0.4979,80.9375,33.625
train,1,4880,0.4771,83.125,32.4969
train,1,4890,0.5523,79.375,32.9062
train,1,4900,0.4855,81.5625,36.95
train,1,4910,0.5069,83.4375,34.1688
train,1,4920,0.5578,79.0625,36.3094
train,1,4930,0.48,83.4375,34.8906
train,1,4940,0.4496,85.0,35.5031
train,1,4950,0.4574,84.375,36.3844
train,1,4960,0.4566,84.375,38.5031
train,1,4970,0.4881,83.4375,40.5938
train,1,4980,0.4613,83.75,41.1219
train,1,4990,0.4975,81.25,34.4219
train,1,5000,0.5439,81.5625,26.1031
train,1,5010,0.5573,81.25,24.0219
train,1,5020,0.5397,83.125,28.5219
train,1,5030,0.4455,85.9375,27.6906
train,1,5040,0.4946,81.875,29.4688
train,1,5050,0.478,84.0625,29.5813
train,1,5060,0.4821,84.375,30.625
train,1,5070,0.5151,82.1875,29.85
train,1,5080,0.4467,86.5625,31.9594
train,1,5090,0.5349,82.8125,31.4344
train,1,5100,0.5522,78.125,33.2563
train,1,5110,0.5247,84.0625,31.7188
train,1,5120,0.5488,79.6875,33.5719
validation,1,5120,0.423,86.84,39.9336
train,1,5130,0.4558,85.9375,36.8156
train,1,5140,0.4383,84.6875,40.225
train,1,5150,0.5323,84.6875,37.3719
train,1,5160,0.4378,84.375,38.3656
train,1,5170,0.4672,83.75,37.1906
train,1,5180,0.5158,82.5,40.7375
train,1,5190,0.48,82.5,43.1594
train,1,5200,0.4368,84.375,42.6125
train,1,5210,0.4128,86.875,41.5312
train,1,5220,0.4538,84.6875,41.8625
train,1,5230,0.5257,79.375,38.1875
train,1,5240,0.3999,86.5625,39.8188
train,1,5250,0.7593,73.125,39.4469
train,1,5260,0.8772,71.25,46.3281
train,1,5270,0.6209,79.375,46.2344
train,1,5280,0.7246,72.8125,46.125
train,1,5290,0.632,78.4375,45.975
train,1,5300,0.5275,84.6875,44.5562
train,1,5310,0.5943,79.375,44.7125
train,1,5320,0.5804,79.375,45.4937
train,1,5330,0.6005,78.125,43.1812
train,1,5340,0.574,79.0625,43.7094
train,1,5350,0.4974,82.8125,42.6594
train,1,5360,0.4769,85.0,42.5375
train,1,5370,0.526,82.1875,45.4969
train,1,5380,0.471,85.9375,46.5938
train,1,5390,0.4372,87.1875,45.6469
train,1,5400,0.5309,83.4375,48.0625
train,1,5410,0.4272,84.0625,47.1094
train,1,5420,0.531,80.3125,48.075
train,1,5430,0.4964,81.875,46.1531
train,1,5440,0.4518,83.75,49.6063
train,1,5450,0.4952,85.0,48.7125
train,1,5460,0.4539,85.9375,46.9156
train,1,5470,0.5129,83.4375,44.6375
train,1,5480,0.4631,85.3125,44.3687
train,1,5490,0.4129,88.125,41.25
train,1,5500,0.4418,85.3125,42.6437
train,1,5510,0.4429,83.125,43.4688
train,1,5520,0.4384,83.4375,44.0594
train,1,5530,0.3788,88.125,42.6406
train,1,5540,0.4538,84.0625,45.5094
train,1,5550,0.4461,85.3125,44.5594
train,1,5560,0.4807,85.0,44.3125
train,1,5570,0.4454,84.0625,41.4219
train,1,5580,0.3828,90.0,42.3094
train,1,5590,0.4323,85.9375,41.5031
train,1,5600,0.4001,87.5,44.4781
train,1,5610,0.4159,85.3125,43.7
train,1,5620,0.421,85.0,45.1156
train,1,5630,0.3717,89.6875,41.6844
validation,1,5632,0.3774,88.06,43.9976
train,1,5640,0.3982,86.875,40.6594
train,1,5650,0.4474,85.625,39.4219
train,1,5660,0.4016,86.5625,38.9219
train,1,5670,0.4185,84.6875,36.2719
train,1,5680,0.5318,81.25,36.5625
train,1,5690,0.4305,85.3125,39.4937
train,1,5700,0.4193,85.625,42.3344
train,1,5710,0.411,86.5625,40.5719
train,1,5720,0.3858,88.125,41.2531
train,1,5730,0.3813,86.875,41.075
train,1,5740,0.4529,84.375,43.05
train,1,5750,0.4651,84.0625,41.9844
train,1,5760,0.4103,86.25,44.4156
train,1,5770,0.3867,87.1875,40.4906
train,1,5780,0.3924,88.125,41.9438
train,1,5790,0.4286,84.375,39.8875
train,1,5800,0.3934,88.125,41.3906
train,1,5810,0.3976,87.8125,39.9875
train,1,5820,0.3703,87.1875,40.1031
train,1,5830,0.4041,85.3125,37.8687
train,1,5840,0.4105,85.625,37.5781
train,1,5850,0.4028,86.25,36.6938
train,1,5860,0.4114,87.1875,32.9
train,1,5870,0.3985,87.5,32.7656
train,1,5880,0.3822,87.8125,34.4906
train,1,5890,0.4102,84.6875,37.4937
train,1,5900,0.3833,86.875,35.3156
train,1,5910,0.4716,83.75,38.5562
train,1,5920,0.3507,90.625,37.0875
train,1,5930,0.4028,86.25,38.05
train,1,5940,0.3738,88.4375,39.4469
train,1,5950,0.3985,87.1875,44.4312
train,1,5960,0.3571,89.0625,43.8188
train,1,5970,0.3482,86.25,43.5875
train,1,5980,0.4169,85.9375,44.4906
train,1,5990,0.3632,87.1875,43.4844
train,1,6000,0.3742,84.375,43.8312
train,1,6010,0.4011,84.6875,42.4375
train,1,6020,0.3763,87.1875,43.0969
train,1,6030,0.413,87.8125,46.425
train,1,6040,0.3041,91.875,42.4188
train,1,6050,0.3219,89.6875,42.7719
train,1,6060,0.3535,88.4375,45.3344
train,1,6070,0.3289,88.4375,45.5781
train,1,6080,0.3771,86.5625,43.3125
train,1,6090,0.3733,87.5,41.1812
train,1,6100,0.4064,85.3125,43.8906
train,1,6110,0.3754,88.125,43.0156
train,1,6120,0.3699,89.375,41.8219
train,1,6130,0.2986,91.875,42.2812
train,1,6140,0.3286,90.3125,42.6938
validation,1,6144,0.3417,88.96,46.6018
train,1,6150,0.3774,86.875,45.0219
train,1,6160,0.3793,86.875,42.5344
train,1,6170,0.3591,86.875,42.6156
train,1,6180,0.3755,87.8125,42.6656
train,1,6190,0.3191,88.75,42.3813
train,1,6200,0.3548,88.125,42.9312
train,1,6210,0.3519,86.25,45.0063
train,1,6220,0.2954,92.1875,41.675
train,1,6230,0.361,88.125,41.2469
train,1,6240,0.3504,86.5625,43.5469
train,1,6250,0.3375,89.0625,41.2531
train,1,6260,0.4156,87.1875,40.925
train,1,6270,0.4135,83.75,44.5375
train,1,6280,0.3715,87.8125,43.3
train,1,6290,0.2946,92.5,42.975
train,1,6300,0.3211,90.9375,46.3312
train,1,6310,0.2991,91.25,44.425
train,1,6320,0.3945,85.625,46.8188
train,1,6330,0.3612,88.4375,45.1469
train,1,6340,0.3174,89.6875,44.4688
train,1,6350,0.32,89.6875,44.6063
train,1,6360,0.3475,89.6875,44.1562
train,1,6370,0.3737,86.25,43.7
train,1,6380,0.3421,89.6875,37.7687
train,1,6390,0.3984,86.5625,35.0
train,1,6400,0.3987,84.6875,33.5812
train,1,6410,0.3368,89.6875,34.7625
train,1,6420,0.4,86.875,34.6969
train,1,6430,0.3262,90.9375,35.1125
train,1,6440,0.3308,90.0,38.6031
train,1,6450,0.4261,83.4375,34.8625
train,2,6460,0.322,88.4375,35.4469
