mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.428,12.52,61.3902
train,0,32,2.2084,13.6719,63.3271
train,0,64,2.1276,13.0859,64
train,0,96,2.1015,13.7695,64
train,0,128,2.0997,12.9883,64
train,0,160,2.1009,13.2812,64
train,0,192,2.0873,13.6719,64
train,0,224,2.091,13.7695,64
train,0,256,2.0694,13.2812,64
train,0,288,2.0559,14.8438,64
train,0,320,2.053,12.0117,64
train,0,352,2.0281,16.3086,64
train,0,384,2.0286,15.0391,64
train,0,416,2.0189,15.7227,64
train,0,448,2.0538,16.3086,64
train,0,480,2.0668,14.4531,64
train,0,512,2.0423,16.4062,63.9863
validation,0,512,1.9928,20.68,64
train,0,544,1.9623,19.8242,63.9873
train,0,576,1.9777,21.4844,63.957
train,0,608,1.9465,22.2656,63.6846
train,0,640,1.8379,28.125,60.4102
train,0,672,1.8945,25.0977,50.7852
train,0,704,1.8969,24.5117,60.0361
train,0,736,1.8791,24.9023,58.8379
train,0,768,1.8381,26.2695,48.8555
train,0,800,1.765,31.25,53.1436
train,0,832,1.7305,30.6641,56.3877
train,0,864,1.6498,33.8867,56.7275
train,0,896,1.6067,35.0586,58.6436
train,0,928,1.5752,34.2773,58.4277
train,0,960,1.5938,35.8398,49.252
train,0,992,1.5629,36.7188,44.3506
train,0,1024,1.5427,37.9883,51.7783
validation,0,1024,1.592,36.56,52.6002
train,0,1056,1.5325,38.8672,58.2324
train,0,1088,1.533,37.5,61.9111
train,0,1120,1.4688,43.5547,62.8418
train,0,1152,1.4173,42.9688,62.7344
train,0,1184,1.4069,44.4336,63.0645
train,0,1216,1.4051,44.7266,63.0879
train,0,1248,1.3952,45.5078,62.5938
train,0,1280,1.3167,47.4609,60.3086
train,0,1312,1.351,45.7031,60.2783
train,0,1344,1.3542,46.7773,60.0664
train,0,1376,1.298,49.3164,60.3672
train,0,1408,1.3032,47.2656,60.8174
train,0,1440,1.2876,47.8516,59.5684
train,0,1472,1.2946,48.2422,58.9814
train,0,1504,1.278,50.0977,57.9766
train,0,1536,1.1979,55.1758,57.96
validation,0,1536,1.1857,55.1,56.2854
train,0,1568,1.3028,50.8789,57.3008
train,0,1600,1.2044,52.7344,56.8848
train,0,1632,1.2249,51.2695,57.4229
train,0,1664,1.1778,54.6875,56.8203
train,0,1696,1.2411,52.7344,58.3369
train,0,1728,1.1673,55.0781,60.2637
train,0,1760,1.13,57.0312,60.1299
train,0,1792,1.1325,56.3477,62.4004
train,0,1824,1.0927,58.7891,61.9424
train,0,1856,1.082,59.1797,61.4561
train,0,1888,1.1031,58.6914,59.6484
train,0,1920,1.0828,57.8125,59.582
train,0,1952,1.0964,59.7656,59.5625
train,0,1984,1.0637,58.5938,59.2822
train,0,2016,0.9875,62.793,60.0801
train,0,2048,1.0417,60.4492,60.166
validation,0,2048,0.9749,63.6,59.3142
train,0,2080,0.988,62.9883,59.6104
train,0,2112,0.9614,64.0625,60.3779
train,0,2144,1.4593,49.0234,59.7256
train,0,2176,1.0705,60.7422,59.6436
train,0,2208,1.063,57.7148,62.9521
train,0,2240,1.0389,61.4258,63.9971
train,0,2272,1.0106,63.5742,64
train,0,2304,0.9947,61.4258,63.9961
train,0,2336,0.9901,61.8164,63.9551
train,0,2368,0.9562,63.2812,63.9873
train,0,2400,0.9313,63.1836,63.998
train,0,2432,0.9308,62.1094,63.9854
train,0,2464,0.9593,62.0117,63.9844
train,0,2496,0.9324,64.8438,63.9873
train,0,2528,0.9411,64.5508,63.9727
train,0,2560,0.923,63.9648,63.9883
validation,0,2560,0.8724,67.12,63.983
train,0,2592,0.9195,64.5508,63.9521
train,0,2624,0.8925,64.5508,63.9805
train,0,2656,0.8412,68.6523,63.9658
train,0,2688,0.8721,66.4062,63.9795
train,0,2720,0.8009,70.5078,63.9502
train,0,2752,0.8611,67.9688,63.9277
train,0,2784,0.8525,66.2109,63.9678
train,0,2816,0.8366,67.8711,63.9521
train,0,2848,0.8639,68.0664,63.9688
train,0,2880,0.7788,70.2148,63.9775
train,0,2912,0.8381,67.7734,63.9873
