epoch,global step,mode,loss,accuracy,mean_length
0,0,train,2.7459,12.5,52.5
0,0,validation,3.3243,12.34,63.292
0,10,train,2.8381,12.5,61.0855
0,10,train,2.5667,50.0,64
0,20,train,2.9842,12.5,63.7039
0,20,train,2.0074,12.5,64
0,30,train,2.5806,11.8421,62.6645
0,30,train,2.3059,12.5,64
0,40,train,2.656,14.4737,64
0,40,train,2.3367,12.5,64
0,50,train,2.6257,8.5526,64
0,50,train,2.1859,12.5,64
0,60,train,2.2862,17.7632,63.8618
0,60,train,2.2497,0.0,64
0,70,train,2.1025,12.5,63.7829
0,70,train,2.1705,25.0,64
0,80,train,2.0969,18.4211,64
0,80,train,1.9918,12.5,64
0,90,train,2.1321,8.5526,63.9408
0,90,train,2.0323,25.0,64
0,100,train,2.0688,13.1579,64
0,100,train,2.157,0.0,64
0,110,train,2.0817,17.1053,64
0,110,train,1.9983,25.0,64
0,120,train,2.1015,13.1579,64
0,120,train,2.0844,37.5,64
0,130,train,2.1006,13.8158,64
0,130,train,2.1621,0.0,64
0,140,train,2.1359,13.1579,64
0,140,train,2.0385,25.0,64
0,150,train,2.1108,12.5,63.6447
0,150,train,2.1131,12.5,64
0,160,train,2.0991,15.7895,63.7434
0,160,train,2.0795,25.0,64
0,170,train,2.1091,9.2105,63.8553
0,170,train,1.9984,37.5,64
0,180,train,2.0974,13.8158,63.6842
0,180,train,2.0349,37.5,64
0,190,train,2.0917,8.5526,64
0,190,train,2.0904,0.0,64
0,200,train,2.0991,9.2105,63.8553
0,200,train,2.136,0.0,64
0,210,train,2.0956,11.1842,64
0,210,train,2.082,0.0,64
0,220,train,2.0779,15.1316,64
0,220,train,2.0496,25.0,64
0,230,train,2.0723,14.4737,63.4539
0,230,train,2.0779,12.5,64
0,240,train,2.0946,10.5263,63.7105
0,240,train,2.1092,12.5,64
0,250,train,2.0878,11.8421,64
0,250,train,2.0206,25.0,64
0,260,train,2.0747,16.4474,64
0,260,train,2.0579,25.0,64
0,270,train,2.0918,11.1842,64
0,270,train,2.131,0.0,64
0,280,train,2.0794,9.2105,64
0,280,train,2.0731,12.5,64
0,290,train,2.0834,12.5,64
0,290,train,2.1259,12.5,64
0,300,train,2.0858,12.5,64
0,300,train,2.0583,25.0,64
0,310,train,2.0806,13.8158,64
0,310,train,2.1187,0.0,64
0,320,train,2.0898,12.5,64
0,320,train,2.0512,37.5,64
0,330,train,2.0809,11.1842,64
0,330,train,2.0921,0.0,64
0,340,train,2.075,17.1053,64
0,340,train,2.0855,12.5,64
0,350,train,2.076,11.8421,64
0,350,train,2.0947,0.0,64
0,360,train,2.069,17.1053,63.9342
0,360,train,2.1167,0.0,64
0,370,train,2.0854,7.8947,64
0,370,train,2.0348,37.5,64
0,380,train,2.0772,9.2105,63.7632
0,380,train,2.0757,25.0,64
0,390,train,2.0734,16.4474,64
0,390,train,2.0845,25.0,64
0,400,train,2.0751,12.5,64
0,400,train,2.0658,12.5,64
0,410,train,2.071,14.4737,64
0,410,train,2.1217,0.0,64
0,420,train,2.0817,14.4737,64
0,420,train,2.0709,25.0,64
0,430,train,2.0735,13.8158,64
0,430,train,2.1375,0.0,64
0,440,train,2.0827,13.1579,64
0,440,train,2.0313,50.0,64
0,450,train,2.0794,15.7895,64
0,450,train,2.1153,0.0,64
0,460,train,2.0822,13.8158,64
0,460,train,2.0727,12.5,64
0,470,train,2.0927,7.2368,64
0,470,train,2.0414,37.5,64
0,480,train,2.0768,6.5789,63.8421
0,480,train,2.1548,0.0,64
0,490,train,2.0857,11.8421,64
0,490,train,2.0242,50.0,64
0,500,train,2.0864,9.2105,64
0,500,train,2.119,25.0,64
0,510,train,2.0763,13.1579,63.4737
0,510,train,2.0774,25.0,64
0,512,validation,2.0812,12.44,64
0,512,validation,2.0808,12.26,64
0,520,train,2.0748,11.8421,64
0,520,train,2.0429,37.5,64
0,530,train,2.0802,13.1579,64
0,530,train,2.0305,12.5,64
0,540,train,2.0773,11.8421,64
0,540,train,2.1146,12.5,64
0,550,train,2.0671,15.7895,64
0,550,train,2.1189,25.0,64
0,560,train,2.0872,10.5263,64
0,560,train,2.0861,12.5,64
0,570,train,2.0682,9.8684,64
0,570,train,2.0011,37.5,64
0,580,train,2.0772,9.8684,64
0,580,train,2.0681,12.5,64
0,590,train,2.0756,15.1316,64
0,590,train,2.0603,37.5,64
0,600,train,2.0765,11.8421,64
0,600,train,2.1318,0.0,64
0,610,train,2.0796,9.8684,64
0,610,train,2.0836,12.5,64
0,620,train,2.0811,13.1579,64
0,620,train,2.1281,0.0,64
0,630,train,2.0756,14.4737,64
0,630,train,2.0792,12.5,64
0,640,train,2.0751,15.1316,64
0,640,train,2.0736,25.0,64
0,650,train,2.0647,11.1842,64
0,650,train,2.0454,25.0,64
0,660,train,2.0656,11.8421,63.8421
0,660,train,1.9329,37.5,64
0,670,train,2.0675,10.5263,64
0,670,train,2.088,12.5,64
0,680,train,2.0699,13.8158,64
0,680,train,2.0337,0.0,64
0,690,train,2.0635,7.8947,64
0,690,train,2.0841,25.0,64
0,700,train,2.082,7.8947,63.875
0,700,train,2.1056,12.5,64
0,710,train,2.087,7.2368,64
0,710,train,2.0545,12.5,64
0,720,train,2.0768,9.8684,64
0,720,train,2.0696,12.5,64
0,730,train,2.0772,15.7895,64
0,730,train,2.0667,25.0,64
0,740,train,2.09,7.8947,63.9145
0,740,train,2.1083,0.0,64
0,750,train,2.0794,13.8158,64
0,750,train,2.0767,12.5,64
0,760,train,2.0814,13.1579,64
0,760,train,2.0965,12.5,64
0,770,train,2.0814,12.5,64
0,770,train,2.0919,12.5,64
0,780,train,2.0825,13.1579,64
0,780,train,2.1082,0.0,64
0,790,train,2.0862,8.5526,64
0,790,train,2.0892,0.0,64
0,800,train,2.076,15.7895,64
0,800,train,2.0775,12.5,64
0,810,train,2.0769,11.8421,64
0,810,train,2.1041,25.0,64
0,820,train,2.0775,12.5,64
0,820,train,2.033,50.0,64
0,830,train,2.0814,10.5263,64
0,830,train,2.1035,0.0,64
0,840,train,2.0771,17.1053,64
0,840,train,2.0846,25.0,64
0,850,train,2.0794,14.4737,64
0,850,train,2.0776,12.5,64
0,860,train,2.0835,13.1579,64
0,860,train,2.0914,12.5,64
0,870,train,2.0808,9.2105,64
0,870,train,2.074,0.0,64
0,880,train,2.0862,9.2105,64
0,880,train,2.0842,25.0,64
0,890,train,2.075,17.7632,64
0,890,train,2.099,0.0,64
0,900,train,2.0791,14.4737,64
0,900,train,2.0521,37.5,64
0,910,train,2.077,9.8684,64
0,910,train,2.0975,12.5,64
0,920,train,2.0768,13.1579,64
0,920,train,2.0855,12.5,64
0,930,train,2.0815,11.1842,64
0,930,train,2.0816,0.0,64
0,940,train,2.0744,16.4474,64
0,940,train,2.0574,12.5,64
0,950,train,2.0701,19.7368,64
0,950,train,2.0872,12.5,64
0,960,train,2.0622,16.4474,64
0,960,train,2.0498,25.0,64
0,970,train,2.0358,11.8421,64
0,970,train,2.1025,12.5,64
0,980,train,2.0535,9.2105,64
0,980,train,1.9786,12.5,64
0,990,train,2.05,9.2105,64
0,990,train,2.0828,12.5,64
