mode,epoch,global step,loss,accuracy,mean_length
train,0,2336,1.2109,51.2695,63.8145
train,0,2368,1.1752,52.0508,63.9668
train,0,2400,1.2016,50.293,63.999
train,0,2432,1.1724,51.6602,63.9658
train,0,2464,1.1762,52.4414,63.8701
train,0,2496,1.1227,54.4922,63.9141
train,0,2528,1.0986,54.8828,63.9678
train,0,2560,1.1333,53.5156,63.8643
validation,0,2560,1.0585,58.7,63.9028
train,0,2592,1.1256,55.8594,63.7822
train,0,2624,1.1077,53.5156,63.8438
train,0,2656,1.0835,56.6406,63.9365
train,0,2688,1.0707,56.7383,63.9736
train,0,2720,1.0078,62.0117,63.8652
train,0,2752,0.995,59.5703,63.8574
train,0,2784,1.0555,58.3008,64
train,0,2816,0.9717,58.6914,63.8779
train,0,2848,0.9348,62.5,63.9863
train,0,2880,0.9204,65.0391,63.9814
train,0,2912,0.9724,60.7422,63.9678
train,0,2944,0.9027,64.8438,63.9805
train,0,2976,0.8338,69.3359,63.9609
train,0,3008,0.87,65.918,63.9619
train,0,3040,0.8825,66.4062,63.9258
train,0,3072,0.9228,64.1602,63.9639
validation,0,3072,0.8216,69.24,63.9888
train,0,3104,0.8499,67.3828,63.96
train,0,3136,0.8591,67.0898,63.9219
train,0,3168,0.8389,66.7969,64
train,0,3200,0.8038,68.3594,63.71
train,1,3232,0.7909,70.8008,63.6562
train,1,3264,0.7099,73.2422,63.9131
train,1,3296,0.7384,71.7773,63.918
train,1,3328,0.7249,73.2422,63.9453
train,1,3360,0.717,72.6562,63.9893
train,1,3392,0.7425,72.6562,64
train,1,3424,0.716,72.9492,63.9941
train,1,3456,0.7345,71.7773,63.9814
train,1,3488,0.6892,72.2656,63.9893
train,1,3520,0.6354,76.0742,63.999
train,1,3552,0.6523,73.9258,63.9365
train,1,3584,0.675,74.6094,64
validation,1,3584,0.6207,76.46,64
train,1,3616,0.6167,78.418,64
train,1,3648,0.6177,76.3672,64
train,1,3680,0.6442,76.4648,64
train,1,3712,0.525,82.0312,64
train,1,3744,0.5967,78.2227,64
train,1,3776,0.5568,79.5898,64
train,1,3808,0.5719,77.6367,64
train,1,3840,0.5736,79.2969,64
train,1,3872,0.6174,76.9531,64
train,1,3904,0.5695,77.7344,64
train,1,3936,0.5796,77.5391,64
train,1,3968,0.5478,79.7852,64
train,1,4000,0.5147,80.957,64
train,1,4032,0.5235,80.3711,64
train,1,4064,0.6036,76.3672,64
train,1,4096,0.5232,81.0547,64
validation,1,4096,0.5147,81.28,64
train,1,4128,0.5304,80.7617,64
train,1,4160,0.5293,80.5664,64
train,1,4192,0.5041,80.957,63.9922
train,1,4224,0.5189,80.6641,64
train,1,4256,0.5257,79.1992,64
train,1,4288,0.5281,79.8828,63.9961
train,1,4320,0.4607,83.7891,63.9775
train,1,4352,0.483,82.0312,64
train,1,4384,0.4641,82.5195,64
train,1,4416,0.4657,83.5938,63.999
train,1,4448,0.5022,81.9336,64
train,1,4480,0.4426,84.2773,64
train,1,4512,0.4172,84.2773,64
train,1,4544,0.4063,84.7656,64
train,1,4576,0.5008,80.7617,64
train,1,4608,0.4964,79.8828,64
validation,1,4608,0.459,82.78,64
train,1,4640,0.4086,86.3281,64
train,1,4672,0.4086,85.6445,64
train,1,4704,0.4707,82.2266,64
train,1,4736,0.4462,83.8867,64
train,1,4768,0.4357,83.9844,64
train,1,4800,0.3817,86.3281,64
train,1,4832,0.3936,85.8398,64
train,1,4864,0.3571,87.9883,64
train,1,4896,0.3961,85.6445,64
train,1,4928,0.4134,85.4492,64
train,1,4960,0.3791,86.6211,64
train,1,4992,0.3813,86.1328,64
train,1,5024,0.4033,84.7656,64
train,1,5056,0.3732,86.7188,63.96
train,1,5088,0.3722,87.1094,64
train,1,5120,0.3952,86.3281,64
validation,1,5120,0.3366,88.1,64
train,1,5152,0.3228,88.3789,64
train,1,5184,0.3533,86.9141,64
train,1,5216,0.3677,86.6211,63.9951
train,1,5248,0.4189,84.1797,64
train,1,5280,0.3467,87.4023,64
train,1,5312,0.33,88.1836,64
train,1,5344,0.3195,87.9883,64
train,1,5376,0.3452,88.5742,64
train,1,5408,0.327,88.7695,64
train,1,5440,0.3476,87.793,64
train,1,5472,0.3172,88.3789,64
train,1,5504,0.3448,88.1836,64
train,1,5536,0.3366,87.5,64
train,1,5568,0.3793,86.1328,64
train,1,5600,0.3149,88.8672,64
train,1,5632,0.3658,84.8633,64
validation,1,5632,0.2986,89.0,64
train,1,5664,0.3327,87.1094,64
train,1,5696,0.344,88.0859,64
train,1,5728,0.3361,87.9883,64
train,1,5760,0.3466,87.5977,64
train,1,5792,0.3089,88.4766,64
train,1,5824,0.2607,91.5039,64
train,1,5856,0.3235,87.4023,64
train,1,5888,0.3087,88.4766,64
train,1,5920,0.3229,88.6719,64
train,1,5952,0.3165,89.3555,64
train,1,5984,0.3598,87.0117,64
train,1,6016,0.2829,90.625,64
train,1,6048,0.2805,90.332,64
train,1,6080,0.2913,89.6484,64
train,1,6112,0.2746,91.0156,64
train,1,6144,0.2753,89.7461,64
validation,1,6144,0.2521,91.22,64
train,1,6176,0.2718,91.0156,64
train,1,6208,0.2667,90.8203,63.9775
train,1,6240,0.2714,90.332,64
train,1,6272,0.2859,89.7461,64
train,1,6304,0.2724,89.8438,64
train,1,6336,0.2316,92.3828,64
train,1,6368,0.2811,88.3789,64
train,1,6400,0.2814,89.4531,64
train,1,6432,0.2453,91.3086,64
train,2,6464,0.2412,90.625,64
train,2,6496,0.3101,89.4531,64
train,2,6528,0.2319,91.7969,64
train,2,6560,0.2421,91.0156,64
train,2,6592,0.2445,90.918,64
train,2,6624,0.2607,90.918,64
train,2,6656,0.2634,89.7461,64
validation,2,6656,0.235,91.92,64
train,2,6688,0.2495,91.3086,64
train,2,6720,0.2727,90.0391,64
train,2,6752,0.2447,91.6992,64
train,2,6784,0.2362,91.7969,64
train,2,6816,0.222,92.8711,64
train,2,6848,0.2448,92.9688,64
train,2,6880,0.2584,91.3086,64
train,2,6912,0.2498,91.3086,64
train,2,6944,0.2696,90.332,64
train,2,6976,0.2555,90.8203,64
train,2,7008,0.237,91.9922,64
train,2,7040,0.2073,93.3594,64
train,2,7072,0.2451,90.1367,64
train,2,7104,0.2321,91.3086,64
train,2,7136,0.2677,89.5508,64
train,2,7168,0.2683,90.0391,64
validation,2,7168,0.1908,93.38,64
train,2,7200,0.2053,93.9453,64
train,2,7232,0.209,92.6758,64
train,2,7264,0.2437,91.1133,64
train,2,7296,0.2838,89.2578,64
train,2,7328,0.2761,90.4297,64
train,2,7360,0.2695,90.1367,64
train,2,7392,0.23,92.0898,64
train,2,7424,0.2088,93.5547,64
train,2,7456,0.2218,91.2109,64
train,2,7488,0.2386,91.1133,64
train,2,7520,0.1882,94.1406,64
train,2,7552,0.2396,91.5039,64
train,2,7584,0.2242,92.2852,64
train,2,7616,0.2176,92.7734,64
train,2,7648,0.2084,91.8945,64
train,2,7680,0.2081,92.9688,64
validation,2,7680,0.1939,93.08,64
train,2,7712,0.2012,93.5547,64
train,2,7744,0.1732,95.1172,64
train,2,7776,0.2025,93.5547,64
train,2,7808,0.1965,93.457,64
train,2,7840,0.1999,92.9688,64
train,2,7872,0.2124,92.5781,64
train,2,7904,0.2215,91.7969,64
train,2,7936,0.2561,91.0156,64
train,2,7968,0.181,94.7266,64
train,2,8000,0.1915,93.457,64
train,2,8032,0.1904,93.75,64
train,2,8064,0.1931,93.8477,64
train,2,8096,0.2134,91.7969,64
train,2,8128,0.1945,92.9688,64
train,2,8160,0.2144,92.4805,64
train,2,8192,0.2014,93.2617,64
