epoch,global step,mode,loss,accuracy,mean_length
0,0,train,2.7459,12.5,52.5
0,0,validation,3.3243,12.34,63.292
0,10,train,2.7233,13.1579,62.8421
0,10,train,2.3887,37.5,64
0,20,train,2.6077,13.8158,64
0,20,train,2.0303,12.5,64
0,30,train,2.2435,11.1842,64
0,30,train,2.1832,0.0,64
0,40,train,2.2311,15.1316,64
0,40,train,2.094,12.5,64
0,50,train,2.1937,8.5526,64
0,50,train,2.0972,12.5,64
0,60,train,2.1023,16.4474,64
0,60,train,2.1659,0.0,64
0,70,train,2.087,11.8421,64
0,70,train,2.1242,25.0,64
0,80,train,2.083,17.7632,64
0,80,train,2.0331,12.5,64
0,90,train,2.096,7.8947,64
0,90,train,2.0587,25.0,64
0,100,train,2.073,14.4737,64
0,100,train,2.1214,0.0,64
0,110,train,2.0719,13.8158,64
0,110,train,1.9389,25.0,64
0,120,train,2.0922,12.5,64
0,120,train,2.0895,25.0,64
0,130,train,2.1218,13.8158,64
0,130,train,2.241,0.0,64
0,140,train,2.1486,10.5263,64
0,140,train,2.0441,12.5,64
0,150,train,2.0916,11.8421,64
0,150,train,2.0727,12.5,64
0,160,train,2.0824,15.7895,64
0,160,train,2.0681,25.0,64
0,170,train,2.0932,9.8684,64
0,170,train,2.0091,37.5,64
0,180,train,2.0868,14.4737,64
0,180,train,2.0434,37.5,64
0,190,train,2.0856,10.5263,64
0,190,train,2.082,0.0,64
0,200,train,2.0905,9.2105,64
0,200,train,2.108,0.0,64
0,210,train,2.0919,11.8421,64
0,210,train,2.0804,0.0,64
0,220,train,2.0761,15.1316,64
0,220,train,2.0627,25.0,64
0,230,train,2.0784,14.4737,64
0,230,train,2.0686,25.0,64
0,240,train,2.094,9.2105,64
0,240,train,2.0962,25.0,64
0,250,train,2.092,11.1842,64
0,250,train,2.0268,25.0,64
0,260,train,2.0749,15.1316,64
0,260,train,2.061,12.5,64
0,270,train,2.1015,12.5,64
0,270,train,2.1694,0.0,64
0,280,train,2.0924,9.2105,64
0,280,train,2.0715,12.5,64
0,290,train,2.0839,13.1579,64
0,290,train,2.1844,12.5,64
0,300,train,2.0865,12.5,64
0,300,train,2.0605,25.0,64
0,310,train,2.08,14.4737,64
0,310,train,2.1052,0.0,64
0,320,train,2.0872,14.4737,64
0,320,train,2.0622,37.5,64
0,330,train,2.079,11.8421,64
0,330,train,2.0842,12.5,64
0,340,train,2.0765,17.7632,64
0,340,train,2.0855,12.5,64
0,350,train,2.0786,14.4737,64
0,350,train,2.0867,12.5,64
0,360,train,2.0748,15.1316,64
0,360,train,2.1014,0.0,64
0,370,train,2.0831,9.8684,64
0,370,train,2.0642,37.5,64
0,380,train,2.0848,13.1579,64
0,380,train,2.0729,25.0,64
0,390,train,2.0766,14.4737,64
0,390,train,2.0827,25.0,64
0,400,train,2.076,12.5,64
0,400,train,2.0743,12.5,64
0,410,train,2.0745,15.1316,64
0,410,train,2.1044,0.0,64
0,420,train,2.0797,15.1316,64
0,420,train,2.0706,12.5,64
0,430,train,2.0748,15.1316,64
0,430,train,2.1022,0.0,64
0,440,train,2.0803,13.1579,64
0,440,train,2.0563,50.0,64
0,450,train,2.0814,15.1316,64
0,450,train,2.0997,0.0,64
0,460,train,2.0799,10.5263,64
0,460,train,2.0846,12.5,64
0,470,train,2.0888,5.2632,64
0,470,train,2.0619,37.5,64
0,480,train,2.0817,7.2368,64
0,480,train,2.0979,0.0,64
0,490,train,2.0797,12.5,64
0,490,train,2.0511,37.5,64
0,500,train,2.084,11.8421,64
0,500,train,2.0821,25.0,64
0,510,train,2.0803,14.4737,64
0,510,train,2.0773,12.5,64
0,512,validation,2.0798,12.36,64
0,512,validation,2.0794,13.34,64
0,520,train,2.0802,10.5263,64
0,520,train,2.055,37.5,64
0,530,train,2.0804,13.8158,64
0,530,train,2.08,12.5,64
0,540,train,2.0821,13.1579,64
0,540,train,2.0831,12.5,64
0,550,train,2.0791,15.7895,64
0,550,train,2.0861,25.0,64
0,560,train,2.0798,11.8421,64
0,560,train,2.0905,25.0,64
0,570,train,2.0799,9.8684,64
0,570,train,2.0645,37.5,64
0,580,train,2.0792,8.5526,64
0,580,train,2.0864,12.5,64
0,590,train,2.0802,15.7895,64
0,590,train,2.0741,25.0,64
0,600,train,2.0804,14.4737,64
0,600,train,2.1083,0.0,64
0,610,train,2.0799,10.5263,64
0,610,train,2.0962,0.0,64
0,620,train,2.0819,12.5,64
0,620,train,2.102,0.0,64
0,630,train,2.0784,12.5,64
0,630,train,2.0817,12.5,64
0,640,train,2.0806,14.4737,64
0,640,train,2.0901,0.0,64
0,650,train,2.0786,11.8421,64
0,650,train,2.0705,25.0,64
0,660,train,2.0787,12.5,64
0,660,train,2.0586,12.5,64
0,670,train,2.0803,11.1842,64
0,670,train,2.0698,12.5,64
0,680,train,2.077,11.8421,64
0,680,train,2.072,12.5,64
0,690,train,2.0831,9.8684,64
0,690,train,2.0803,25.0,64
0,700,train,2.0844,7.8947,64
0,700,train,2.0953,12.5,64
0,710,train,2.0851,7.8947,64
0,710,train,2.0612,12.5,64
0,720,train,2.078,8.5526,64
0,720,train,2.0698,12.5,64
0,730,train,2.0773,14.4737,64
0,730,train,2.072,25.0,64
0,740,train,2.0863,8.5526,64
0,740,train,2.0964,0.0,64
0,750,train,2.0784,10.5263,64
0,750,train,2.0789,12.5,64
0,760,train,2.0789,13.1579,64
0,760,train,2.0914,0.0,64
0,770,train,2.0793,11.1842,64
0,770,train,2.0855,12.5,64
0,780,train,2.0808,11.1842,64
0,780,train,2.0975,0.0,64
0,790,train,2.0826,8.5526,64
0,790,train,2.0786,0.0,64
0,800,train,2.0643,17.1053,64
0,800,train,2.0455,0.0,64
0,810,train,2.0618,11.1842,64
0,810,train,2.0972,0.0,64
0,820,train,2.0775,12.5,64
0,820,train,2.0447,50.0,64
0,830,train,2.0819,10.5263,64
0,830,train,2.0914,0.0,64
0,840,train,2.0789,11.1842,64
0,840,train,2.0795,25.0,64
0,850,train,2.0799,15.1316,64
0,850,train,2.0782,12.5,64
0,860,train,2.0812,13.1579,64
0,860,train,2.0867,12.5,64
0,870,train,2.0808,11.8421,64
0,870,train,2.0835,0.0,64
0,880,train,2.0843,9.8684,64
0,880,train,2.0842,25.0,64
0,890,train,2.0778,17.7632,64
0,890,train,2.092,0.0,64
0,900,train,2.0803,13.8158,64
0,900,train,2.0655,25.0,64
0,910,train,2.0791,11.1842,64
0,910,train,2.0841,0.0,64
0,920,train,2.0804,12.5,64
0,920,train,2.08,0.0,64
0,930,train,2.081,12.5,64
0,930,train,2.08,12.5,64
0,940,train,2.0799,17.1053,64
0,940,train,2.0874,0.0,64
0,950,train,2.0764,19.7368,64
0,950,train,2.0805,12.5,64
0,960,train,2.0764,18.4211,64
0,960,train,2.0717,25.0,64
0,970,train,2.0761,13.8158,64
0,970,train,2.0837,0.0,64
0,980,train,2.0795,11.1842,64
0,980,train,2.0873,12.5,64
0,990,train,2.0835,6.5789,64
0,990,train,2.0817,12.5,64
0,1000,train,2.0815,11.1842,64
0,1000,train,2.0663,25.0,64
0,1010,train,2.0786,16.4474,64
