epoch,global step,mode,loss,accuracy,mean_length
0,0,validation,2.5007,12.38,53.3506
0,10,train,2.3822,13.125,32.5812
0,20,train,2.1199,13.125,60.0719
0,30,train,2.1223,10.0,63.85
0,40,train,2.1248,9.375,64
0,50,train,2.0922,17.1875,64
0,60,train,2.0863,11.5625,64
0,70,train,2.0821,10.625,64
0,80,train,2.0805,15.0,64
0,90,train,2.1113,9.0625,64
0,100,train,2.0917,11.875,64
0,110,train,2.0766,15.0,64
0,120,train,2.0917,11.25,64
0,130,train,2.0836,13.75,64
0,140,train,2.0837,12.1875,64
0,150,train,2.0863,11.25,64
0,160,train,2.0864,15.3125,64
0,170,train,2.0806,13.125,64
0,180,train,2.0779,14.0625,64
0,190,train,2.0853,10.625,64
0,200,train,2.0928,12.1875,64
0,210,train,2.0779,11.875,64
0,220,train,2.0837,13.125,64
0,230,train,2.0949,11.5625,64
0,240,train,2.0819,12.8125,64
0,250,train,2.0835,11.25,63.9688
0,260,train,2.0843,13.4375,64
0,270,train,2.0851,12.1875,64
0,280,train,2.0791,12.1875,64
0,290,train,2.0697,14.6875,64
0,300,train,2.0888,8.125,64
0,310,train,2.0569,14.375,64
0,320,train,1.9832,15.625,64
0,330,train,2.0042,14.6875,64
0,340,train,2.071,12.1875,64
0,350,train,2.0824,12.5,64
0,360,train,2.0839,10.9375,64
0,370,train,2.0828,11.5625,63.9937
0,380,train,2.0809,13.75,64
0,390,train,2.0786,13.4375,64
0,400,train,2.0912,9.6875,64
0,410,train,2.0787,16.875,64
0,420,train,2.0855,10.3125,64
0,430,train,2.0734,14.6875,64
0,440,train,2.0801,10.625,64
0,450,train,2.0817,10.625,64
0,460,train,2.0654,12.1875,64
0,470,train,2.1243,16.5625,63.8937
0,480,train,2.0849,11.5625,64
0,490,train,2.0869,12.1875,64
0,500,train,2.0762,14.6875,64
0,510,train,2.0797,14.0625,64
0,512,validation,2.082,12.14,64
0,520,train,2.0891,10.625,64
0,530,train,2.0855,11.25,64
0,540,train,2.0838,11.875,64
0,550,train,2.0776,14.0625,64
0,560,train,2.0796,11.5625,64
0,570,train,2.0831,11.875,64
0,580,train,2.0809,11.5625,64
0,590,train,2.079,13.4375,64
0,600,train,2.0866,11.25,64
0,610,train,2.0885,10.625,64
0,620,train,2.0804,14.0625,64
0,630,train,2.0766,9.375,64
0,640,train,2.0788,10.9375,64
0,650,train,2.0781,11.5625,64
0,660,train,2.0853,9.375,64
0,670,train,2.0772,13.4375,64
0,680,train,2.0746,10.3125,64
0,690,train,2.0795,12.5,64
0,700,train,2.0815,10.9375,64
0,710,train,2.0835,12.8125,64
0,720,train,2.0757,16.5625,64
0,730,train,2.0816,14.0625,64
0,740,train,2.077,13.75,64
0,750,train,2.0806,10.9375,64
0,760,train,2.0814,11.875,64
0,770,train,2.0828,11.5625,64
0,780,train,2.0829,13.125,64
0,790,train,2.0813,11.5625,64
0,800,train,2.0818,11.875,64
0,810,train,2.0798,13.125,64
0,820,train,2.0816,15.3125,64
0,830,train,2.0786,12.8125,64
0,840,train,2.0763,12.5,64
0,850,train,2.0738,15.3125,64
0,860,train,2.0888,9.375,64
0,870,train,2.0788,13.4375,64
0,880,train,2.079,14.0625,64
0,890,train,2.0834,10.3125,64
0,900,train,2.0745,14.6875,64
0,910,train,2.0718,17.8125,64
0,920,train,2.0416,14.0625,64
0,930,train,2.0704,12.8125,64
0,940,train,2.0757,14.6875,64
0,950,train,2.0769,11.25,64
0,960,train,2.0774,12.5,64
0,970,train,2.0876,11.875,64
0,980,train,2.082,12.1875,64
0,990,train,2.073,14.6875,64
0,1000,train,2.0835,14.0625,64
0,1010,train,2.0736,14.375,64
0,1020,train,2.0429,14.6875,64
0,1024,validation,2.0191,13.44,64
0,1030,train,2.0639,11.5625,64
0,1040,train,2.052,12.5,64
0,1050,train,2.0567,14.6875,64
0,1060,train,2.0261,12.1875,64
0,1070,train,1.9782,17.5,64
0,1080,train,2.0099,13.125,64
0,1090,train,1.9451,15.625,64
0,1100,train,2.0298,11.5625,64
0,1110,train,2.0008,14.375,64
0,1120,train,2.0056,12.8125,64
0,1130,train,1.9639,14.0625,64
0,1140,train,2.0446,15.625,64
0,1150,train,1.996,16.875,64
0,1160,train,1.9546,15.9375,64
0,1170,train,1.9497,16.875,64
0,1180,train,1.9438,17.1875,64
0,1190,train,1.9552,16.25,64
0,1200,train,1.9073,19.375,64
0,1210,train,1.9561,18.75,64
0,1220,train,1.9752,16.875,64
0,1230,train,1.929,19.0625,64
0,1240,train,1.9064,17.1875,64
0,1250,train,1.9022,22.1875,64
0,1260,train,1.9199,20.625,64
0,1270,train,1.9001,21.875,64
0,1280,train,1.9492,20.0,64
0,1290,train,2.0983,21.5625,64
0,1300,train,1.8805,26.5625,64
0,1310,train,1.9232,24.6875,64
0,1320,train,1.9278,21.25,64
0,1330,train,1.9309,21.25,64
0,1340,train,1.9242,21.875,64
0,1350,train,1.9301,25.3125,64
0,1360,train,1.9679,18.4375,64
0,1370,train,1.9162,22.8125,64
0,1380,train,1.8595,26.25,64
0,1390,train,1.7708,28.125,64
0,1400,train,1.8026,26.875,64
0,1410,train,1.8505,25.0,64
0,1420,train,1.7882,24.0625,64
0,1430,train,1.7981,27.8125,64
0,1440,train,1.7948,25.625,64
0,1450,train,1.7852,25.9375,64
0,1460,train,1.9048,19.375,64
0,1470,train,1.7471,27.8125,64
0,1480,train,1.8197,23.75,64
0,1490,train,1.7768,26.875,64
0,1500,train,1.7176,30.625,64
0,1510,train,1.7595,29.375,64
0,1520,train,1.8077,26.875,64
0,1530,train,1.7136,31.25,64
0,1536,validation,1.7335,29.14,64
0,1540,train,1.7437,28.125,64
0,1550,train,1.8302,28.125,64
0,1560,train,1.8541,22.5,64
0,1570,train,1.7866,31.5625,64
0,1580,train,1.7268,29.0625,64
0,1590,train,1.7332,29.6875,64
0,1600,train,1.6994,30.3125,64
0,1610,train,1.696,33.75,64
0,1620,train,1.6419,38.75,64
0,1630,train,1.7192,27.8125,64
0,1640,train,1.6802,31.875,64
0,1650,train,1.7384,30.625,64
0,1660,train,1.6943,32.1875,64
0,1670,train,1.6831,32.8125,64
0,1680,train,1.6477,35.0,64
0,1690,train,1.6578,30.9375,64
0,1700,train,1.5901,35.9375,64
0,1710,train,1.6072,34.0625,64
0,1720,train,1.6065,38.75,64
0,1730,train,1.5904,39.6875,64
0,1740,train,1.5838,39.6875,64
0,1750,train,1.6007,38.4375,64
0,1760,train,1.6353,30.3125,64
0,1770,train,1.6038,36.5625,64
0,1780,train,1.6774,30.625,64
0,1790,train,1.608,37.1875,64
0,1800,train,1.6228,33.125,64
0,1810,train,1.568,43.75,64
0,1820,train,1.5328,42.1875,64
0,1830,train,1.4905,38.4375,64
0,1840,train,1.4909,43.4375,64
0,1850,train,1.527,39.375,64
0,1860,train,1.4947,42.8125,64
0,1870,train,1.5023,39.6875,64
0,1880,train,1.5227,39.6875,64
0,1890,train,1.4251,44.6875,64
0,1900,train,1.4883,40.625,64
0,1910,train,1.5455,39.6875,64
0,1920,train,1.5932,34.375,64
0,1930,train,1.5679,36.5625,64
0,1940,train,1.5077,40.0,64
0,1950,train,1.4841,41.25,64
0,1960,train,1.509,39.6875,64
0,1970,train,1.4227,43.75,64
0,1980,train,1.4688,40.3125,64
0,1990,train,1.4387,43.4375,64
0,2000,train,1.4371,43.75,64
0,2010,train,1.3865,43.75,64
0,2020,train,1.5219,36.25,64
0,2030,train,1.4166,44.0625,64
0,2040,train,1.4713,39.375,64
0,2048,validation,1.4629,40.92,64
0,2050,train,1.4549,39.6875,64
0,2060,train,1.5552,34.6875,64
0,2070,train,1.627,35.625,64
0,2080,train,1.529,35.9375,64
0,2090,train,1.5142,42.8125,64
0,2100,train,1.7251,29.0625,64
0,2110,train,1.6607,34.375,64
0,2120,train,1.7016,27.1875,64
0,2130,train,1.797,25.0,64
0,2140,train,1.9524,25.3125,64
0,2150,train,1.7838,28.75,64
0,2160,train,1.7245,30.3125,64
0,2170,train,1.7092,29.375,64
0,2180,train,1.6707,33.4375,64
0,2190,train,1.5713,35.3125,64
0,2200,train,1.5443,36.875,64
0,2210,train,1.4822,40.625,64
0,2220,train,1.5834,37.1875,64
0,2230,train,1.5208,39.0625,64
0,2240,train,1.4707,40.3125,64
0,2250,train,1.4361,42.1875,64
0,2260,train,1.3744,40.625,64
0,2270,train,1.4358,40.3125,64
0,2280,train,1.6871,27.5,64
0,2290,train,1.6134,34.375,64
0,2300,train,1.5659,37.5,64
0,2310,train,1.5445,33.125,64
0,2320,train,1.503,37.8125,64
0,2330,train,1.4994,36.25,64
0,2340,train,1.5312,39.0625,64
0,2350,train,1.5483,34.6875,64
0,2360,train,1.5751,36.875,64
0,2370,train,1.5673,36.5625,64
0,2380,train,1.4961,42.5,64
0,2390,train,1.5943,35.0,64
0,2400,train,1.5544,35.3125,64
0,2410,train,1.487,40.3125,64
0,2420,train,1.5281,32.8125,64
0,2430,train,1.4534,36.875,64
0,2440,train,1.4399,37.8125,64
0,2450,train,1.4629,40.9375,64
0,2460,train,1.3436,47.1875,64
0,2470,train,1.2808,50.625,64
0,2480,train,1.348,43.75,64
0,2490,train,1.3453,45.3125,64
0,2500,train,1.2705,47.5,64
0,2510,train,1.2866,49.0625,64
0,2520,train,1.2943,45.625,64
