epoch,global step,mode,loss,accuracy,mean_length
0,0,validation,2.5007,12.38,53.3506
0,10,train,2.4966,13.4375,13.9469
0,20,train,2.2221,12.8125,3.6469
0,30,train,2.2073,11.25,3.3906
0,40,train,2.2837,12.5,3.0094
0,50,train,2.1718,14.6875,3.0125
0,60,train,2.1366,12.8125,3
0,70,train,2.1294,15.3125,3.0063
0,80,train,2.1274,12.8125,3
0,90,train,2.1803,10.625,3.0031
0,100,train,2.1245,13.75,3.0031
0,110,train,2.0933,14.375,3.0156
0,120,train,2.1345,11.5625,3.05
0,130,train,2.0853,13.75,38.0688
0,140,train,2.0828,12.1875,64
0,150,train,2.082,10.9375,64
0,160,train,2.0819,9.0625,64
0,170,train,2.0817,13.125,64
0,180,train,2.083,11.5625,64
0,190,train,2.0842,12.1875,64
0,200,train,2.0839,10.625,64
0,210,train,2.0796,10.9375,64
0,220,train,2.0808,12.1875,64
0,230,train,2.0862,10.3125,64
0,240,train,2.0832,12.5,64
0,250,train,2.0812,11.875,64
0,260,train,2.0824,12.1875,64
0,270,train,2.0815,10.3125,64
0,280,train,2.0795,12.1875,64
0,290,train,2.082,11.25,64
0,300,train,2.0929,7.1875,64
0,310,train,2.0798,14.6875,64
0,320,train,2.0775,15.3125,64
0,330,train,2.0825,11.5625,64
0,340,train,2.0798,15.3125,64
0,350,train,2.0817,10.0,64
0,360,train,2.0813,9.6875,64
0,370,train,2.0808,12.5,64
0,380,train,2.0807,14.0625,64
0,390,train,2.0802,14.6875,64
0,400,train,2.0874,10.3125,64
0,410,train,2.0792,14.375,64
0,420,train,2.0836,12.1875,64
0,430,train,2.0786,11.25,64
0,440,train,2.0814,12.5,64
0,450,train,2.0816,12.5,64
0,460,train,2.0819,13.125,64
0,470,train,2.0807,10.625,64
0,480,train,2.0807,11.875,64
0,490,train,2.0799,12.5,64
0,500,train,2.0751,14.375,64
0,510,train,2.081,12.5,64
0,512,validation,2.0802,11.82,64
0,520,train,2.0827,10.9375,64
0,530,train,2.0824,11.25,64
0,540,train,2.0795,11.875,64
0,550,train,2.0792,15.3125,64
0,560,train,2.0803,12.8125,64
0,570,train,2.0801,12.8125,64
0,580,train,2.0788,11.875,64
0,590,train,2.077,12.8125,64
0,600,train,2.0821,13.125,64
0,610,train,2.083,9.0625,64
0,620,train,2.08,10.3125,64
0,630,train,2.0792,15.9375,64
0,640,train,2.079,13.125,64
0,650,train,2.0779,14.0625,64
0,660,train,2.0818,13.4375,64
0,670,train,2.0792,13.4375,64
0,680,train,2.076,11.25,64
0,690,train,2.0804,14.0625,64
0,700,train,2.0789,13.4375,64
0,710,train,2.0808,10.0,64
0,720,train,2.0769,14.375,64
0,730,train,2.0786,13.75,64
0,740,train,2.0779,13.4375,64
0,750,train,2.0805,10.0,64
0,760,train,2.0773,13.4375,64
0,770,train,2.0808,10.9375,64
0,780,train,2.0807,12.5,64
0,790,train,2.0793,11.5625,64
0,800,train,2.0791,10.3125,64
0,810,train,2.0771,13.75,64
