mode,epoch,global step,loss,accuracy,mean_length
train,0,1140,1.7827,26.25,54.2719
train,0,1150,1.8054,23.75,53.4406
train,0,1160,1.7883,24.375,54.0688
train,0,1170,1.7331,31.5625,54.4438
train,0,1180,1.7594,28.4375,54.5156
train,0,1190,1.7728,29.375,51.9594
train,0,1200,1.7279,31.5625,49.6688
train,0,1210,1.7355,29.0625,52.6688
train,0,1220,1.7742,28.4375,50.2781
train,0,1230,1.6936,32.1875,47.7938
train,0,1240,1.7134,31.5625,48.0844
train,0,1250,1.6894,33.4375,46.0375
train,0,1260,1.6646,34.375,49.1656
train,0,1270,1.7242,30.0,46.5094
train,0,1280,1.68,35.0,48.7344
train,0,1290,1.7009,36.25,45.8563
train,0,1300,1.6485,38.4375,43.7906
train,0,1310,1.6416,37.8125,40.8344
train,0,1320,1.6618,35.3125,42.75
train,0,1330,1.715,32.5,42.3969
train,0,1340,1.6889,35.9375,44.0469
train,0,1350,1.6382,35.3125,40.6594
train,0,1360,1.7148,32.8125,39.0781
train,0,1370,1.6574,34.6875,42.8844
train,0,1380,1.5976,35.625,41.9344
train,0,1390,1.4926,40.9375,41.8625
train,0,1400,1.6027,36.875,42.7906
train,0,1410,1.5059,41.25,43.4125
train,0,1420,1.5072,42.8125,41.8656
train,0,1430,1.4285,44.0625,42.9844
train,0,1440,1.546,39.0625,43.6812
train,0,1450,1.5272,40.3125,45.0906
train,0,1460,1.5343,41.5625,43.9
train,0,1470,1.4844,42.1875,40.1594
train,0,1480,1.5334,38.4375,39.7281
train,0,1490,1.5612,40.0,39.7469
train,0,1500,1.4328,46.875,44.1125
train,0,1510,1.4583,48.125,49.1156
train,0,1520,1.5275,42.1875,46.5406
train,0,1530,1.4241,46.875,40.8062
validation,0,1536,1.5701,39.6,36.233
train,0,1540,1.5989,37.5,38.35
train,0,1550,1.5409,41.5625,36.0031
train,0,1560,1.5228,40.625,33.3656
train,0,1570,1.3977,52.1875,35.0875
train,0,1580,1.4002,45.9375,36.9656
train,0,1590,1.449,47.1875,35.575
train,0,1600,1.4556,44.6875,38.475
train,0,1610,1.4263,45.3125,38.4438
train,0,1620,1.3695,42.1875,37.425
train,0,1630,1.4551,44.0625,36.4062
train,0,1640,1.3747,47.8125,43.3062
train,0,1650,1.4559,43.75,35.9781
train,0,1660,1.4148,49.375,29.9594
train,0,1670,1.5518,40.625,21.5469
train,0,1680,1.5652,38.75,15.9688
train,0,1690,1.5052,40.0,17.3219
train,0,1700,1.5242,42.5,15.725
train,0,1710,1.543,41.25,15.8625
train,0,1720,1.421,46.875,16.0063
train,0,1730,1.6175,37.8125,15.7031
train,0,1740,1.4402,45.3125,16.9438
train,0,1750,1.3516,50.9375,17.7812
train,0,1760,1.3844,50.0,18.5562
train,0,1770,1.3613,49.375,20.2406
train,0,1780,1.4339,45.3125,22.6187
train,0,1790,1.3678,50.9375,26.3875
train,0,1800,1.3712,49.375,25.975
train,0,1810,1.3311,49.375,25.1687
train,0,1820,1.3154,49.375,25.3156
train,0,1830,1.3156,49.6875,25.45
train,0,1840,1.2312,53.125,26.3781
train,0,1850,1.2725,53.125,26.2937
train,0,1860,1.3044,51.5625,26.7594
train,0,1870,1.3229,48.125,25.4812
train,0,1880,1.2653,54.375,23.4094
train,0,1890,1.1831,55.9375,23.7094
train,0,1900,1.3008,53.125,23.7969
train,0,1910,1.2728,50.9375,21.5594
train,0,1920,1.3759,49.6875,20.3906
train,0,1930,1.3078,51.875,23.3625
train,0,1940,1.2086,55.3125,26.925
train,0,1950,1.2989,53.125,26.7
train,0,1960,1.2709,52.8125,26.5156
train,0,1970,1.1814,54.6875,29.0844
train,0,1980,1.1875,51.5625,26.9937
train,0,1990,1.1446,61.5625,23.8844
train,0,2000,1.2898,50.9375,22.1812
train,0,2010,1.0689,61.25,20.7844
train,0,2020,1.2268,54.6875,19.9156
train,0,2030,1.1638,56.25,22.8188
train,0,2040,1.2721,51.5625,20.3813
validation,0,2048,1.133,57.86,21.9996
train,0,2050,1.181,54.375,20.6438
train,0,2060,1.2012,54.6875,22.4406
train,0,2070,1.1825,57.5,23.8375
train,0,2080,1.2433,55.0,24.3531
train,0,2090,1.1665,56.875,26.1812
train,0,2100,1.1985,54.0625,28.2531
train,0,2110,1.0923,60.9375,26.5188
train,0,2120,1.1298,59.375,23.7031
train,0,2130,1.1707,56.875,26.3156
train,0,2140,1.0889,58.125,26.9375
train,0,2150,1.0571,61.25,26.475
train,0,2160,1.1418,57.1875,30.9094
train,0,2170,1.2045,51.5625,29.1125
train,0,2180,1.1233,57.5,30.8781
train,0,2190,1.1874,54.375,30.0688
train,0,2200,1.1167,56.25,28.8531
train,0,2210,1.1337,58.4375,27.3813
train,0,2220,1.1951,55.0,27.4656
train,0,2230,1.1142,59.375,30.9344
train,0,2240,1.0137,63.125,28.3094
train,0,2250,1.0367,59.6875,28.0562
train,0,2260,1.0999,58.125,25.3875
train,0,2270,1.1344,57.5,23.35
train,0,2280,1.0531,62.5,23.9844
train,0,2290,1.0956,56.875,21.2437
train,0,2300,1.0717,57.1875,20.9312
train,0,2310,1.1587,54.6875,19.8687
train,0,2320,1.1049,61.5625,20.5406
train,0,2330,1.0947,58.125,24.5031
train,0,2340,1.0554,64.0625,25.3969
train,0,2350,1.1403,53.4375,34.2188
train,0,2360,1.1618,58.125,35.9344
train,0,2370,1.134,56.5625,35.3406
train,0,2380,1.0932,59.6875,35.3563
train,0,2390,1.0618,60.0,31.2969
train,0,2400,1.0585,60.625,30.2625
train,0,2410,0.9884,62.5,30.0594
train,0,2420,1.1105,57.8125,30.3594
train,0,2430,1.0392,62.5,32.0719
train,0,2440,1.0542,62.5,30.4531
train,0,2450,1.1074,55.625,29.3438
train,0,2460,0.9787,63.75,32.3687
train,0,2470,1.0105,61.875,31.025
train,0,2480,1.053,60.3125,31.8344
train,0,2490,1.0954,62.8125,32.8969
train,0,2500,1.0402,60.3125,31.3406
train,0,2510,1.09,60.0,29.0219
train,0,2520,1.1252,58.4375,28.0938
train,0,2530,0.9667,68.125,24.5469
train,0,2540,1.0015,62.8125,25.1625
train,0,2550,1.0812,57.1875,25.3531
train,0,2560,1.0186,62.8125,25.1438
validation,0,2560,0.9776,64.5,26.2034
train,0,2570,0.9929,62.1875,24.75
train,0,2580,0.9686,65.625,25.5781
train,0,2590,1.0055,65.9375,28.7094
train,0,2600,1.0077,59.375,26.9031
train,0,2610,0.9534,66.25,27.0281
train,0,2620,0.9871,63.75,28.6062
train,0,2630,1.0153,62.8125,28.4312
train,0,2640,0.993,63.125,28.9094
train,0,2650,1.0467,59.6875,27.1438
train,0,2660,0.9457,65.3125,26.725
train,0,2670,1.0152,62.5,27.8
train,0,2680,1.0279,63.125,26.5094
train,0,2690,1.0429,59.0625,26.2781
train,0,2700,0.9531,64.375,26.9969
train,0,2710,0.9541,64.375,27.6531
train,0,2720,0.8777,68.4375,28.725
train,0,2730,0.9521,64.6875,27.0
train,0,2740,0.971,65.9375,29.3
train,0,2750,0.9648,65.0,27.9875
train,0,2760,1.0082,63.4375,27.9375
train,0,2770,0.8805,67.5,26.6375
train,0,2780,0.9787,64.375,24.5906
train,0,2790,1.0035,60.9375,23.6062
train,0,2800,0.8442,70.3125,24.6625
train,0,2810,0.9669,63.75,27.3469
train,0,2820,0.9148,64.6875,28.275
train,0,2830,0.9033,66.25,26.8031
train,0,2840,0.931,65.9375,27.3781
train,0,2850,0.8844,68.75,29.2094
train,0,2860,0.8736,72.1875,25.6906
train,0,2870,0.8848,67.5,28.7937
train,0,2880,0.9587,64.6875,26.1062
train,0,2890,0.91,67.1875,26.1125
train,0,2900,0.8878,65.0,28.0656
train,0,2910,0.8871,66.875,25.2563
train,0,2920,0.9057,66.5625,24.875
train,0,2930,0.8677,70.0,26.7937
train,0,2940,0.9235,68.75,28.5156
train,0,2950,0.8541,70.3125,30.0469
train,0,2960,0.8992,66.25,27.725
train,0,2970,0.9208,69.6875,33.2687
train,0,2980,0.9033,67.8125,29.3656
train,0,2990,0.875,69.375,35.1437
train,0,3000,0.8565,69.0625,36.8781
train,0,3010,0.8492,69.6875,33.7875
train,0,3020,0.8876,67.1875,35.5312
train,0,3030,0.8646,65.625,35.9156
train,0,3040,0.921,66.875,35.3344
train,0,3050,0.7829,72.5,33.2563
train,0,3060,0.8845,65.625,35.675
train,0,3070,0.8772,67.8125,38.975
validation,0,3072,0.8081,71.44,41.9916
train,0,3080,0.8484,67.8125,39.0375
train,0,3090,0.8195,71.25,40.6719
train,0,3100,0.9377,64.6875,40.9344
train,0,3110,0.8627,65.625,39.4188
train,0,3120,0.8363,70.3125,39.7906
train,0,3130,0.7906,71.875,39.8188
train,0,3140,0.8602,68.125,38.3687
train,0,3150,0.8397,66.25,38.1656
train,0,3160,0.777,71.25,34.15
train,0,3170,0.8359,70.3125,35.2406
train,0,3180,0.7908,73.125,32.4469
train,0,3190,0.9227,65.0,32.4531
train,0,3200,0.897,69.375,31.6438
train,0,3210,0.8781,68.125,35.7062
train,0,3220,0.8235,71.875,37.9156
train,1,3230,0.8364,70.3125,38.3375
train,1,3240,0.8952,65.3125,38.075
train,1,3250,0.8215,69.375,36.3813
train,1,3260,0.7916,71.875,38.2031
train,1,3270,0.8003,72.5,39.6375
train,1,3280,0.9076,63.4375,41.7625
train,1,3290,0.8281,69.0625,42.375
train,1,3300,0.8411,66.875,39.2969
train,1,3310,0.8108,71.25,39.9594
train,1,3320,0.8222,68.125,37.3531
train,1,3330,0.8513,69.0625,38.3312
train,1,3340,0.7812,72.8125,36.7406
train,1,3350,0.8301,69.6875,35.6688
train,1,3360,0.7784,70.9375,37.0281
train,1,3370,0.7872,70.3125,36.9344
train,1,3380,0.8079,66.5625,36.7406
train,1,3390,0.7826,70.9375,38.1969
train,1,3400,0.8059,70.0,37.6125
train,1,3410,0.8062,70.0,40.5375
train,1,3420,0.8058,70.9375,42.1625
train,1,3430,0.8696,67.1875,41.0344
train,1,3440,0.829,70.0,39.2281
train,1,3450,0.7845,71.5625,40.2625
train,1,3460,0.829,70.0,43.6875
train,1,3470,0.8085,71.5625,42.0625
train,1,3480,0.7397,73.75,41.35
train,1,3490,0.7359,76.25,43.975
train,1,3500,0.7877,72.1875,45.1969
train,1,3510,0.7851,68.125,42.125
train,1,3520,0.7945,69.0625,44.0969
train,1,3530,0.7592,71.25,41.5156
train,1,3540,0.8041,71.5625,41.1938
train,1,3550,0.7756,70.3125,42.8531
train,1,3560,0.8036,70.9375,43.4937
train,1,3570,0.8068,70.9375,44.5844
train,1,3580,0.8315,67.8125,44.6656
validation,1,3584,0.7493,74.1,47.0232
train,1,3590,0.7336,72.1875,43.3844
train,1,3600,0.7091,75.625,43.2125
train,1,3610,0.8206,66.25,42.375
train,1,3620,0.7456,70.0,41.2188
train,1,3630,0.7076,74.6875,41.7531
train,1,3640,0.8134,69.0625,40.5812
train,1,3650,0.744,70.3125,41.4062
train,1,3660,0.7084,76.5625,41.95
train,1,3670,0.786,72.1875,43.2938
train,1,3680,0.6727,76.875,40.6844
train,1,3690,0.6978,75.9375,40.8188
train,1,3700,0.7245,72.8125,38.7344
train,1,3710,0.7461,73.75,37.2437
train,1,3720,0.7299,72.5,35.1125
train,1,3730,0.7858,75.3125,35.2875
train,1,3740,0.7521,72.5,32.5219
train,1,3750,0.7332,73.75,35.8375
train,1,3760,0.6535,75.0,34.7531
train,1,3770,0.8117,68.75,35.5312
train,1,3780,0.939,65.0,34.2313
train,1,3790,0.8387,70.3125,37.6844
train,1,3800,0.8184,70.3125,36.3375
train,1,3810,0.7042,75.9375,38.5844
train,1,3820,0.7413,71.875,40.3469
train,1,3830,0.7689,73.75,40.5063
train,1,3840,0.714,74.6875,38.0594
train,1,3850,0.7383,74.375,37.25
train,1,3860,0.7411,75.0,35.0969
train,1,3870,0.7389,72.8125,33.6219
train,1,3880,0.7805,70.9375,34.8469
train,1,3890,0.7965,74.6875,33.8312
train,1,3900,0.8014,72.5,32.8781
train,1,3910,0.6944,77.1875,33.475
train,1,3920,0.8028,70.3125,34.7
train,1,3930,0.7232,73.125,33.8469
train,1,3940,0.7573,73.4375,36.0312
train,1,3950,0.6819,75.3125,33.4656
train,1,3960,0.7666,71.5625,32.4344
train,1,3970,0.7258,72.1875,34.4094
train,1,3980,0.7393,74.6875,32.4781
train,1,3990,0.7541,72.1875,35.7344
train,1,4000,0.7914,70.625,31.225
train,1,4010,0.6972,73.4375,36.1344
train,1,4020,0.7403,71.5625,35.5594
train,1,4030,0.6881,73.125,32.5063
train,1,4040,0.6563,79.0625,36.6938
train,1,4050,0.7181,73.125,38.9844
train,1,4060,0.6475,75.0,38.3687
train,1,4070,0.6435,77.8125,39.375
train,1,4080,0.7446,72.1875,36.4937
train,1,4090,0.7851,73.125,38.45
validation,1,4096,0.6499,77.5,41.2314
train,1,4100,0.7031,74.6875,35.75
train,1,4110,0.6858,75.9375,35.3656
train,1,4120,0.7085,74.0625,35.0531
train,1,4130,0.6837,77.5,36.5063
train,1,4140,0.6572,76.875,36.5469
train,1,4150,0.6848,75.625,39.1406
train,1,4160,0.7308,75.0,40.8094
train,1,4170,0.596,78.125,41.8406
train,1,4180,0.6746,76.875,41.5094
train,1,4190,0.6941,74.6875,37.6313
train,1,4200,0.6935,74.0625,41.075
train,1,4210,0.6392,77.5,36.3031
train,1,4220,0.6548,76.25,36.6781
train,1,4230,0.6378,75.9375,40.2344
train,1,4240,0.6488,73.4375,39.775
train,1,4250,0.6386,75.625,39.6187
train,1,4260,0.6823,77.1875,40.6625
train,1,4270,0.7345,72.8125,36.6531
train,1,4280,0.747,71.875,37.4562
train,1,4290,0.5903,78.4375,39.2
train,1,4300,0.66,77.5,38.0031
train,1,4310,0.689,74.0625,39.1063
train,1,4320,0.7006,73.75,38.2687
train,1,4330,0.737,67.8125,38.3031
train,1,4340,0.6955,74.375,38.5344
train,1,4350,0.651,77.1875,39.7
train,1,4360,0.7328,74.6875,38.925
train,1,4370,0.6497,75.3125,38.4062
train,1,4380,0.5911,81.5625,37.9594
train,1,4390,0.6895,76.25,36.1063
train,1,4400,0.6196,83.125,35.7437
train,1,4410,0.6418,75.9375,38.4531
train,1,4420,0.7109,73.125,37.8844
train,1,4430,0.6729,76.875,37.1594
train,1,4440,0.6145,80.625,38.3531
train,1,4450,0.6401,77.5,38.7406
train,1,4460,0.69,72.5,39.6531
train,1,4470,0.5672,80.3125,42.4
train,1,4480,0.5773,81.875,40.3875
train,1,4490,0.5792,80.9375,39.2812
train,1,4500,0.653,80.0,39.575
train,1,4510,0.627,78.125,39.4312
train,1,4520,0.6258,75.0,36.5063
train,1,4530,0.641,75.3125,37.0
train,1,4540,0.7019,77.1875,36.4844
train,1,4550,0.6615,75.0,37.3969
train,1,4560,0.6305,77.5,38.3344
train,1,4570,0.624,78.75,34.5906
train,1,4580,0.6239,78.4375,29.3594
train,1,4590,0.6089,77.1875,28.6125
train,1,4600,0.7188,75.9375,26.9875
validation,1,4608,0.6314,78.78,33.7906
train,1,4610,0.6251,78.125,28.4094
train,1,4620,0.6735,74.375,28.9937
train,1,4630,0.7045,77.1875,24.9625
train,1,4640,0.8221,71.875,19.0719
train,1,4650,0.8115,72.5,19.1562
train,1,4660,0.7472,72.5,20.7781
train,1,4670,0.8802,70.0,15.6594
train,1,4680,0.9608,64.6875,10.5781
train,1,4690,0.8612,69.375,10.8469
train,1,4700,0.8531,67.1875,11.1125
train,1,4710,0.8739,68.4375,11.5219
train,1,4720,0.8921,67.5,11.2344
train,1,4730,0.8884,69.375,11.1281
train,1,4740,0.7987,70.9375,12.4563
train,1,4750,0.7007,74.375,12.9594
train,1,4760,0.8035,69.375,10.275
train,1,4770,0.8446,69.6875,11.0219
train,1,4780,0.9743,65.0,11.4719
train,1,4790,0.947,62.5,11.35
train,1,4800,0.7733,74.0625,12.3656
train,1,4810,0.8024,70.3125,11.8313
train,1,4820,0.8439,70.625,11.6406
train,1,4830,0.7693,72.5,13.5938
train,1,4840,0.8102,68.4375,12.8031
train,1,4850,0.8369,67.8125,13.8187
train,1,4860,0.8405,67.8125,13.625
train,1,4870,0.7915,71.25,14.6625
train,1,4880,0.7374,74.0625,15.025
train,1,4890,0.8025,70.625,15.2438
train,1,4900,0.7065,75.9375,15.8219
train,1,4910,0.7631,73.125,16.2875
train,1,4920,0.7417,72.5,17.9125
train,1,4930,0.7341,72.8125,16.6531
train,1,4940,0.7499,73.4375,15.5406
train,1,4950,0.7155,74.6875,17.0375
train,1,4960,0.7875,70.3125,16.4688
train,1,4970,0.7327,72.8125,18.2812
train,1,4980,0.8131,74.0625,16.3
train,1,4990,0.7486,72.1875,14.5938
train,1,5000,0.7798,68.75,14.1719
train,1,5010,0.7623,73.4375,13.1438
train,1,5020,0.8479,66.5625,14.1219
train,1,5030,0.7496,71.25,14.7875
train,1,5040,0.799,70.0,15.3
train,1,5050,0.7579,74.6875,14.7
train,1,5060,0.7573,73.75,14.7063
train,1,5070,0.694,75.3125,14.1781
train,1,5080,0.7493,72.8125,14.5094
train,1,5090,0.7436,76.25,16.1562
train,1,5100,0.7568,73.125,19.7312
train,1,5110,0.6919,77.5,19.1156
train,1,5120,0.6814,73.75,18.7531
validation,1,5120,0.6361,78.44,21.9088
train,1,5130,0.7541,72.1875,18.2844
train,1,5140,0.7294,75.625,18.4688
train,1,5150,0.6769,79.6875,18.7125
train,1,5160,0.746,74.0625,19.2969
train,1,5170,0.6826,75.625,18.8625
train,1,5180,0.7336,73.4375,19.775
train,1,5190,0.727,72.5,17.9344
train,1,5200,0.6507,78.75,18.6156
train,1,5210,0.6451,78.125,18.5938
train,1,5220,0.6877,74.0625,18.3719
train,1,5230,0.7118,76.25,16.0719
train,1,5240,0.6865,75.3125,17.6375
train,1,5250,0.7686,69.375,17.6187
train,1,5260,0.701,73.75,16.7344
train,1,5270,0.6061,80.625,17.4594
train,1,5280,0.7206,73.75,19.2125
train,1,5290,0.7365,71.25,18.0969
train,1,5300,0.719,74.375,18.1719
train,1,5310,0.8004,69.375,20.2656
train,1,5320,0.7182,75.625,20.2531
train,1,5330,0.8305,69.0625,19.95
train,1,5340,0.7044,75.0,21.4312
train,1,5350,0.6013,82.8125,20.25
train,1,5360,0.6624,75.0,21.0156
train,1,5370,0.7049,73.125,21.0656
train,1,5380,0.64,76.25,22.1344
train,1,5390,0.6566,75.3125,22.1406
train,1,5400,0.7075,74.375,22.55
train,1,5410,0.6452,75.0,22.3687
train,1,5420,0.6754,75.3125,22.2906
train,1,5430,0.6854,75.625,21.7719
train,1,5440,0.6545,76.875,23.1875
train,1,5450,0.5955,78.4375,22.7625
train,1,5460,0.7231,72.5,23.3062
train,1,5470,0.7279,72.8125,22.1656
train,1,5480,0.653,75.9375,25.0969
train,1,5490,0.6836,73.125,23.7375
train,1,5500,0.6346,79.0625,25.5844
train,1,5510,0.6782,74.375,23.9062
train,1,5520,0.6359,78.4375,34.0156
train,1,5530,0.6476,76.25,42.3219
train,1,5540,0.6619,75.625,45.3094
train,1,5550,0.5756,82.5,47.8813
train,1,5560,0.6436,76.875,47.375
train,1,5570,0.6448,76.25,44.6781
train,1,5580,0.612,78.4375,45.5031
train,1,5590,0.605,77.8125,45.75
train,1,5600,0.6063,78.125,48.4594
train,1,5610,0.6093,77.5,47.5688
train,1,5620,0.6075,79.375,48.1219
train,1,5630,0.5491,81.5625,46.3531
validation,1,5632,0.6032,79.08,49.5926
train,1,5640,0.5415,81.25,46.025
train,1,5650,0.5952,78.125,44.4125
train,1,5660,0.61,78.125,45.1938
train,1,5670,0.5639,81.25,42.5
train,1,5680,0.6283,78.75,44.2406
train,1,5690,0.6098,78.125,44.9969
train,1,5700,0.532,83.75,45.7875
train,1,5710,0.5452,79.6875,44.15
train,1,5720,0.5804,78.75,44.3375
train,1,5730,0.5987,80.625,43.8594
train,1,5740,0.5852,81.875,46.0969
train,1,5750,0.6874,74.6875,43.1313
train,1,5760,0.5564,79.375,46.1344
train,1,5770,0.59,81.25,44.3656
train,1,5780,0.5643,81.25,46.2719
train,1,5790,0.5501,80.3125,45.475
train,1,5800,0.6024,78.75,44.7281
train,1,5810,0.6491,75.0,43.5844
train,1,5820,0.5599,80.625,42.9969
train,1,5830,0.5632,78.75,43.2563
train,1,5840,0.6115,77.1875,43.4969
train,1,5850,0.5838,77.5,46.3531
train,1,5860,0.5808,79.375,44.2062
train,1,5870,0.6017,77.5,43.1531
train,1,5880,0.5436,80.3125,43.8531
train,1,5890,0.56,80.3125,44.8687
train,1,5900,0.4737,85.625,43.3344
train,1,5910,0.5641,81.5625,43.4188
train,1,5920,0.6654,75.3125,43.6469
train,1,5930,0.6075,77.5,42.7437
train,1,5940,0.5371,79.6875,40.9188
train,1,5950,0.5813,79.0625,42.7313
train,1,5960,0.554,82.1875,43.0438
train,1,5970,0.6202,77.5,43.6
train,1,5980,0.5178,83.4375,41.825
train,1,5990,0.589,77.5,41.4906
train,1,6000,0.5342,80.9375,40.6
train,1,6010,0.5391,82.5,40.7125
train,1,6020,0.5708,78.75,40.0562
train,1,6030,0.5789,78.125,43.4469
train,1,6040,0.5309,81.5625,41.0688
train,1,6050,0.521,82.8125,41.9188
train,1,6060,0.5448,82.5,42.3969
train,1,6070,0.5698,78.125,44.6469
train,1,6080,0.5031,80.9375,44.4188
train,1,6090,0.5742,78.75,44.7844
train,1,6100,0.5305,80.625,44.7437
train,1,6110,0.5644,80.9375,44.2844
train,1,6120,0.5767,80.9375,43.6313
train,1,6130,0.5219,80.0,44.9344
train,1,6140,0.5273,79.6875,46.6
validation,1,6144,0.5425,82.36,49.0376
train,1,6150,0.5632,79.6875,47.1344
train,1,6160,0.5429,81.25,46.4656
train,1,6170,0.5458,80.9375,45.6281
train,1,6180,0.4789,83.125,46.2062
train,1,6190,0.485,83.75,45.7969
train,1,6200,0.5151,82.5,43.3594
train,1,6210,0.5316,81.25,44.5031
train,1,6220,0.5434,82.5,43.0812
train,1,6230,0.5622,80.625,41.4438
train,1,6240,0.5733,80.3125,44.4375
train,1,6250,0.5327,82.5,42.2656
train,1,6260,0.6513,78.75,41.3438
train,1,6270,0.6097,78.4375,43.1531
train,1,6280,0.5969,75.0,44.0031
train,1,6290,0.5519,80.9375,41.6125
train,1,6300,0.5942,78.125,44.9406
train,1,6310,0.5355,81.875,42.95
train,1,6320,0.4867,81.5625,44.3563
train,1,6330,0.5677,77.1875,44.6656
train,1,6340,0.528,80.3125,43.75
train,1,6350,0.5421,80.3125,43.5
train,1,6360,0.583,81.875,42.6344
train,1,6370,0.5103,81.25,42.5562
train,1,6380,0.533,80.3125,38.2875
train,1,6390,0.513,82.5,42.5844
train,1,6400,0.4893,84.6875,40.9031
train,1,6410,0.5933,77.8125,40.7563
train,1,6420,0.5465,80.3125,42.0156
train,1,6430,0.4943,82.5,42.275
train,1,6440,0.494,81.875,43.6844
train,1,6450,0.5425,79.6875,42.8906
train,2,6460,0.5442,78.75,40.6
train,2,6470,0.5079,80.9375,42.1531
train,2,6480,0.4981,84.6875,40.85
