mode,epoch,global step,loss,accuracy,mean_length
train,0,7904,0.171,92.9688,63.6094
train,0,7936,0.1698,94.1406,63.5039
train,0,7968,0.1745,95.3125,63.918
train,0,8000,0.1729,92.5781,63.625
train,0,8032,0.158,94.5312,63.5977
train,0,8064,0.1741,92.9688,63.4805
train,0,8096,0.1371,96.4844,63.3047
train,0,8128,0.2112,91.7969,63.6953
train,0,8160,0.2148,91.7969,63.7383
train,0,8192,0.1408,95.7031,63.9219
