mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.3707,12.74,33.7326
train,0,10,2.1859,15.3125,45.05
train,0,20,2.0912,15.3125,53.1406
train,0,30,2.1178,12.8125,57.1094
train,0,40,2.1013,11.875,60.1
train,0,50,2.0646,12.8125,60.8
train,0,60,2.0767,13.125,61.275
train,0,70,2.0619,12.8125,61.3875
train,0,80,2.0391,15.9375,61.9375
train,0,90,2.0656,11.5625,61.2469
train,0,100,2.0378,15.0,58.4875
train,0,110,2.0328,14.375,59.4406
train,0,120,2.0634,11.5625,61.8594
train,0,130,2.0122,15.0,58.9688
train,0,140,2.0228,14.0625,61.05
train,0,150,2.0196,13.4375,61.7031
train,0,160,1.9872,17.8125,58.4594
train,0,170,2.0133,15.3125,56.6437
train,0,180,1.9888,18.125,57.5781
train,0,190,2.0007,14.6875,53.45
train,0,200,1.955,16.875,53.9844
train,0,210,1.9522,17.5,51.9438
train,0,220,1.9646,18.125,52.3344
train,0,230,1.968,16.875,53.8625
train,0,240,1.9806,17.8125,60.3531
train,0,250,1.9379,16.875,54.7812
train,0,260,1.9582,17.8125,56.5781
train,0,270,2.0025,15.9375,49.325
train,0,280,1.9963,15.625,57.2094
train,0,290,2.0181,20.0,59.1594
train,0,300,2.0094,15.3125,57.7313
train,0,310,1.9946,17.1875,57.2969
train,0,320,1.9482,23.4375,57.3031
train,0,330,1.9652,20.0,58.1156
train,0,340,1.9292,16.5625,54.3781
train,0,350,1.9184,21.25,51.2781
train,0,360,1.9148,21.875,47.025
train,0,370,1.9596,20.9375,38.4562
train,0,380,1.8606,27.8125,41.2437
train,0,390,1.8827,25.3125,40.0969
train,0,400,1.9424,21.5625,43.4813
train,0,410,1.8819,24.0625,45.4594
train,0,420,1.8755,25.625,46.0469
train,0,430,1.8836,23.4375,47.7062
train,0,440,1.857,26.25,46.2656
train,0,450,1.8586,25.3125,47.775
train,0,460,1.8848,25.0,52.4
train,0,470,1.9073,19.0625,56.5562
train,0,480,1.8453,27.1875,54.4625
train,0,490,1.7573,29.0625,52.7313
train,0,500,1.7856,28.125,53.0156
train,0,510,1.8144,26.875,55.0938
validation,0,512,1.7427,29.64,53.2082
train,0,520,1.8083,26.875,49.3906
train,0,530,1.7985,30.0,38.375
train,0,540,1.7267,31.25,33.6469
train,0,550,1.7066,35.625,43.7812
train,0,560,1.6767,39.375,52.4594
train,0,570,1.6896,35.9375,47.7687
train,0,580,1.5243,41.25,44.8781
train,0,590,1.5118,41.5625,40.8844
train,0,600,1.5305,43.125,31.475
train,0,610,1.6378,38.75,26.9187
train,0,620,1.5319,40.0,30.4688
train,0,630,1.6749,34.6875,28.0375
train,0,640,1.5002,37.1875,34.1469
train,0,650,1.5641,38.125,27.3031
train,0,660,1.5398,40.3125,28.55
train,0,670,1.4735,43.4375,30.5156
train,0,680,1.3423,45.9375,37.4719
train,0,690,1.4435,43.125,28.8125
train,0,700,1.3892,44.0625,32.8719
train,0,710,1.4002,45.0,38.0187
train,0,720,1.3173,50.625,43.5969
train,0,730,1.2873,51.5625,43.525
train,0,740,1.2643,51.25,41.2
train,0,750,1.2873,51.5625,43.9
train,0,760,1.1939,54.6875,41.1313
train,0,770,1.2693,50.9375,46.2938
train,0,780,1.2865,52.8125,45.8094
train,0,790,1.1662,54.6875,37.3625
train,0,800,1.2108,55.0,34.7344
train,0,810,1.2034,54.6875,35.3875
train,0,820,1.227,54.375,43.2281
train,0,830,1.2215,50.9375,40.075
train,0,840,1.1753,56.875,41.3094
train,0,850,1.1506,56.875,40.5406
train,0,860,1.1969,57.5,42.9969
train,0,870,1.1483,57.8125,47.6063
train,0,880,1.0691,58.4375,45.8031
train,0,890,1.0017,63.4375,49.9937
train,0,900,1.0777,57.8125,47.2531
train,0,910,1.0468,61.25,44.7156
train,0,920,0.9855,62.8125,40.1688
train,0,930,1.0728,60.625,35.8531
train,0,940,1.1348,55.625,31.6781
train,0,950,1.0405,60.9375,38.2094
train,0,960,1.0186,63.75,39.9688
train,0,970,0.9947,61.25,44.5312
train,0,980,0.9878,62.5,44.1031
train,0,990,0.9752,61.25,46.6656
train,0,1000,1.0282,60.9375,54.9594
train,0,1010,1.0105,60.9375,56.7844
train,0,1020,0.9694,63.4375,60.4719
validation,0,1024,0.924,65.24,62.6078
train,0,1030,0.9735,61.5625,60.95
train,0,1040,0.985,63.75,61.1875
train,0,1050,0.9851,62.8125,61.0562
train,0,1060,0.9456,62.8125,58.7031
train,0,1070,0.827,70.625,59.5969
train,0,1080,0.9322,63.75,62.5688
train,0,1090,0.8595,66.875,61.3312
train,0,1100,0.8489,67.1875,59.8656
train,0,1110,0.7987,73.125,59.4438
train,0,1120,0.8436,65.625,53.2094
train,0,1130,0.7592,72.8125,51.3094
train,0,1140,0.8249,67.1875,47.6531
train,0,1150,0.7697,70.0,47.6125
train,0,1160,0.8776,68.75,50.6469
train,0,1170,0.7989,70.9375,46.0312
train,0,1180,0.7899,69.0625,47.1938
train,0,1190,0.7834,70.3125,48.025
train,0,1200,0.7926,73.125,49.4031
train,0,1210,0.8094,71.25,46.525
train,0,1220,0.7726,73.4375,48.7344
train,0,1230,0.719,76.875,49.1531
train,0,1240,0.7106,75.0,53.5938
train,0,1250,0.6789,76.25,52.8156
train,0,1260,0.6818,74.0625,53.9438
train,0,1270,0.6472,76.875,53.1938
train,0,1280,0.6549,76.5625,56.2031
train,0,1290,0.7853,72.5,57.4281
train,0,1300,0.8221,69.0625,56.3375
train,0,1310,0.7036,78.125,50.1156
train,0,1320,0.745,72.8125,54.3563
train,0,1330,0.7792,73.4375,54.6562
train,0,1340,0.7347,74.6875,54.5438
train,0,1350,0.6425,79.6875,53.0312
train,0,1360,0.7833,70.9375,54.1875
train,0,1370,0.878,68.125,54.8531
train,0,1380,0.7719,73.75,55.4125
train,0,1390,0.747,74.0625,53.0219
train,0,1400,0.6415,76.5625,56.575
train,0,1410,0.6485,75.9375,57.4188
train,0,1420,0.6584,74.0625,57.225
train,0,1430,0.6396,76.25,58.625
train,0,1440,0.5624,79.6875,55.8094
train,0,1450,0.6632,75.3125,56.4281
train,0,1460,0.6414,78.4375,57.5406
train,0,1470,0.5628,78.4375,57.0312
train,0,1480,0.7065,74.0625,56.2969
train,0,1490,0.6025,79.6875,55.6406
train,0,1500,0.6031,76.25,55.4656
train,0,1510,0.6317,73.4375,56.2781
train,0,1520,0.5276,81.5625,56.3
train,0,1530,0.5203,82.5,56.5781
validation,0,1536,0.4969,82.42,59.7198
train,0,1540,0.6014,79.6875,57.2
train,0,1550,0.5026,83.125,57.4156
train,0,1560,0.5783,80.0,56.4188
train,0,1570,0.4759,83.125,58.0406
train,0,1580,0.5129,84.0625,57.8438
train,0,1590,0.5469,80.3125,57.1031
train,0,1600,0.5228,82.8125,58.85
train,0,1610,0.549,80.625,59.5469
train,0,1620,0.4982,83.125,59.3031
train,0,1630,0.5323,82.8125,61.0312
train,0,1640,0.4977,82.8125,58.775
