mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.428,12.52,61.3902
train,0,32,2.1521,12.9883,61.8613
train,0,64,2.0959,13.3789,63.9414
train,0,96,2.084,13.2812,64
train,0,128,2.0655,13.4766,64
train,0,160,2.0262,14.1602,64
train,0,192,2.0798,12.3047,64
train,0,224,2.0847,12.4023,64
train,0,256,2.0769,13.3789,64
train,0,288,2.0807,14.5508,64
train,0,320,2.0818,12.6953,64
train,0,352,2.0745,14.3555,64
train,0,384,2.0817,12.6953,64
train,0,416,2.0835,13.1836,64
train,0,448,2.0817,13.5742,64
train,0,480,2.0465,14.8438,64
train,0,512,1.9629,19.8242,64
validation,0,512,1.9885,18.34,64
train,0,544,1.941,20.9961,64
train,0,576,1.9864,20.2148,64
train,0,608,2.1496,12.0117,64
train,0,640,2.0899,14.3555,64
train,0,672,2.0804,12.3047,64
train,0,704,2.0881,12.3047,64
train,0,736,2.0812,13.0859,64
train,0,768,2.0837,12.4023,64
train,0,800,2.0846,13.0859,64
train,0,832,2.0838,11.9141,64
train,0,864,2.0799,12.4023,64
train,0,896,2.0803,12.207,64
train,0,928,2.082,11.3281,64
train,0,960,2.0801,13.2812,64
train,0,992,2.0806,13.1836,64
train,0,1024,2.0815,11.8164,64
validation,0,1024,2.0808,11.92,64
train,0,1056,2.0806,12.5977,64
train,0,1088,2.0825,12.3047,64
train,0,1120,2.081,12.5977,64
train,0,1152,2.0798,13.1836,64
train,0,1184,2.0816,11.7188,64
train,0,1216,2.0791,13.7695,64
train,0,1248,2.0811,12.3047,64
train,0,1280,2.0802,11.0352,64
train,0,1312,2.0807,12.8906,64
train,0,1344,2.08,11.2305,64
train,0,1376,2.082,11.5234,64
train,0,1408,2.0812,11.6211,64
train,0,1440,2.0805,14.4531,64
train,0,1472,2.0799,12.4023,64
train,0,1504,2.0827,10.8398,64
train,0,1536,2.0787,11.5234,64
validation,0,1536,2.0799,12.64,64
train,0,1568,2.0814,10.9375,64
train,0,1600,2.08,12.3047,64
train,0,1632,2.0792,11.5234,64
train,0,1664,2.0803,14.3555,64
train,0,1696,2.0805,11.2305,64
train,0,1728,2.0813,11.3281,64
train,0,1760,2.0804,12.5977,64
train,0,1792,2.0807,11.4258,64
train,0,1824,2.0811,12.8906,64
train,0,1856,2.0821,11.9141,64
train,0,1888,2.0791,13.4766,64
train,0,1920,2.0818,11.3281,64
train,0,1952,2.081,12.3047,64
train,0,1984,2.0808,11.5234,64
train,0,2016,2.0791,11.8164,64
train,0,2048,2.0819,11.7188,64
validation,0,2048,2.0801,12.48,64
train,0,2080,2.0799,12.9883,64
train,0,2112,2.0792,13.3789,64
train,0,2144,2.0815,12.207,64
train,0,2176,2.0808,12.3047,64
train,0,2208,2.0797,13.1836,64
train,0,2240,2.0824,11.7188,64
train,0,2272,2.0797,13.4766,64
train,0,2304,2.0816,12.1094,64
train,0,2336,2.0794,13.4766,64
train,0,2368,2.08,12.5,64
train,0,2400,2.0783,12.5977,64
train,0,2432,2.0799,10.9375,64
train,0,2464,2.0794,12.1094,64
train,0,2496,2.0801,12.8906,64
train,0,2528,2.0809,11.9141,64
train,0,2560,2.0801,13.2812,64
validation,0,2560,2.0798,11.96,64
train,0,2592,2.0799,11.7188,64
train,0,2624,2.0798,11.2305,64
train,0,2656,2.0805,12.793,64
train,0,2688,2.079,13.4766,64
train,0,2720,2.0804,11.1328,64
train,0,2752,2.0791,13.1836,64
