mode,epoch,global step,loss,accuracy,mean_length
train,0,3872,0.4105,86.7188,64
train,0,3904,0.4624,84.7656,63.7773
train,0,3936,0.454,84.375,63.9766
train,0,3968,0.4056,85.9375,63.7734
train,0,4000,0.4645,80.8594,64
train,0,4032,0.4907,84.375,63.7383
train,0,4064,0.3795,86.7188,63.7812
train,0,4096,0.4086,85.1562,63.957
validation,0,4096,0.3648,87.62,63.8922
train,0,4128,0.3664,87.5,64
train,0,4160,0.3828,87.5,64
train,0,4192,0.4296,83.2031,64
train,0,4224,0.3909,88.2812,64
train,0,4256,0.3768,87.1094,64
train,0,4288,0.3591,87.1094,64
train,0,4320,0.3396,89.4531,64
train,0,4352,0.3868,87.8906,64
train,0,4384,0.3204,88.2812,64
train,0,4416,0.3947,85.9375,64
train,0,4448,0.3988,86.3281,64
train,0,4480,0.302,89.8438,63.8711
train,0,4512,0.2843,90.625,64
train,0,4544,0.3474,87.8906,64
train,0,4576,0.2725,92.1875,64
train,0,4608,0.3053,90.625,64
validation,0,4608,0.3278,88.44,63.9444
train,0,4640,0.3254,87.8906,63.9492
train,0,4672,0.3703,87.5,63.8555
train,0,4704,0.2874,92.9688,64
train,0,4736,0.2695,89.8438,63.9336
train,0,4768,0.306,89.8438,64
train,0,4800,0.315,89.4531,63.8672
train,0,4832,0.3035,89.8438,64
train,0,4864,0.2974,90.625,63.9102
train,0,4896,0.3254,88.2812,63.9141
train,0,4928,0.3131,89.8438,64
train,0,4960,0.3639,88.2812,64
train,0,4992,0.3146,89.0625,64
train,0,5024,0.4041,84.375,64
train,0,5056,0.4271,85.1562,64
train,0,5088,0.3758,86.7188,63.8867
train,0,5120,0.3257,87.1094,63.9258
validation,0,5120,0.2799,90.46,64
train,0,5152,0.3175,88.6719,64
train,0,5184,0.3055,89.0625,64
train,0,5216,0.3881,86.7188,64
train,0,5248,0.2891,89.0625,64
train,0,5280,0.2842,91.4062,64
train,0,5312,0.2493,92.9688,64
train,0,5344,0.2735,89.0625,64
train,0,5376,0.2745,90.2344,64
train,0,5408,0.2634,90.625,64
train,0,5440,0.2925,90.625,64
train,0,5472,0.2784,88.2812,64
train,0,5504,0.2168,92.9688,64
train,0,5536,0.2767,87.8906,64
train,0,5568,0.3052,89.8438,64
train,0,5600,0.2023,93.75,64
train,0,5632,0.2258,93.3594,64
validation,0,5632,0.2817,89.56,63.9888
train,0,5664,0.2737,92.1875,63.7617
train,0,5696,0.3117,87.5,64
train,0,5728,0.2782,91.4062,64
train,0,5760,0.3025,88.2812,63.8281
train,0,5792,0.2623,91.4062,63.8398
train,0,5824,0.2567,90.2344,64
train,0,5856,0.2508,89.4531,63.8633
train,0,5888,0.2757,88.6719,64
train,0,5920,0.3114,88.6719,64
train,0,5952,0.2648,91.0156,63.8789
train,0,5984,0.2285,92.1875,64
train,0,6016,0.2453,90.625,63.9688
train,0,6048,0.2726,89.0625,63.9219
train,0,6080,0.2427,91.7969,63.7812
train,0,6112,0.2491,91.7969,64
train,0,6144,0.2894,90.625,64
validation,0,6144,0.3373,88.28,63.9784
train,0,6176,0.2286,91.4062,63.7305
train,0,6208,0.1893,92.5781,64
train,0,6240,0.2924,89.0625,64
train,0,6272,0.2436,91.0156,64
train,0,6304,0.203,93.3594,64
train,0,6336,0.188,94.5312,64
train,0,6368,0.314,88.6719,63.8711
train,0,6400,0.1923,95.3125,64
train,0,6432,0.2349,90.625,64
train,0,6464,0.19,92.5781,63.875
train,0,6496,0.2083,92.9688,64
train,0,6528,0.2151,92.1875,63.8516
train,0,6560,0.2468,92.1875,64
train,0,6592,0.2691,89.8438,64
train,0,6624,0.1823,94.9219,64
train,0,6656,0.2684,89.4531,64
validation,0,6656,0.2028,93.26,63.989
train,0,6688,0.2732,90.2344,64
train,0,6720,0.2394,91.4062,64
train,0,6752,0.2,94.9219,64
train,0,6784,0.2457,91.0156,64
train,0,6816,0.1739,95.7031,64
train,0,6848,0.2148,94.5312,63.8555
train,0,6880,0.1995,92.9688,63.793
train,0,6912,0.2022,92.1875,64
train,0,6944,0.2096,91.7969,63.7969
train,0,6976,0.1791,94.1406,63.8398
train,0,7008,0.1684,92.5781,64
train,0,7040,0.1844,93.3594,64
train,0,7072,0.1938,92.9688,64
train,0,7104,0.1799,93.75,64
train,0,7136,0.1713,96.0938,64
train,0,7168,0.1501,94.1406,64
validation,0,7168,0.1887,93.4,63.971
train,0,7200,0.2191,92.9688,63.7148
train,0,7232,0.2351,90.625,63.9688
train,0,7264,0.2076,91.4062,64
train,0,7296,0.1906,93.75,63.8281
train,0,7328,0.2269,91.7969,64
train,0,7360,0.2152,92.5781,64
train,0,7392,0.2376,89.8438,63.9805
train,0,7424,0.1556,96.4844,63.7773
train,0,7456,0.2258,94.1406,63.8594
train,0,7488,0.198,92.9688,64
train,0,7520,0.2238,90.2344,64
train,0,7552,0.189,94.1406,63.8555
train,0,7584,0.1835,95.7031,64
train,0,7616,0.2202,91.7969,63.8594
train,0,7648,0.2116,92.5781,64
train,0,7680,0.2407,90.625,64
validation,0,7680,0.2127,93.08,63.959
train,0,7712,0.1352,96.4844,63.8398
train,0,7744,0.1318,96.0938,63.7812
train,0,7776,0.1427,95.3125,63.8945
train,0,7808,0.2143,92.1875,63.9375
train,0,7840,0.2078,94.9219,63.6016
train,0,7872,0.1548,95.7031,63.7773
train,0,7904,0.1776,92.5781,63.9492
train,0,7936,0.2144,90.625,63.7422
train,0,7968,0.2248,91.4062,63.8438
train,0,8000,0.1622,93.75,64
train,0,8032,0.1436,96.4844,64
train,0,8064,0.1569,95.3125,64
train,0,8096,0.14,94.5312,63.8242
train,0,8128,0.1479,94.5312,63.8711
train,0,8160,0.2045,91.4062,64
train,0,8192,0.1841,92.5781,64
