mode,epoch,global step,loss,accuracy,mean_length
train,1,3360,1.6989,31.4453,63.6406
train,1,3392,1.7301,28.418,63.5713
train,1,3424,1.7035,33.6914,63.2734
train,1,3456,1.6976,32.3242,63.002
train,1,3488,1.6763,34.1797,63.4629
train,1,3520,1.6882,33.7891,63.9453
train,1,3552,1.6066,38.1836,63.8164
train,1,3584,1.5763,36.8164,63.8076
validation,1,3584,1.5684,41.56,63.887
train,1,3616,1.5737,40.625,63.8643
train,1,3648,1.5536,40.1367,63.8867
train,1,3680,1.5454,41.1133,63.7275
train,1,3712,1.4521,47.9492,63.9268
train,1,3744,1.465,44.7266,63.8027
train,1,3776,1.3998,49.4141,63.7461
train,1,3808,1.4343,46.3867,63.9004
train,1,3840,1.3929,48.1445,63.5322
train,1,3872,1.4217,46.582,63.3818
train,1,3904,1.3602,48.9258,63.3662
train,1,3936,1.3343,48.3398,63.3662
train,1,3968,1.3453,48.9258,63.7754
train,1,4000,1.3113,50.0,63.7041
train,1,4032,1.3054,51.2695,63.6709
train,1,4064,1.2885,50.5859,63.6387
train,1,4096,1.2868,51.7578,63.3535
validation,1,4096,1.2154,55.88,63.5192
train,1,4128,1.3259,49.9023,63.8691
train,1,4160,1.26,53.0273,63.9912
train,1,4192,1.2397,54.5898,63.9648
train,1,4224,1.2116,54.3945,64
train,1,4256,1.2868,51.3672,63.9766
train,1,4288,1.1894,55.7617,63.9277
train,1,4320,1.1628,55.6641,63.9395
train,1,4352,1.1822,56.0547,63.9141
train,1,4384,1.1459,57.6172,64
train,1,4416,1.1918,54.5898,63.7627
train,1,4448,1.0887,58.8867,63.8262
train,1,4480,1.156,55.6641,63.915
train,1,4512,1.099,59.9609,63.8916
train,1,4544,1.1104,57.8125,63.8018
train,1,4576,1.1348,57.1289,63.8467
train,1,4608,1.1258,58.2031,63.5977
validation,1,4608,1.0442,61.62,63.3146
train,1,4640,1.0962,61.5234,63.2842
train,1,4672,1.0627,62.0117,62.8604
train,1,4704,1.0515,60.4492,62.4512
train,1,4736,1.0689,60.1562,62.3643
train,1,4768,1.0821,59.5703,62.9531
train,1,4800,1.058,60.9375,62.917
train,1,4832,1.0704,59.7656,63.0605
train,1,4864,1.0516,61.2305,63.29
train,1,4896,1.0461,62.1094,63.1514
train,1,4928,1.0179,61.6211,63.2041
train,1,4960,0.9765,63.2812,62.5947
train,1,4992,0.993,62.5977,62.2441
train,1,5024,1.0718,60.9375,61.5215
train,1,5056,1.1083,61.5234,57.3066
train,1,5088,1.059,61.1328,56.7109
train,1,5120,1.0955,60.2539,56.7754
validation,1,5120,1.0123,64.5,56.7892
train,1,5152,1.0487,61.6211,57.9336
train,1,5184,0.9906,64.1602,58.8496
train,1,5216,0.9542,66.0156,61.0195
train,1,5248,0.9523,65.0391,61.2441
train,1,5280,0.9801,64.0625,61.4971
train,1,5312,0.9651,64.9414,59.8945
train,1,5344,0.9597,63.9648,57.4541
train,1,5376,0.9729,65.918,57.5342
train,1,5408,0.9397,64.3555,56.835
train,1,5440,0.9441,66.6016,56.6182
train,1,5472,0.9182,66.1133,56.2871
train,1,5504,0.9289,66.9922,57.8965
train,1,5536,0.9168,67.8711,59.7803
train,1,5568,0.9721,63.7695,61.5859
train,1,5600,0.884,69.1406,61.7041
train,1,5632,0.9235,64.9414,61.8584
validation,1,5632,0.8843,69.0,61.0846
train,1,5664,0.8884,66.4062,61.2275
train,1,5696,0.8763,68.3594,61.1807
train,1,5728,0.8634,68.6523,59.1201
train,1,5760,0.9542,65.332,55.5312
train,1,5792,0.9859,63.1836,53.5381
train,1,5824,0.8878,66.9922,57.6572
train,1,5856,0.9339,67.3828,54.5723
train,1,5888,0.9779,62.207,52.5459
train,1,5920,0.9577,65.7227,55.751
train,1,5952,0.887,69.2383,55.5479
train,1,5984,0.8967,66.6016,56.1123
train,1,6016,0.8721,69.043,55.5762
train,1,6048,0.8569,70.1172,58.8076
train,1,6080,0.854,68.6523,58.6689
train,1,6112,0.8601,68.8477,58.5342
train,1,6144,0.8596,68.8477,56.6973
validation,1,6144,0.8164,70.46,54.6098
train,1,6176,0.8316,70.1172,54.5381
train,1,6208,0.8529,68.1641,56.291
train,1,6240,0.9194,66.2109,57.3613
train,1,6272,0.7756,74.3164,57.8955
train,1,6304,0.7807,73.6328,57.6299
train,1,6336,0.7779,74.4141,58.0771
train,1,6368,0.7753,72.7539,58.7422
train,1,6400,0.7607,72.3633,60.835
train,1,6432,0.8008,69.6289,61.1436
train,2,6464,0.7717,72.6562,61.1719
train,2,6496,0.7612,72.9492,61.126
train,2,6528,0.7559,72.5586,61.6875
train,2,6560,0.7436,74.1211,62.6846
train,2,6592,0.7253,75.1953,62.4004
train,2,6624,0.7299,74.5117,61.9072
train,2,6656,0.7064,75.1953,61.9316
validation,2,6656,0.657,78.38,63.4306
train,2,6688,0.695,77.2461,63.5459
train,2,6720,0.7343,72.2656,63.666
train,2,6752,0.7037,75.0,63.1953
train,2,6784,0.6846,75.1953,63.8154
train,2,6816,0.6968,74.3164,63.708
train,2,6848,0.7128,75.8789,63.7705
train,2,6880,0.7125,74.2188,63.7725
train,2,6912,0.6651,77.2461,63.7393
train,2,6944,0.6997,75.6836,63.6699
train,2,6976,0.6895,76.9531,63.6592
train,2,7008,0.6848,76.3672,63.4971
train,2,7040,0.6937,75.0,63.1738
train,2,7072,0.6801,75.4883,63.5322
train,2,7104,0.6747,76.0742,63.624
train,2,7136,0.6779,76.4648,63.501
train,2,7168,0.6818,74.4141,63.627
validation,2,7168,0.62,78.78,63.3086
train,2,7200,0.7002,74.0234,63.291
train,2,7232,0.6378,77.5391,63.6006
train,2,7264,0.6583,75.3906,63.1006
train,2,7296,0.6529,75.8789,63.166
train,2,7328,0.637,77.9297,63.0684
train,2,7360,0.6597,75.6836,63.0537
train,2,7392,0.6435,77.4414,63.2158
train,2,7424,0.6711,75.0,63.1699
train,2,7456,0.629,76.8555,62.959
train,2,7488,0.7032,74.8047,63.0205
train,2,7520,0.581,79.2969,62.998
train,2,7552,0.6468,76.2695,63.1084
train,2,7584,0.646,77.6367,63.2754
train,2,7616,0.6669,76.4648,63.1025
train,2,7648,0.5939,79.5898,63.3506
train,2,7680,0.6076,78.8086,63.2666
validation,2,7680,0.6078,78.4,63.1316
train,2,7712,0.6421,77.0508,63.3896
train,2,7744,0.5907,79.2969,63.292
train,2,7776,0.5858,80.5664,63.0283
train,2,7808,0.5799,80.2734,63.3779
train,2,7840,0.6014,78.2227,62.9785
train,2,7872,0.5894,79.5898,63.1211
train,2,7904,0.5959,79.5898,62.7803
train,2,7936,0.6035,78.6133,63.1904
train,2,7968,0.561,79.1016,63.1914
train,2,8000,0.5903,78.7109,63.418
train,2,8032,0.5793,79.1992,62.707
train,2,8064,0.5844,79.8828,62.5391
train,2,8096,0.579,79.3945,62.6885
train,2,8128,0.5663,81.0547,62.8496
train,2,8160,0.6051,78.9062,62.708
train,2,8192,0.5848,80.6641,63.0898
