epoch,global step,mode,loss,accuracy,mean_length
0,0,validation,2.5007,12.38,53.3506
0,10,train,2.3553,16.5625,29.8687
0,20,train,2.1493,15.625,24.2344
0,30,train,2.117,11.5625,36.2188
0,40,train,2.1301,10.9375,51.2594
0,50,train,2.0813,14.375,56.4062
0,60,train,2.08,12.8125,59.7313
0,70,train,2.0708,12.8125,60.7531
0,80,train,2.0697,14.6875,60.4719
0,90,train,2.0979,10.0,59.5594
0,100,train,2.07,11.5625,59.8906
0,110,train,2.0345,13.75,58.9937
0,120,train,2.0704,12.1875,58.8937
0,130,train,2.0395,14.375,54.5469
0,140,train,2.0571,9.375,57.5063
0,150,train,2.1055,12.1875,51.4094
0,160,train,2.2593,14.6875,47.2625
0,170,train,2.1836,13.125,58.1812
0,180,train,2.092,14.6875,58.6406
0,190,train,2.097,12.5,57.6531
0,200,train,2.0924,13.125,54.0781
0,210,train,2.0765,11.25,51.025
0,220,train,2.0866,12.1875,50.3531
0,230,train,2.1099,9.375,49.2906
0,240,train,2.0919,14.6875,53.0656
0,250,train,2.0928,11.25,52.9406
0,260,train,2.0873,14.375,48.0812
0,270,train,2.0813,12.5,44.0875
0,280,train,2.0805,12.5,41.2969
0,290,train,2.0714,13.4375,38.9781
0,300,train,2.106,8.4375,37.5625
0,310,train,2.0596,12.5,38.4312
0,320,train,2.0502,18.125,50.8937
0,330,train,2.0545,16.5625,53.2344
0,340,train,2.0267,19.0625,53.925
0,350,train,2.037,10.0,56.3469
0,360,train,2.0091,15.0,54.9688
0,370,train,2.078,11.875,59.95
0,380,train,2.0996,13.4375,63.8625
0,390,train,2.0852,14.6875,64
0,400,train,2.0935,10.625,64
0,410,train,2.0856,12.1875,64
0,420,train,2.0903,12.1875,64
0,430,train,2.069,14.6875,64
0,440,train,2.082,17.5,64
0,450,train,2.091,12.1875,64
0,460,train,2.0723,15.3125,64
0,470,train,2.0804,13.4375,64
0,480,train,2.0844,10.9375,64
0,490,train,2.0788,15.3125,64
