epoch,global step,mode,loss,accuracy,mean_length
0,0,train,1.74,25.0,27.75
0,0,validation,2.5156,12.4,53.3506
0,10,train,2.2598,21.0526,39.5658
0,10,train,2.4454,12.5,35.375
0,20,train,2.1975,13.1579,47.3947
0,20,train,2.1341,12.5,40.5
0,30,train,2.0905,12.5,50.9934
0,30,train,2.0766,25.0,48.125
0,40,train,2.0913,13.1579,50.9737
0,40,train,2.1047,0.0,51.75
0,50,train,2.1154,11.8421,56.6316
0,50,train,2.1081,25.0,61.375
0,60,train,2.0856,9.8684,58.4803
0,60,train,2.0537,12.5,60.375
0,70,train,2.0976,15.1316,60.1776
0,70,train,2.1083,0.0,62.625
0,80,train,2.1113,8.5526,61.9737
0,80,train,2.1987,0.0,64
0,90,train,2.0734,13.1579,62.6776
0,90,train,2.0506,12.5,62.375
0,100,train,2.0913,13.8158,62.9276
0,100,train,2.0049,12.5,64
0,110,train,2.0753,11.8421,62.3092
0,110,train,2.1388,0.0,63.125
0,120,train,2.0778,17.1053,63.1842
0,120,train,2.0486,12.5,57.625
0,130,train,2.0621,15.1316,63.4276
0,130,train,2.1385,0.0,64
0,140,train,2.0687,11.8421,63.4342
0,140,train,2.0376,0.0,64
0,150,train,2.0493,12.5,63.5066
0,150,train,2.2009,0.0,62.5
0,160,train,2.0456,17.7632,63.2039
0,160,train,2.1212,25.0,63.625
0,170,train,2.0847,7.8947,63.8355
0,170,train,2.096,0.0,62.375
0,180,train,2.0548,10.5263,63.8355
0,180,train,2.0693,12.5,64
0,190,train,2.0627,11.1842,63.6776
0,190,train,1.9478,12.5,64
0,200,train,2.0315,13.8158,63.8553
0,200,train,2.09,12.5,64
0,210,train,2.0324,11.8421,63.4605
0,210,train,2.0728,0.0,64
0,220,train,1.9745,15.7895,63.9408
0,220,train,2.1802,12.5,64
0,230,train,2.0327,11.8421,63.4474
0,230,train,2.029,12.5,64
0,240,train,1.9886,17.1053,63.7105
0,240,train,2.0238,12.5,62.875
0,250,train,2.0357,10.5263,63.7303
0,250,train,1.8399,25.0,62.25
0,260,train,2.0115,14.4737,63.7434
0,260,train,2.1067,0.0,64
0,270,train,2.0454,13.8158,63.6184
0,270,train,2.0681,0.0,64
0,280,train,2.0058,14.4737,63.6645
0,280,train,1.9535,12.5,64
0,290,train,1.9692,15.1316,63.2105
0,290,train,1.9,12.5,64
0,300,train,1.9795,15.1316,63.7434
0,300,train,1.8918,12.5,64
0,310,train,1.9839,13.1579,62.7697
0,310,train,2.195,0.0,64
0,320,train,1.9678,15.1316,62.8355
0,320,train,1.7611,37.5,64
0,330,train,1.945,14.4737,63.4211
0,330,train,1.8341,25.0,60
0,340,train,1.8854,21.7105,62.3487
0,340,train,2.1327,12.5,61.25
0,350,train,1.8904,21.7105,61.7105
0,350,train,2.0666,25.0,63.75
0,360,train,1.8925,22.3684,63.4605
0,360,train,1.6693,37.5,64
0,370,train,1.873,25.6579,62.5592
0,370,train,1.8406,25.0,64
0,380,train,1.8888,21.0526,63.1382
0,380,train,1.7952,25.0,59.5
0,390,train,1.7752,28.9474,63.5592
0,390,train,1.7927,12.5,64
0,400,train,1.7584,23.0263,62.7566
0,400,train,1.3758,37.5,61.75
0,410,train,1.7576,22.3684,63.1776
0,410,train,1.8985,0.0,64
0,420,train,1.7767,28.2895,60.2763
0,420,train,1.928,37.5,60.625
0,430,train,1.8295,21.7105,62.4868
0,430,train,2.0581,12.5,63.125
0,440,train,1.7424,36.1842,62.6513
0,440,train,1.5153,37.5,64
0,450,train,1.7519,27.6316,61.0132
0,450,train,1.5859,37.5,64
0,460,train,1.8238,30.9211,62.9013
0,460,train,2.0084,12.5,64
0,470,train,1.7334,34.2105,63.0987
0,470,train,1.8433,37.5,64
0,480,train,1.8572,26.9737,62.2632
0,480,train,1.9352,25.0,63.875
0,490,train,1.8426,29.6053,60.8487
0,490,train,1.6625,62.5,64
0,500,train,1.7071,36.1842,61.5526
0,500,train,1.7115,25.0,62.875
0,510,train,1.7522,22.3684,60.9605
0,510,train,1.6545,12.5,64
0,512,validation,1.7686,27.14,63.8566
0,512,validation,1.7638,27.1,63.8808
0,520,train,1.8152,28.2895,63.8355
0,520,train,1.6949,37.5,64
0,530,train,1.6703,35.5263,63.9276
0,530,train,1.5481,37.5,64
0,540,train,1.7172,28.9474,63.8026
0,540,train,1.3118,62.5,63.125
0,550,train,1.6788,32.2368,62.3289
0,550,train,1.0628,50.0,64
0,560,train,1.6192,40.1316,63.2895
0,560,train,1.0695,62.5,60.75
0,570,train,1.5587,43.4211,63.1184
0,570,train,1.2562,50.0,64
0,580,train,1.6123,37.5,63.0461
0,580,train,1.4745,50.0,64
0,590,train,1.5686,38.8158,63.2829
0,590,train,1.6547,12.5,64
0,600,train,1.5966,34.8684,63.7039
0,600,train,1.7214,12.5,64
0,610,train,1.5041,43.4211,63.4145
0,610,train,1.4506,37.5,64
0,620,train,1.5694,37.5,62.5855
0,620,train,1.3819,37.5,64
0,630,train,1.3878,44.7368,62.2961
0,630,train,1.4781,37.5,63.375
0,640,train,1.3956,46.7105,62.6184
0,640,train,1.1506,62.5,64
0,650,train,1.4281,40.1316,62.8092
0,650,train,1.7535,25.0,64
0,660,train,1.3557,45.3947,63.7105
0,660,train,1.5985,37.5,64
0,670,train,1.2741,51.3158,63.6316
0,670,train,1.2211,50.0,64
0,680,train,1.4807,36.1842,63.3882
0,680,train,1.7376,12.5,64
0,690,train,1.4101,44.0789,63.6645
0,690,train,1.2627,62.5,59.5
0,700,train,1.2483,52.6316,62.875
0,700,train,1.4132,62.5,64
0,710,train,1.3139,48.6842,63.8026
0,710,train,1.4111,50.0,64
0,720,train,1.1762,57.8947,63.2632
0,720,train,1.7634,50.0,64
0,730,train,1.2654,52.6316,64
0,730,train,1.3577,62.5,64
0,740,train,1.3462,51.3158,64
0,740,train,1.0882,75.0,64
0,750,train,1.3012,50.6579,63.8224
0,750,train,1.7224,25.0,64
0,760,train,1.15,58.5526,63.4539
0,760,train,1.228,62.5,64
0,770,train,1.1895,53.9474,63.9803
0,770,train,1.0781,62.5,61.75
0,780,train,1.1768,59.2105,63.4145
0,780,train,1.368,25.0,64
0,790,train,1.2784,55.9211,63.0658
0,790,train,1.2522,37.5,64
0,800,train,1.3347,53.2895,62.5132
0,800,train,1.1479,62.5,64
0,810,train,1.2429,50.0,63.6711
0,810,train,1.3013,50.0,64
0,820,train,1.23,50.0,63.5
0,820,train,1.143,75.0,64
0,830,train,1.0723,61.8421,62.6974
0,830,train,1.0141,75.0,64
0,840,train,1.1756,56.5789,63.4408
0,840,train,1.0745,62.5,63.25
0,850,train,1.2732,50.6579,63.1579
0,850,train,1.0295,62.5,58.75
0,860,train,0.911,69.0789,59.1842
0,860,train,0.8325,62.5,60
0,870,train,1.2238,53.9474,57.9803
0,870,train,1.0761,50.0,60.125
0,880,train,1.1528,54.6053,60.9539
0,880,train,1.6706,50.0,64
0,890,train,1.0239,63.1579,62.9803
0,890,train,0.9052,75.0,64
0,900,train,1.0483,63.1579,63.5855
0,900,train,1.0444,50.0,64
0,910,train,1.0368,57.8947,63.5658
0,910,train,0.8803,75.0,64
0,920,train,1.0999,51.9737,63.1711
0,920,train,0.8485,62.5,64
0,930,train,1.0512,57.2368,63.4671
0,930,train,1.4654,25.0,61.125
0,940,train,1.0831,65.1316,63.2566
0,940,train,0.8358,75.0,64
0,950,train,1.0104,63.8158,63.1579
0,950,train,0.8533,75.0,64
0,960,train,1.0631,59.2105,63.8882
0,960,train,0.9034,62.5,64
0,970,train,0.9468,65.7895,63.75
0,970,train,0.6862,87.5,64
0,980,train,0.9444,65.7895,61.7697
0,980,train,1.2852,50.0,64
0,990,train,0.9086,63.8158,62.8487
0,990,train,1.1359,75.0,63.625
0,1000,train,0.9136,63.8158,63.75
0,1000,train,0.7293,87.5,64
0,1010,train,0.894,67.1053,62.1513
0,1010,train,1.3781,50.0,64
0,1020,train,0.926,67.7632,62.9803
0,1020,train,1.2395,50.0,64
0,1024,validation,0.897,67.74,63.5444
0,1024,validation,0.9038,67.24,63.5164
0,1030,train,0.9976,58.5526,63.0132
0,1030,train,0.6608,75.0,64
0,1040,train,0.9475,69.7368,63.1711
0,1040,train,1.3337,50.0,64
0,1050,train,0.9741,67.1053,63.2763
0,1050,train,0.7598,75.0,64
0,1060,train,0.9478,59.8684,63.2237
0,1060,train,0.896,75.0,64
0,1070,train,0.862,67.1053,63.9934
0,1070,train,1.7056,50.0,64
0,1080,train,0.9395,68.4211,64
0,1080,train,0.9769,62.5,64
0,1090,train,0.7726,73.0263,63.9408
0,1090,train,0.7056,87.5,64
0,1100,train,0.8113,71.0526,64
0,1100,train,0.9197,75.0,64
0,1110,train,0.7742,73.0263,64
0,1110,train,1.1966,37.5,64
0,1120,train,0.7561,71.7105,64
0,1120,train,1.5124,50.0,64
0,1130,train,0.9165,67.7632,64
0,1130,train,0.9961,75.0,64
0,1140,train,0.8394,67.1053,63.9079
0,1140,train,0.8512,75.0,64
0,1150,train,0.9631,63.8158,63.6974
0,1150,train,0.9073,75.0,64
0,1160,train,0.8994,69.0789,63.625
0,1160,train,0.7982,87.5,64
0,1170,train,0.8938,66.4474,63.9671
0,1170,train,1.0563,62.5,64
0,1180,train,0.9235,66.4474,63.9868
0,1180,train,0.4657,87.5,64
0,1190,train,0.8142,68.4211,64
0,1190,train,0.6077,87.5,64
0,1200,train,0.8312,63.1579,64
0,1200,train,0.8552,75.0,64
0,1210,train,0.8499,69.7368,62.8421
0,1210,train,0.6836,75.0,58.875
0,1220,train,0.9744,62.5,54.1645
0,1220,train,0.9949,62.5,44.5
0,1230,train,0.8669,69.7368,53.0
0,1230,train,0.838,50.0,45.875
0,1240,train,0.7277,72.3684,53.8026
0,1240,train,0.9177,62.5,57.5
0,1250,train,0.865,66.4474,55.1776
0,1250,train,0.8279,75.0,61.25
0,1260,train,0.8657,65.1316,58.5855
0,1260,train,0.5559,87.5,58.125
0,1270,train,0.8826,72.3684,58.1776
0,1270,train,0.5873,75.0,62
0,1280,train,0.686,78.2895,61.1316
0,1280,train,1.2499,37.5,64
0,1290,train,0.7062,73.6842,57.7237
0,1290,train,1.2468,50.0,58.75
0,1300,train,0.7795,71.7105,53.6382
0,1300,train,0.9397,75.0,64
0,1310,train,0.7246,71.7105,56.4671
0,1310,train,1.247,37.5,56.5
0,1320,train,0.7862,69.7368,54.9671
0,1320,train,1.0069,75.0,54.5
0,1330,train,0.8132,67.1053,54.5329
0,1330,train,0.6988,87.5,64
0,1340,train,0.6785,72.3684,53.3289
0,1340,train,1.165,50.0,52.625
0,1350,train,0.7029,72.3684,56.4013
0,1350,train,0.3284,100.0,55.625
0,1360,train,0.7877,67.7632,54.6184
0,1360,train,0.9069,50.0,44.75
0,1370,train,0.7719,68.4211,53.1908
0,1370,train,0.8298,50.0,57.875
0,1380,train,0.8321,70.3947,51.8026
0,1380,train,0.9195,62.5,58.25
0,1390,train,0.6785,75.0,55.2895
0,1390,train,0.4105,87.5,61.25
0,1400,train,0.7486,69.7368,57.1711
0,1400,train,0.7285,62.5,59.875
0,1410,train,0.7429,73.0263,57.5724
0,1410,train,0.8681,62.5,60.75
0,1420,train,0.6766,78.9474,60.5855
0,1420,train,1.0451,62.5,64
0,1430,train,0.64,76.3158,61.0132
0,1430,train,0.3255,87.5,62.75
0,1440,train,0.6901,75.6579,60.7303
0,1440,train,1.204,50.0,52.5
0,1450,train,0.7518,72.3684,60.875
0,1450,train,0.9856,62.5,64
0,1460,train,0.6944,72.3684,60.7763
0,1460,train,0.8201,75.0,64
0,1470,train,0.6406,78.2895,62.0
0,1470,train,1.1457,37.5,60.25
0,1480,train,0.6024,82.8947,61.9539
0,1480,train,0.6287,87.5,64
0,1490,train,0.7025,74.3421,61.8355
0,1490,train,0.7562,62.5,58.5
0,1500,train,0.567,79.6053,61.2303
0,1500,train,0.5433,75.0,63.875
0,1510,train,0.5492,77.6316,60.2961
0,1510,train,0.4257,75.0,64
0,1520,train,0.6131,76.9737,61.4737
0,1520,train,0.9813,62.5,63.875
0,1530,train,0.7312,70.3947,62.3289
0,1530,train,0.873,50.0,60.125
0,1536,validation,0.6415,77.08,63.3144
0,1536,validation,0.6678,74.98,63.3522
0,1540,train,0.7422,75.0,62.5066
0,1540,train,1.0675,62.5,62.75
0,1550,train,0.7341,67.7632,61.9934
0,1550,train,0.4321,87.5,64
0,1560,train,0.626,74.3421,62.1447
0,1560,train,0.9012,62.5,60.5
0,1570,train,0.5573,76.3158,61.8816
0,1570,train,0.4066,87.5,64
0,1580,train,0.6335,79.6053,63.4803
0,1580,train,0.7606,62.5,64
0,1590,train,0.6181,74.3421,62.4934
0,1590,train,0.6465,75.0,64
