mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.3707,12.74,33.7326
train,0,10,2.1688,14.6875,46.9813
train,0,20,2.077,14.6875,60.4312
train,0,30,2.1097,12.5,62.9281
train,0,40,2.1009,11.25,63.7375
train,0,50,2.0693,13.125,62.9062
train,0,60,2.0755,13.75,62.3656
train,0,70,2.0458,12.8125,61.2563
train,0,80,2.0197,15.9375,60.7531
train,0,90,2.0583,12.5,61.2062
train,0,100,2.0277,14.375,61.0344
train,0,110,2.0381,14.375,60.3531
train,0,120,2.0798,11.25,63.3937
train,0,130,2.0672,11.875,64
train,0,140,2.0673,13.4375,63.9562
train,0,150,2.0496,12.8125,63.7281
train,0,160,1.9869,17.8125,63.2687
train,0,170,2.0862,13.125,63.7406
train,0,180,2.0558,14.6875,64
train,0,190,2.0259,11.875,63.8937
train,0,200,1.9605,15.9375,63.5562
train,0,210,1.9564,19.0625,63.1562
train,0,220,2.0047,15.625,63.7625
train,0,230,2.0148,14.375,63.5438
train,0,240,1.9729,17.1875,63.2469
train,0,250,2.0369,13.125,63.7281
train,0,260,2.021,13.4375,63.8687
train,0,270,1.9889,14.375,63.3531
train,0,280,2.0089,14.6875,63.9469
train,0,290,2.0357,15.0,64
train,0,300,2.0388,11.875,64
train,0,310,1.9929,16.25,64
train,0,320,1.9201,20.0,64
train,0,330,1.9164,16.875,64
train,0,340,1.9462,16.25,64
train,0,350,1.9497,16.25,64
train,0,360,1.953,17.1875,64
train,0,370,1.8924,18.75,63.9125
train,0,380,1.9181,22.5,64
train,0,390,1.9271,22.5,64
train,0,400,1.963,16.5625,64
train,0,410,1.9261,18.75,64
train,0,420,1.9119,20.625,64
train,0,430,1.8661,25.625,64
train,0,440,1.8604,24.6875,64
train,0,450,1.9209,21.25,64
train,0,460,1.8185,30.3125,63.9875
train,0,470,1.8416,27.1875,64
train,0,480,1.8407,30.3125,64
train,0,490,1.7861,30.3125,64
train,0,500,1.7721,30.0,64
train,0,510,1.7774,32.1875,63.6562
validation,0,512,1.7363,34.34,63.9792
train,0,520,1.7613,30.0,63.9438
train,0,530,1.8033,30.3125,64
train,0,540,1.7516,30.9375,63.2656
train,0,550,1.6107,34.0625,62.8312
train,0,560,1.6338,33.4375,63.4281
train,0,570,1.6373,37.1875,63.6688
train,0,580,1.595,37.8125,63.9125
train,0,590,1.5321,40.0,64
train,0,600,1.4634,41.25,63.9656
train,0,610,1.5607,35.3125,63.9937
train,0,620,1.4803,43.125,64
train,0,630,1.5047,37.1875,64
train,0,640,1.3577,50.625,63.9031
train,0,650,1.4214,45.0,64
train,0,660,1.3451,47.8125,63.4781
train,0,670,1.3094,48.4375,62.5844
train,0,680,1.2411,56.875,62.2781
train,0,690,1.2811,52.8125,63.2875
train,0,700,1.2591,51.5625,62.8375
train,0,710,1.3113,49.375,62.3312
train,0,720,1.2392,55.9375,62.4688
train,0,730,1.1743,56.25,62.2687
train,0,740,1.2069,54.375,62.7219
train,0,750,1.1299,56.5625,63.1719
train,0,760,1.1396,54.6875,63.6812
train,0,770,1.236,48.125,63.1344
train,0,780,1.2621,50.3125,63.2969
train,0,790,1.1585,57.1875,62.475
train,0,800,1.1428,55.9375,62.6125
train,0,810,1.0954,56.5625,63.55
train,0,820,1.1259,57.8125,63.5562
train,0,830,1.1096,58.125,63.8438
train,0,840,1.1022,57.5,63.8875
train,0,850,1.0682,58.75,63.225
train,0,860,1.0327,62.5,61.7469
train,0,870,1.1606,54.6875,61.3312
train,0,880,1.1429,54.0625,56.6781
train,0,890,1.0097,60.0,59.3719
train,0,900,0.996,60.9375,61.1594
train,0,910,1.0334,62.5,63.7406
train,0,920,1.0081,61.875,63.7969
train,0,930,1.057,57.1875,62.9688
train,0,940,0.9844,60.625,63.5312
train,0,950,0.9797,60.9375,63.7062
train,0,960,0.9539,64.375,63.8344
train,0,970,1.0069,59.0625,63.9125
train,0,980,0.9613,63.75,63.9062
train,0,990,0.9252,66.25,63.8438
train,0,1000,0.9643,63.4375,63.4781
train,0,1010,0.8981,66.25,63.5781
train,0,1020,0.9244,68.125,63.7687
validation,0,1024,0.8675,66.8,63.7302
train,0,1030,0.9308,64.375,63.5312
train,0,1040,0.8951,63.75,63.6531
train,0,1050,0.8264,70.0,64
train,0,1060,0.9244,64.0625,63.7281
train,0,1070,0.7516,72.5,63.9562
train,0,1080,0.7701,68.75,63.6281
train,0,1090,0.727,72.1875,63.3937
train,0,1100,0.7921,70.0,63.6875
train,0,1110,0.7165,74.0625,62.9188
train,0,1120,0.7869,70.9375,62.5344
train,0,1130,0.6621,75.0,62.1375
train,0,1140,0.7937,70.625,63.175
train,0,1150,0.7333,71.5625,62.5719
train,0,1160,0.7642,73.4375,62.2969
train,0,1170,0.6595,75.0,61.8156
train,0,1180,0.6951,76.25,63.2563
train,0,1190,0.6535,72.5,63.4
train,0,1200,0.6389,77.8125,63.6031
train,0,1210,0.6912,75.3125,63.65
train,0,1220,0.7095,74.6875,63.4906
train,0,1230,0.7235,72.5,63.4594
train,0,1240,0.7104,72.5,63.8031
train,0,1250,0.5815,80.625,64
train,0,1260,0.6186,76.5625,63.6594
train,0,1270,0.667,74.0625,63.7125
train,0,1280,0.7193,73.4375,64
train,0,1290,0.7902,71.5625,63.525
train,0,1300,0.7288,72.1875,63.3969
train,0,1310,0.6785,71.875,63.7125
train,0,1320,0.6479,74.0625,63.5906
train,0,1330,0.7058,75.0,63.325
train,0,1340,0.6574,75.3125,63.7625
train,0,1350,0.6789,74.0625,63.4375
train,0,1360,0.6477,73.75,63.8375
train,0,1370,0.6471,80.3125,64
train,0,1380,0.6736,73.75,63.9062
train,0,1390,0.5928,79.0625,64
train,0,1400,0.6287,75.0,64
train,0,1410,0.5629,80.0,63.8625
train,0,1420,0.6075,75.9375,63.7469
train,0,1430,0.575,79.6875,63.7313
train,0,1440,0.6078,78.4375,63.3344
train,0,1450,0.6234,76.875,62.3563
train,0,1460,0.6259,78.125,61.8031
train,0,1470,0.6399,78.75,61.7594
train,0,1480,0.6403,76.5625,61.7188
train,0,1490,0.6534,76.875,59.3406
train,0,1500,0.5154,83.75,56.625
train,0,1510,0.6073,76.875,60.3906
train,0,1520,0.5266,82.8125,62.0156
train,0,1530,0.5284,80.9375,61.2687
validation,0,1536,0.468,83.14,62.5202
train,0,1540,0.5856,81.25,61.4844
train,0,1550,0.5307,81.5625,62.1031
train,0,1560,0.4715,85.625,62.0875
train,0,1570,0.4913,84.375,60.1094
train,0,1580,0.5407,80.9375,61.5625
train,0,1590,0.534,80.625,59.4188
train,0,1600,0.4943,80.9375,60.2469
train,0,1610,0.5715,79.375,58.6469
train,0,1620,0.5841,78.125,57.9219
train,0,1630,0.5782,78.75,59.0531
train,0,1640,0.531,78.75,60.2375
train,0,1650,0.6425,77.5,61.6906
train,0,1660,0.5987,80.3125,60.0875
train,0,1670,0.6359,75.9375,58.4031
train,0,1680,0.5466,80.9375,58.0719
train,0,1690,0.4886,81.5625,55.8
train,0,1700,0.5471,80.625,52.3406
train,0,1710,0.563,80.9375,54.1031
train,0,1720,0.4874,83.4375,56.6875
train,0,1730,0.4882,82.8125,53.1688
train,0,1740,0.453,83.4375,49.6156
train,0,1750,0.4965,80.625,48.5594
train,0,1760,0.5621,79.6875,47.7656
train,0,1770,0.5231,80.9375,53.1094
train,0,1780,0.5769,80.0,53.4937
train,0,1790,0.4971,81.875,55.1812
train,0,1800,0.4524,84.0625,54.1187
train,0,1810,0.5141,82.1875,50.325
train,0,1820,0.523,81.25,47.0031
train,0,1830,0.4855,81.25,49.3813
train,0,1840,0.4586,82.5,51.0719
train,0,1850,0.4268,85.0,52.7062
train,0,1860,0.4505,83.4375,54.6688
train,0,1870,0.4816,83.125,52.0406
train,0,1880,0.4622,83.125,50.8125
train,0,1890,0.508,83.4375,47.8406
train,0,1900,0.4684,82.5,45.8594
train,0,1910,0.4063,85.0,51.8062
train,0,1920,0.5374,80.625,53.4969
train,0,1930,0.546,79.6875,54.4438
train,0,1940,0.4753,80.9375,51.6812
train,0,1950,0.4864,83.4375,50.925
train,0,1960,0.3879,85.625,51.7375
train,0,1970,0.3863,87.5,51.0875
train,0,1980,0.4226,86.5625,53.1094
train,0,1990,0.3561,88.125,54.3188
train,0,2000,0.4416,83.75,54.8094
train,0,2010,0.3798,86.25,55.8719
train,0,2020,0.4356,83.125,54.9969
train,0,2030,0.4355,83.125,54.3563
train,0,2040,0.4608,82.8125,52.7281
validation,0,2048,0.378,86.34,56.5634
train,0,2050,0.4658,82.1875,52.8687
train,0,2060,0.4582,83.125,56.3625
train,0,2070,0.4499,84.0625,56.325
train,0,2080,0.453,84.0625,54.3312
train,0,2090,0.4821,82.5,49.75
train,0,2100,0.4477,83.75,52.2719
train,0,2110,0.4426,82.8125,53.5406
train,0,2120,0.4432,85.0,54.5875
train,0,2130,0.4648,80.9375,55.1156
train,0,2140,0.3993,85.625,56.75
train,0,2150,0.4524,82.8125,56.0719
train,0,2160,0.347,88.75,59.2781
train,0,2170,0.3923,86.875,57.2969
train,0,2180,0.3464,88.125,57.8469
train,0,2190,0.4764,81.875,57.1781
train,0,2200,0.374,86.5625,59.7031
train,0,2210,0.3387,88.4375,58.2156
train,0,2220,0.4101,84.375,58.4031
train,0,2230,0.4004,85.625,58.0031
train,0,2240,0.3751,86.875,59.4781
train,0,2250,0.3533,87.8125,62.5656
train,0,2260,0.3464,87.5,62.3781
train,0,2270,0.4061,84.375,61.5312
train,0,2280,0.3969,85.3125,60.8844
train,0,2290,0.3819,87.1875,60.9094
train,0,2300,0.3331,88.4375,61.1594
train,0,2310,0.406,85.625,61.0562
train,0,2320,0.4036,83.75,61.8656
train,0,2330,0.3404,89.375,61.7031
train,0,2340,0.3055,90.3125,61.1812
train,0,2350,0.3607,89.6875,59.3813
train,0,2360,0.3309,87.8125,60.8031
train,0,2370,0.4601,84.375,58.8062
train,0,2380,0.3535,86.875,57.8406
train,0,2390,0.3919,87.1875,57.3969
train,0,2400,0.354,85.625,59.7812
train,0,2410,0.3628,88.125,58.7281
train,0,2420,0.3299,88.125,59.7781
train,0,2430,0.3124,90.3125,62.0344
train,0,2440,0.4281,83.125,63.1969
train,0,2450,0.3275,89.6875,63.8344
train,0,2460,0.3059,89.6875,63.55
train,0,2470,0.4133,86.875,64
train,0,2480,0.419,85.0,63.8937
train,0,2490,0.427,85.9375,63.8312
train,0,2500,0.333,90.3125,64
train,0,2510,0.354,88.4375,64
train,0,2520,0.3879,85.3125,64
train,0,2530,0.3003,89.375,63.9438
train,0,2540,0.334,88.4375,63.4438
train,0,2550,0.402,85.3125,63.1844
train,0,2560,0.3409,87.8125,63.2281
validation,0,2560,0.2829,89.68,63.3914
train,0,2570,0.3368,89.0625,63.5531
train,0,2580,0.308,89.0625,63.1406
train,0,2590,0.3367,88.75,63.7281
train,0,2600,0.3535,86.5625,63.6781
train,0,2610,0.2637,89.6875,63.7094
train,0,2620,0.2631,90.625,63.2031
train,0,2630,0.3287,88.75,63.4
train,0,2640,0.3483,89.0625,63.0312
train,0,2650,0.2707,90.9375,62.2531
train,0,2660,0.2365,92.1875,61.5875
train,0,2670,0.3239,87.5,62.1406
train,0,2680,0.2937,91.25,62.7844
train,0,2690,0.2967,88.4375,62.2719
train,0,2700,0.2928,89.375,62.4906
train,0,2710,0.2875,89.6875,62.3406
train,0,2720,0.3114,89.0625,61.7031
train,0,2730,0.3137,88.125,63.1562
