mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.428,12.52,61.3902
train,0,32,2.2571,13.3789,62.7695
train,0,64,2.149,13.0859,63.9492
train,0,96,2.118,13.5742,63.8564
train,0,128,2.1122,12.8906,63.96
train,0,160,2.113,12.6953,64
train,0,192,2.0959,13.4766,63.9551
train,0,224,2.1032,12.6953,64
train,0,256,2.0834,13.4766,64
train,0,288,2.0892,14.8438,63.9854
train,0,320,2.0891,11.4258,63.9463
train,0,352,2.0696,14.5508,63.9531
train,0,384,2.0771,12.4023,64
train,0,416,2.0601,11.9141,63.9697
train,0,448,2.034,13.5742,63.8955
train,0,480,2.0375,13.6719,63.8721
train,0,512,2.0527,13.1836,63.9248
validation,0,512,2.0413,13.06,63.9848
train,0,544,2.0201,13.2812,63.8184
train,0,576,2.0155,12.9883,61.7168
train,0,608,2.0258,12.4023,63.9727
train,0,640,1.9631,16.3086,63.957
train,0,672,1.9893,14.1602,63.9287
train,0,704,2.0174,13.3789,63.9658
train,0,736,1.9586,14.0625,63.9541
train,0,768,1.9887,14.0625,63.9658
train,0,800,1.9787,13.2812,63.998
train,0,832,1.9402,13.7695,63.9785
train,0,864,1.9925,13.5742,63.9521
train,0,896,1.9726,12.1094,63.9873
train,0,928,1.9473,14.8438,63.8154
train,0,960,1.9476,14.4531,63.9883
train,0,992,1.9361,14.5508,63.8818
train,0,1024,1.9268,15.2344,63.7129
validation,0,1024,2.005,13.3,63.7444
train,0,1056,1.9159,15.8203,63.4697
train,0,1088,1.9338,15.2344,63.4541
train,0,1120,1.9214,16.2109,63.7217
train,0,1152,1.909,16.9922,63.9023
train,0,1184,1.9243,14.4531,63.9902
train,0,1216,1.8685,17.7734,63.9229
train,0,1248,1.9009,15.2344,63.9961
train,0,1280,1.9079,17.4805,63.9639
train,0,1312,1.9082,17.2852,63.9141
train,0,1344,1.8975,15.8203,63.8408
train,0,1376,1.9068,17.6758,63.9893
train,0,1408,1.9038,18.8477,63.9893
train,0,1440,1.8686,19.8242,63.9824
train,0,1472,1.883,19.043,63.998
train,0,1504,1.8749,19.7266,63.9297
train,0,1536,1.8372,21.0938,63.917
validation,0,1536,1.919,20.46,63.8874
train,0,1568,1.8309,23.9258,63.7588
train,0,1600,1.8114,23.7305,63.6797
train,0,1632,1.8522,24.9023,63.418
train,0,1664,1.8126,25.4883,62.6699
train,0,1696,1.7785,29.1016,60.8516
train,0,1728,1.7645,28.2227,62.5488
train,0,1760,1.7196,33.7891,63.9482
train,0,1792,1.6763,33.3008,63.9492
train,0,1824,1.678,35.6445,63.875
train,0,1856,1.595,40.4297,63.9639
train,0,1888,1.5226,41.8945,63.9912
train,0,1920,1.5401,41.3086,63.9863
train,0,1952,1.4678,45.7031,63.9414
train,0,1984,1.4404,46.6797,63.9238
train,0,2016,1.4024,45.4102,63.9473
train,0,2048,1.3654,49.3164,63.9492
validation,0,2048,1.2116,54.28,63.9638
train,0,2080,1.2932,51.0742,63.9102
train,0,2112,1.2681,52.3438,63.6201
train,0,2144,1.4346,44.4336,63.0
train,0,2176,1.2454,56.1523,60.208
train,0,2208,1.2262,52.2461,63.2773
train,0,2240,1.2385,54.0039,63.9775
train,0,2272,1.1944,54.6875,63.9297
train,0,2304,1.1578,56.8359,63.9873
train,0,2336,1.1209,57.7148,63.916
train,0,2368,1.09,58.6914,63.9512
train,0,2400,1.0768,57.6172,63.958
train,0,2432,0.9987,63.4766,63.9844
train,0,2464,1.0584,59.9609,63.9688
train,0,2496,1.0283,62.3047,63.9883
train,0,2528,1.0411,62.0117,63.9766
train,0,2560,0.9754,62.793,63.957
validation,0,2560,0.8786,68.6,63.9898
train,0,2592,0.9747,62.5,63.9814
train,0,2624,0.9992,63.6719,63.9014
train,0,2656,0.9605,64.3555,63.9902
train,0,2688,0.9969,61.9141,63.9492
train,0,2720,0.9163,65.918,63.877
train,0,2752,0.8546,68.5547,63.7178
train,0,2784,0.9168,66.2109,63.9141
train,0,2816,0.8624,68.3594,63.8672
train,0,2848,0.9156,67.7734,63.8896
train,0,2880,0.8677,67.7734,63.7881
train,0,2912,0.8681,67.7734,63.8408
train,0,2944,0.8435,69.043,63.8516
train,0,2976,0.7952,71.7773,63.8086
train,0,3008,0.8122,70.8008,63.8408
train,0,3040,0.8238,69.9219,63.8379
train,0,3072,0.8066,70.3125,63.8066
validation,0,3072,0.6901,75.2,63.9626
train,0,3104,0.8452,67.3828,63.8652
train,0,3136,0.7722,72.4609,63.8184
train,0,3168,0.7559,72.8516,63.8223
train,0,3200,0.7898,70.7031,63.7969
train,1,3232,0.7395,73.0469,63.709
train,1,3264,0.7321,72.6562,63.8389
train,1,3296,0.7427,71.7773,63.8047
train,1,3328,0.7276,72.6562,63.7607
train,1,3360,0.7319,73.9258,63.5947
train,1,3392,0.7125,74.0234,63.4893
train,1,3424,0.6476,75.8789,63.4121
train,1,3456,0.7138,75.4883,63.5928
train,1,3488,0.735,72.7539,63.5186
train,1,3520,0.7154,74.1211,63.6973
train,1,3552,0.7004,74.4141,63.3711
train,1,3584,0.696,75.8789,63.3682
validation,1,3584,0.5712,79.96,63.679
train,1,3616,0.6683,76.0742,62.9746
train,1,3648,0.6434,77.3438,62.9805
train,1,3680,0.6663,76.4648,62.96
train,1,3712,0.5849,79.7852,62.5039
train,1,3744,0.6663,75.6836,62.5879
train,1,3776,0.6081,79.0039,62.4707
train,1,3808,0.6251,78.0273,62.8369
train,1,3840,0.6417,77.0508,62.7637
train,1,3872,0.6684,76.4648,63.1592
train,1,3904,0.5891,80.0781,63.4248
train,1,3936,0.6189,77.2461,63.4395
train,1,3968,0.6003,79.1992,63.75
train,1,4000,0.6096,77.2461,63.6758
train,1,4032,0.579,80.0781,63.5654
train,1,4064,0.5716,79.3945,63.4482
train,1,4096,0.5773,80.4688,63.6016
validation,1,4096,0.5138,81.44,63.9468
train,1,4128,0.6051,78.418,63.8389
train,1,4160,0.5866,78.6133,63.8721
train,1,4192,0.5599,80.4688,63.5371
train,1,4224,0.5762,80.3711,63.6611
train,1,4256,0.6134,77.2461,63.7432
train,1,4288,0.5678,80.5664,63.7744
train,1,4320,0.5119,82.7148,63.8135
train,1,4352,0.5637,79.1016,63.5986
train,1,4384,0.5267,81.9336,63.7256
train,1,4416,0.5693,80.4688,63.6807
train,1,4448,0.5199,82.8125,63.6084
train,1,4480,0.5633,79.5898,63.5264
train,1,4512,0.4957,82.5195,63.6855
train,1,4544,0.5051,82.3242,63.7246
train,1,4576,0.5439,80.8594,63.8184
train,1,4608,0.5629,80.1758,63.8926
validation,1,4608,0.4439,84.84,63.9858
train,1,4640,0.524,80.3711,63.9189
train,1,4672,0.5156,81.7383,63.8379
train,1,4704,0.5107,81.9336,63.9297
train,1,4736,0.5077,81.543,63.8398
train,1,4768,0.525,82.1289,63.8389
train,1,4800,0.4976,83.9844,63.8555
train,1,4832,0.499,83.4961,63.7412
train,1,4864,0.4799,83.5938,63.8604
train,1,4896,0.4987,81.7383,63.8809
train,1,4928,0.4802,83.0078,63.7061
train,1,4960,0.453,84.5703,63.6104
train,1,4992,0.4582,83.9844,63.7998
train,1,5024,0.4677,83.6914,63.7402
train,1,5056,0.5175,81.6406,63.3721
train,1,5088,0.5693,79.4922,63.8525
train,1,5120,0.5057,83.1055,63.9795
validation,1,5120,0.4171,85.88,63.9784
train,1,5152,0.4578,84.082,63.9062
