mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.428,12.52,61.3902
validation,0,0,2.428,12.52,61.3902
train,0,32,2.1315,12.9883,63.3818
train,0,32,2.1315,12.9883,63.3818
train,0,64,2.0849,12.8906,64
train,0,64,2.0849,12.8906,64
train,0,96,2.0323,15.4297,64
train,0,96,2.0323,15.4297,64
train,0,128,2.0403,14.7461,64
train,0,128,2.0403,14.7461,64
train,0,160,1.9745,21.1914,64
train,0,160,1.9745,21.1914,64
train,0,192,1.9352,22.0703,64
train,0,192,1.9352,22.0703,64
train,0,224,1.9518,20.5078,64
train,0,224,1.9518,20.5078,64
train,0,256,1.9724,21.2891,64
train,0,256,1.9724,21.2891,64
train,0,288,2.064,14.3555,64
train,0,288,2.064,14.3555,64
train,0,320,2.0032,17.0898,64
train,0,320,2.0032,17.0898,64
train,0,352,1.9708,23.3398,64
train,0,352,1.9708,23.3398,64
train,0,384,1.9307,21.1914,64
train,0,384,1.9307,21.1914,64
train,0,416,2.0538,14.7461,64
train,0,416,2.0538,14.7461,64
train,0,448,2.0729,13.4766,64
train,0,448,2.0729,13.4766,64
train,0,480,2.0772,12.793,64
train,0,480,2.0772,12.793,64
train,0,512,2.0712,11.9141,64
train,0,512,2.0712,11.9141,64
validation,0,512,2.0705,13.52,64
validation,0,512,2.0705,13.52,64
train,0,544,2.0735,12.6953,64
train,0,544,2.0735,12.6953,64
train,0,576,2.0745,12.0117,64
train,0,576,2.0745,12.0117,64
train,0,608,2.0768,11.6211,64
train,0,608,2.0768,11.6211,64
train,0,640,2.0728,13.0859,64
train,0,640,2.0728,13.0859,64
train,0,672,2.0781,12.0117,64
train,0,672,2.0781,12.0117,64
train,0,704,2.0751,13.1836,64
train,0,704,2.0751,13.1836,64
train,0,736,2.0752,12.207,64
train,0,736,2.0752,12.207,64
train,0,768,2.0717,12.8906,64
train,0,768,2.0717,12.8906,64
train,0,800,2.0741,12.9883,64
train,0,800,2.0741,12.9883,64
train,0,832,2.066,12.6953,64
train,0,832,2.066,12.6953,64
train,0,864,2.0696,14.8438,64
train,0,864,2.0696,14.8438,64
train,0,896,2.074,12.5977,64
train,0,896,2.074,12.5977,64
train,0,928,2.0766,13.2812,64
train,0,928,2.0766,13.2812,64
train,0,960,2.0705,13.6719,64
train,0,960,2.0705,13.6719,64
train,0,992,2.0689,12.5,64
train,0,992,2.0689,12.5,64
train,0,1024,2.0796,12.8906,64
train,0,1024,2.0796,12.8906,64
validation,0,1024,2.0706,12.72,64
validation,0,1024,2.0706,12.72,64
train,0,1056,2.0717,11.8164,64
train,0,1056,2.0717,11.8164,64
train,0,1088,2.0701,13.5742,64
train,0,1088,2.0701,13.5742,64
train,0,1120,2.0744,13.4766,64
train,0,1120,2.0744,13.4766,64
train,0,1152,2.0705,13.7695,64
train,0,1152,2.0705,13.7695,64
train,0,1184,2.0726,12.4023,64
train,0,1184,2.0726,12.4023,64
train,0,1216,2.0588,14.5508,64
train,0,1216,2.0588,14.5508,64
train,0,1248,2.0298,15.918,64
train,0,1248,2.0298,15.918,64
train,0,1280,2.1085,12.207,64
train,0,1280,2.1085,12.207,64
train,0,1312,2.0832,11.6211,64
train,0,1312,2.0832,11.6211,64
train,0,1344,2.0826,11.0352,64
train,0,1344,2.0826,11.0352,64
train,0,1376,2.0838,12.0117,64
train,0,1376,2.0838,12.0117,64
train,0,1408,2.0815,13.0859,64
train,0,1408,2.0815,13.0859,64
train,0,1440,2.0848,11.2305,64
train,0,1440,2.0848,11.2305,64
train,0,1472,2.083,11.8164,64
train,0,1472,2.083,11.8164,64
train,0,1504,2.084,11.5234,64
train,0,1504,2.084,11.5234,64
train,0,1536,2.0788,11.9141,64
train,0,1536,2.0788,11.9141,64
validation,0,1536,2.081,12.56,64
validation,0,1536,2.081,12.56,64
train,0,1568,2.0832,10.8398,64
train,0,1568,2.0832,10.8398,64
train,0,1600,2.0804,11.7188,64
train,0,1600,2.0804,11.7188,64
train,0,1632,2.0818,12.3047,64
train,0,1632,2.0818,12.3047,64
train,0,1664,2.0801,13.0859,64
train,0,1664,2.0801,13.0859,64
train,0,1696,2.0833,10.8398,64
train,0,1696,2.0833,10.8398,64
train,0,1728,2.0808,12.5,64
train,0,1728,2.0808,12.5,64
train,0,1760,2.0819,12.9883,64
train,0,1760,2.0819,12.9883,64
train,0,1792,2.0802,11.5234,64
train,0,1792,2.0802,11.5234,64
train,0,1824,2.0816,13.7695,64
train,0,1824,2.0816,13.7695,64
train,0,1856,2.0804,12.8906,64
train,0,1856,2.0804,12.8906,64
train,0,1888,2.0791,12.207,64
train,0,1888,2.0791,12.207,64
train,0,1920,2.0825,10.6445,64
train,0,1920,2.0825,10.6445,64
train,0,1952,2.0812,11.2305,64
train,0,1952,2.0812,11.2305,64
train,0,1984,2.0806,12.207,64
train,0,1984,2.0806,12.207,64
train,0,2016,2.0788,12.5977,64
train,0,2016,2.0788,12.5977,64
train,0,2048,2.0828,12.9883,64
train,0,2048,2.0828,12.9883,64
