mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.3707,12.74,33.7326
train,0,10,2.2033,15.3125,26.9469
train,0,20,2.2052,16.5625,19.4406
train,0,30,2.1668,13.75,17.9812
train,0,40,2.1635,11.25,18.5406
train,0,50,2.1019,16.25,22.4469
train,0,60,2.091,12.8125,27.5813
train,0,70,2.0798,14.0625,27.5781
train,0,80,2.0773,15.0,32.1625
train,0,90,2.0943,11.25,35.5594
