epoch,global step,mode,loss,accuracy,mean_length
0,0,validation,2.3707,12.74,33.7326
0,10,train,2.1951,15.625,43.0219
0,20,train,2.1043,15.9375,49.0031
0,30,train,2.1118,14.0625,45.0625
0,40,train,2.1005,12.5,44.7188
0,50,train,2.0574,13.4375,47.9375
0,60,train,2.0628,14.6875,50.1313
0,70,train,2.0292,14.375,46.4906
0,80,train,2.0127,18.125,51.6469
0,90,train,2.067,11.25,53.0406
0,100,train,2.0261,14.0625,54.525
0,110,train,2.0665,13.125,61.2062
0,120,train,2.087,12.5,63.0063
0,130,train,2.0712,13.125,62.55
0,140,train,2.0626,12.5,63.2125
0,150,train,2.0671,10.625,62.8375
0,160,train,2.0566,15.0,62.9844
0,170,train,2.0757,14.375,62.4375
0,180,train,2.0574,15.9375,60.2594
0,190,train,2.0489,10.9375,60.0531
0,200,train,2.0663,14.0625,57.2125
0,210,train,2.0651,16.25,62.9875
0,220,train,2.0768,14.0625,64
0,230,train,2.0913,10.3125,64
0,240,train,2.0786,10.625,64
0,250,train,2.0625,10.0,63.8406
0,260,train,2.0566,10.3125,63.825
0,270,train,2.0323,14.375,64
0,280,train,2.0396,14.0625,64
0,290,train,2.0046,15.9375,64
0,300,train,2.0396,14.0625,64
0,310,train,2.009,16.25,64
0,320,train,1.9368,20.625,64
0,330,train,2.1217,16.875,64
0,340,train,2.0645,15.0,64
0,350,train,2.0505,15.625,64
0,360,train,2.0145,19.375,64
0,370,train,2.0815,16.875,64
0,380,train,2.1758,15.625,64
0,390,train,2.1032,12.1875,63.8312
0,400,train,2.106,12.5,64
0,410,train,2.0821,13.4375,64
0,420,train,2.0912,11.25,64
0,430,train,2.0683,14.375,64
0,440,train,2.0873,11.5625,64
0,450,train,2.0792,12.1875,64
0,460,train,2.0792,14.6875,64
0,470,train,2.0737,10.9375,64
0,480,train,2.0549,14.6875,64
0,490,train,2.0337,15.0,64
0,500,train,2.0367,17.8125,64
0,510,train,2.0399,17.8125,64
0,512,validation,2.0258,15.28,63.9784
0,520,train,2.0152,14.6875,63.8281
0,530,train,1.9984,15.0,64
0,540,train,1.9455,19.6875,64
0,550,train,1.9409,19.6875,64
0,560,train,1.916,25.3125,64
0,570,train,1.913,25.625,64
0,580,train,1.8626,25.625,64
0,590,train,1.8631,23.4375,64
0,600,train,1.8137,27.5,64
0,610,train,1.8453,27.5,64
0,620,train,1.8411,26.25,64
0,630,train,1.8557,27.8125,64
0,640,train,1.8145,30.625,64
0,650,train,1.859,23.75,64
0,660,train,1.8958,23.125,64
0,670,train,1.7989,29.375,64
0,680,train,1.7281,31.5625,64
0,690,train,1.837,26.25,64
0,700,train,1.9962,19.6875,64
0,710,train,2.0095,17.5,64
0,720,train,2.0355,17.1875,64
0,730,train,1.8912,23.75,64
0,740,train,1.9172,24.0625,64
0,750,train,1.9107,20.625,64
0,760,train,1.8117,26.875,64
0,770,train,1.7555,29.6875,64
0,780,train,1.7189,30.0,64
0,790,train,1.5981,35.0,64
0,800,train,1.6076,36.5625,64
0,810,train,1.6167,34.0625,64
0,820,train,1.5353,38.75,64
0,830,train,1.4897,37.5,63.825
0,840,train,1.5806,35.3125,63.825
0,850,train,1.5592,38.125,64
0,860,train,1.6675,33.75,64
0,870,train,1.6759,32.8125,64
0,880,train,1.6416,31.875,64
0,890,train,1.62,38.125,64
0,900,train,1.5843,39.375,64
0,910,train,1.677,32.1875,64
0,920,train,1.4892,38.125,64
0,930,train,1.5782,36.25,64
0,940,train,1.5186,35.0,64
0,950,train,1.4657,45.0,64
0,960,train,1.4848,42.1875,64
0,970,train,1.5443,36.5625,64
0,980,train,1.5093,36.5625,64
0,990,train,1.4574,39.0625,64
0,1000,train,1.527,38.4375,64
0,1010,train,1.3653,42.8125,64
0,1020,train,1.4018,43.125,63.8312
0,1024,validation,1.4472,40.72,64
0,1030,train,1.4173,40.625,64
0,1040,train,1.4436,36.875,63.8312
0,1050,train,1.4226,40.3125,64
0,1060,train,1.5132,37.1875,64
0,1070,train,1.4381,37.5,64
0,1080,train,1.4836,40.625,64
0,1090,train,1.4274,43.75,64
0,1100,train,1.3855,40.9375,64
0,1110,train,1.3831,44.375,64
0,1120,train,1.5588,35.625,64
0,1130,train,1.4828,38.125,64
0,1140,train,1.4642,42.8125,64
0,1150,train,1.5135,35.9375,64
0,1160,train,1.5126,37.5,64
0,1170,train,1.4349,39.375,64
0,1180,train,1.5054,38.125,63.3719
0,1190,train,1.3692,46.5625,63.5438
0,1200,train,1.4307,41.5625,63.4719
0,1210,train,1.4758,40.3125,63.7906
0,1220,train,1.4982,36.875,63.7844
0,1230,train,1.4278,42.8125,63.5438
0,1240,train,1.4981,39.0625,62.9594
0,1250,train,1.4326,41.25,62.7406
0,1260,train,1.4046,46.5625,62.6906
0,1270,train,1.3115,45.0,63.05
0,1280,train,1.3472,42.5,62.4969
0,1290,train,1.3913,40.3125,61.3719
0,1300,train,1.3847,42.5,60.3281
0,1310,train,1.3271,46.875,59.6875
0,1320,train,1.262,50.3125,61.625
0,1330,train,1.3398,47.1875,62.2
0,1340,train,1.2953,45.625,62.2188
0,1350,train,1.2858,50.3125,61.45
0,1360,train,1.2548,52.8125,60.6875
0,1370,train,1.158,57.5,60.2563
0,1380,train,1.1979,52.1875,59.9594
0,1390,train,1.0971,53.4375,58.9562
0,1400,train,1.2029,52.8125,60.5187
0,1410,train,1.1883,56.5625,58.575
0,1420,train,1.2169,51.5625,59.5688
0,1430,train,1.1975,54.0625,60.5125
0,1440,train,1.1905,50.625,61.45
0,1450,train,1.2176,52.1875,63.9594
0,1460,train,1.1705,53.125,64
0,1470,train,1.559,38.125,64
0,1480,train,1.787,27.1875,64
0,1490,train,1.8002,26.875,64
0,1500,train,1.6451,30.9375,64
0,1510,train,1.591,35.9375,64
0,1520,train,1.326,52.5,64
0,1530,train,1.1923,53.75,63.9625
0,1536,validation,1.1533,56.02,63.9822
0,1540,train,1.2384,50.3125,64
0,1550,train,1.1472,56.5625,63.8062
0,1560,train,1.0874,57.8125,64
0,1570,train,1.0524,61.5625,63.8906
0,1580,train,1.0313,58.4375,63.9375
0,1590,train,1.0573,58.75,63.8781
0,1600,train,1.0838,57.8125,63.9781
0,1610,train,1.0263,62.5,63.9344
0,1620,train,1.0299,62.5,64
0,1630,train,1.0811,57.1875,64
0,1640,train,0.9955,59.375,64
0,1650,train,1.0517,56.875,63.95
0,1660,train,1.0043,60.3125,63.9375
0,1670,train,1.0982,59.375,63.8375
0,1680,train,0.9951,62.5,63.775
0,1690,train,1.0528,60.3125,63.9031
0,1700,train,1.1052,57.8125,63.9031
0,1710,train,1.0743,58.4375,64
0,1720,train,0.9797,62.8125,64
0,1730,train,1.0822,57.5,64
0,1740,train,1.0083,60.9375,63.9438
0,1750,train,0.9357,61.5625,64
0,1760,train,0.9566,62.8125,64
0,1770,train,0.9135,63.125,63.9188
0,1780,train,0.9228,63.125,64
0,1790,train,0.9195,65.9375,63.9
