mode,epoch,global step,loss,accuracy,mean_length
train,2,7008,0.3927,85.9375,63.1895
train,2,7040,0.3385,88.6719,62.7441
train,2,7072,0.3833,84.9609,62.9033
train,2,7104,0.3495,85.6445,62.2764
train,2,7136,0.3473,87.1094,63.6309
train,2,7168,0.3728,85.9375,63.4111
validation,2,7168,0.3767,86.44,63.876
train,2,7200,0.3413,87.9883,63.1748
train,2,7232,0.3659,85.2539,62.7871
train,2,7264,0.3382,87.793,62.8633
train,2,7296,0.3576,87.8906,62.4053
train,2,7328,0.3582,86.2305,62.6914
train,2,7360,0.3348,88.4766,63.21
train,2,7392,0.3257,87.793,63.627
train,2,7424,0.3125,88.9648,63.7305
train,2,7456,0.3004,88.3789,63.7129
train,2,7488,0.4093,84.9609,63.7646
train,2,7520,0.3038,89.0625,63.8652
train,2,7552,0.3647,86.7188,63.8291
train,2,7584,0.3308,87.8906,63.9072
train,2,7616,0.3424,88.7695,63.7646
train,2,7648,0.2946,89.4531,63.8389
train,2,7680,0.3227,87.207,63.8789
validation,2,7680,0.2745,90.08,63.9476
train,2,7712,0.3272,88.7695,63.7451
train,2,7744,0.2996,88.8672,63.8369
train,2,7776,0.3119,89.0625,63.7686
train,2,7808,0.3552,86.5234,63.6475
train,2,7840,0.3038,89.4531,63.6201
train,2,7872,0.3067,88.3789,63.7441
train,2,7904,0.3015,89.6484,63.6934
train,2,7936,0.3015,88.6719,63.418
train,2,7968,0.3107,87.9883,63.4014
train,2,8000,0.2647,90.918,63.2871
train,2,8032,0.3123,88.5742,63.1602
train,2,8064,0.2986,88.1836,63.7363
train,2,8096,0.2932,89.0625,63.7285
train,2,8128,0.312,88.7695,63.8447
train,2,8160,0.3118,89.7461,63.7178
train,2,8192,0.303,89.1602,63.7773
