epoch,global step,mode,loss,accuracy,mean_length
0,0,train,2.743,12.5,36.25
0,0,validation,2.7588,12.7,48.111
0,10,train,2.4623,13.1579,43.0526
0,10,train,2.1683,25.0,52.625
0,20,train,2.2677,10.5263,54.2171
0,20,train,1.8269,25.0,61.875
0,30,train,2.1264,12.5,61.2697
0,30,train,2.131,0.0,59
0,40,train,2.11,13.1579,62.8882
0,40,train,2.1051,12.5,64
0,50,train,2.0979,9.8684,62.9342
0,50,train,2.0824,12.5,64
0,60,train,2.0881,14.4737,63.2303
0,60,train,2.0962,0.0,64
0,70,train,2.0685,13.1579,63.1184
0,70,train,2.138,12.5,64
0,80,train,2.0766,15.1316,62.2303
0,80,train,2.0577,12.5,64
0,90,train,2.0978,13.1579,63.25
0,90,train,2.0295,37.5,64
0,100,train,2.0541,14.4737,63.9934
0,100,train,2.1714,0.0,64
0,110,train,2.0598,17.7632,63.5987
0,110,train,1.9441,37.5,64
0,120,train,2.0808,13.1579,63.8618
0,120,train,2.0076,25.0,64
0,130,train,2.0445,11.8421,63.2895
0,130,train,2.098,12.5,64
0,140,train,2.0352,13.8158,63.3553
0,140,train,2.0248,12.5,64
0,150,train,2.0272,10.5263,63.2829
0,150,train,2.0703,0.0,64
0,160,train,2.0381,15.1316,63.0461
0,160,train,1.9814,12.5,64
0,170,train,2.0605,13.1579,64
0,170,train,1.7949,37.5,60.625
0,180,train,2.028,13.8158,64
0,180,train,1.8939,12.5,64
0,190,train,2.0293,9.8684,64
0,190,train,1.9952,0.0,64
0,200,train,2.019,10.5263,64
0,200,train,2.1304,0.0,64
0,210,train,1.982,13.1579,63.7368
0,210,train,2.167,0.0,64
0,220,train,2.0286,12.5,64
0,220,train,1.926,25.0,64
0,230,train,1.9978,12.5,64
0,230,train,2.0981,12.5,64
0,240,train,2.016,10.5263,64
0,240,train,2.1728,12.5,64
0,250,train,2.012,8.5526,64
0,250,train,1.6664,37.5,64
0,260,train,1.9926,13.8158,64
0,260,train,2.046,25.0,64
0,270,train,1.9912,12.5,63.9079
0,270,train,2.2215,0.0,61.875
0,280,train,1.9835,15.1316,63.7434
0,280,train,1.9565,12.5,64
0,290,train,2.0521,16.4474,63.7303
0,290,train,1.9285,12.5,64
0,300,train,2.0241,13.1579,64
0,300,train,2.0074,37.5,64
0,310,train,2.0157,17.7632,63.9605
0,310,train,2.1083,0.0,64
0,320,train,2.0324,13.8158,64
0,320,train,1.7659,25.0,64
0,330,train,1.9672,16.4474,63.6053
0,330,train,1.8476,25.0,64
0,340,train,1.9322,15.1316,64
0,340,train,1.8032,25.0,64
0,350,train,1.985,11.8421,63.9539
0,350,train,2.087,0.0,64
0,360,train,1.8924,21.0526,63.5921
0,360,train,2.162,12.5,64
0,370,train,1.9707,11.8421,64
0,370,train,1.9507,37.5,62.625
0,380,train,1.9399,15.1316,64
0,380,train,1.844,12.5,64
0,390,train,1.9033,17.7632,63.8289
0,390,train,1.6388,37.5,64
0,400,train,2.0116,11.1842,63.8289
0,400,train,1.9334,0.0,64
0,410,train,1.9599,13.1579,63.875
0,410,train,2.0407,0.0,64
0,420,train,1.9724,15.1316,64
0,420,train,1.9381,25.0,64
0,430,train,1.9013,18.4211,63.8684
0,430,train,2.03,0.0,64
0,440,train,2.0021,15.1316,63.4079
0,440,train,1.8346,25.0,64
0,450,train,2.014,15.7895,64
0,450,train,2.1034,0.0,64
0,460,train,1.9596,18.4211,63.7895
0,460,train,2.0657,12.5,64
0,470,train,1.9838,10.5263,64
0,470,train,1.8604,12.5,64
0,480,train,1.9476,13.1579,64
0,480,train,2.0501,12.5,64
0,490,train,1.9225,16.4474,63.9013
0,490,train,1.6648,50.0,64
0,500,train,1.9595,17.1053,64
0,500,train,1.6873,25.0,64
0,510,train,1.8891,16.4474,64
0,510,train,2.0009,12.5,64
0,512,validation,2.0225,13.74,63.9712
