epoch,global step,mode,loss,accuracy,mean_length
0,0,validation,3.1148,12.42,63.6134
0,10,train,2.2442,18.75,59.8281
0,20,train,2.1268,13.4375,64
0,30,train,2.1011,13.125,64
0,40,train,2.1115,9.6875,64
0,50,train,2.0852,15.9375,64
0,60,train,2.0854,10.9375,64
0,70,train,2.0842,14.6875,64
0,80,train,2.0777,13.4375,64
0,90,train,2.1007,10.625,64
0,100,train,2.0843,11.5625,64
0,110,train,2.0763,13.4375,64
0,120,train,2.0917,12.5,64
0,130,train,2.0835,10.625,64
0,140,train,2.0756,15.3125,64
0,150,train,2.0836,10.9375,64
0,160,train,2.0769,12.8125,64
0,170,train,2.0678,15.3125,64
0,180,train,2.058,18.4375,64
0,190,train,2.2654,13.4375,64
0,200,train,2.2686,14.6875,64
0,210,train,2.1479,15.0,64
0,220,train,2.0976,10.9375,64
0,230,train,2.1379,13.125,64
0,240,train,2.0673,17.5,64
0,250,train,2.0719,19.375,64
0,260,train,2.0095,18.125,64
0,270,train,1.9825,18.75,64
0,280,train,1.9826,21.875,64
0,290,train,1.9704,22.8125,64
0,300,train,2.0049,20.3125,64
0,310,train,1.8995,25.625,64
0,320,train,1.8879,25.625,64
0,330,train,1.9524,25.0,64
0,340,train,1.8623,23.75,64
0,350,train,1.8172,27.8125,64
0,360,train,1.8656,22.1875,64
0,370,train,1.7634,28.4375,64
0,380,train,1.7668,25.3125,64
0,390,train,1.7108,34.0625,64
0,400,train,1.7494,25.625,64
0,410,train,1.6834,27.8125,64
0,420,train,1.6801,28.75,63.8875
0,430,train,1.6115,35.625,63.8969
0,440,train,1.5475,39.6875,64
0,450,train,1.598,31.875,64
0,460,train,1.6024,33.4375,63.7625
0,470,train,1.5633,36.5625,63.7594
0,480,train,1.5464,38.4375,63.7437
0,490,train,1.8076,30.625,63.0656
0,500,train,1.9642,21.25,62.7719
0,510,train,1.8443,28.125,62.4438
0,512,validation,2.1644,12.88,64
0,520,train,1.8359,26.5625,63.3969
0,530,train,1.7761,29.0625,63.3344
0,540,train,1.7744,32.1875,62.4188
0,550,train,1.7388,33.125,63.025
0,560,train,1.74,35.9375,63.5938
0,570,train,2.0993,26.875,63.9062
0,580,train,2.1009,22.5,64
0,590,train,1.9802,25.3125,63.8656
0,600,train,2.0888,22.8125,63.8563
0,610,train,2.1539,19.0625,63.9875
0,620,train,2.2023,20.0,64
0,630,train,2.1779,15.9375,64
0,640,train,2.0965,20.9375,64
0,650,train,1.9422,22.8125,64
0,660,train,2.005,26.5625,64
0,670,train,2.0222,22.1875,64
0,680,train,1.9274,27.8125,64
0,690,train,1.8819,27.8125,64
0,700,train,1.8793,26.25,64
0,710,train,2.0505,18.75,64
0,720,train,1.9405,20.9375,64
0,730,train,1.9472,20.3125,64
0,740,train,1.9831,22.8125,64
0,750,train,2.0695,18.4375,64
0,760,train,2.0191,21.25,64
0,770,train,2.0378,18.125,64
0,780,train,2.0444,18.125,64
0,790,train,2.0094,21.5625,64
0,800,train,1.9883,20.625,64
0,810,train,2.0184,19.375,64
0,820,train,2.0716,17.1875,64
0,830,train,2.0836,17.1875,64
0,840,train,2.0121,19.375,64
0,850,train,2.0052,20.625,64
0,860,train,2.0777,16.5625,64
0,870,train,1.9742,19.0625,64
0,880,train,1.985,20.0,64
0,890,train,1.9913,20.0,64
0,900,train,1.8605,23.4375,64
0,910,train,1.7677,25.625,64
0,920,train,1.6135,36.5625,64
0,930,train,1.5528,35.3125,64
0,940,train,1.5239,35.3125,64
0,950,train,1.6113,34.6875,64
0,960,train,1.7408,31.25,64
0,970,train,1.8371,30.0,64
