mode,epoch,global step,loss,accuracy,mean_length
validation,0,0,2.3707,12.74,33.7326
train,0,10,2.21,15.625,41.625
train,0,20,2.1215,15.3125,51.5187
train,0,30,2.1239,12.8125,49.7406
train,0,40,2.1074,12.5,52.8344
train,0,50,2.0722,11.5625,52.5906
train,0,60,2.0838,13.125,54.4125
train,0,70,2.0607,13.4375,53.9656
train,0,80,2.0399,16.25,55.4156
train,0,90,2.0867,10.9375,52.9375
train,0,100,2.054,13.75,49.8594
train,0,110,2.0544,13.4375,50.6375
train,0,120,2.0714,11.25,52.4125
train,0,130,2.0342,15.625,49.8813
train,0,140,2.0375,13.4375,58.1625
train,0,150,2.0592,13.4375,61.6187
train,0,160,2.0426,16.25,60.5469
train,0,170,2.0344,14.6875,59.1375
train,0,180,2.0205,14.6875,60.2375
train,0,190,2.0132,11.5625,58.0531
train,0,200,1.9975,14.6875,59.1
train,0,210,2.01,17.1875,59.6156
train,0,220,2.0131,15.625,61.7125
train,0,230,2.0482,12.5,60.35
train,0,240,2.0428,12.5,62.3469
train,0,250,2.002,14.375,57.5
train,0,260,2.0176,14.0625,59.5656
train,0,270,2.025,15.0,62.0125
train,0,280,2.0617,9.375,62.3781
train,0,290,1.9948,15.9375,58.1031
train,0,300,1.9929,12.8125,56.5375
train,0,310,2.0161,17.1875,61.3656
train,0,320,1.9436,20.3125,60.1281
train,0,330,1.9623,18.125,57.0531
train,0,340,1.9509,16.5625,59.0531
train,0,350,1.9894,16.25,58.9562
train,0,360,1.9294,18.4375,55.0156
train,0,370,2.0596,12.5,54.8094
train,0,380,1.9828,17.8125,60.6219
train,0,390,1.9798,17.5,59.6812
train,0,400,2.006,15.0,63.0031
train,0,410,1.9606,20.625,61.0781
train,0,420,1.9783,19.0625,53.5531
train,0,430,1.9607,23.125,55.0688
train,0,440,1.9508,20.625,59.6313
train,0,450,1.9434,21.5625,60.825
train,0,460,1.9392,22.8125,59.9344
train,0,470,1.9424,20.0,56.4
train,0,480,1.9428,21.25,57.3656
train,0,490,1.8904,24.375,60.1688
train,0,500,1.88,28.4375,61.6562
train,0,510,1.8436,29.375,62.4906
validation,0,512,1.9352,25.4,63.775
train,0,520,1.9403,24.375,63.2563
train,0,530,1.9028,24.6875,61.0375
train,0,540,1.8493,28.125,60.775
train,0,550,1.8649,29.375,55.8188
train,0,560,1.8267,31.25,60.7219
train,0,570,1.8335,28.75,60.9312
train,0,580,1.7902,28.75,60.7
train,0,590,1.7307,28.125,58.4906
train,0,600,1.6708,36.5625,61.8687
train,0,610,1.6972,33.4375,61.9594
train,0,620,1.6104,37.8125,62.8062
train,0,630,1.7091,31.25,63.575
train,0,640,2.0532,33.125,63.5406
train,0,650,2.8422,18.75,63.6437
train,0,660,2.6694,19.0625,63.4219
train,0,670,2.0614,16.5625,64
train,0,680,1.9549,21.25,64
train,0,690,2.1231,20.625,64
train,0,700,2.1265,20.625,64
train,0,710,2.2036,20.625,64
train,0,720,2.0251,24.6875,64
train,0,730,1.9861,22.1875,64
train,0,740,1.9703,20.3125,64
train,0,750,1.933,24.0625,64
