mode,epoch,global step,loss,accuracy,mean_length
train,1,4160,2.0797,10.6445,64
train,1,4192,2.0798,11.9141,64
train,1,4224,2.0797,13.0859,64
train,1,4256,2.0805,11.8164,64
train,1,4288,2.0795,12.0117,64
train,1,4320,2.079,12.3047,64
train,1,4352,2.0793,12.9883,64
train,1,4384,2.0794,13.2812,64
train,1,4416,2.08,11.8164,64
train,1,4448,2.0795,9.4727,64
train,1,4480,2.08,11.3281,64
train,1,4512,2.0787,12.6953,64
train,1,4544,2.0791,11.7188,64
train,1,4576,2.08,11.8164,64
train,1,4608,2.0796,13.3789,64
validation,1,4608,2.0794,12.98,64
train,1,4640,2.0804,11.6211,64
train,1,4672,2.0792,13.0859,64
train,1,4704,2.0788,13.0859,64
train,1,4736,2.0795,13.0859,64
train,1,4768,2.08,12.1094,64
train,1,4800,2.0797,10.4492,64
train,1,4832,2.0793,11.7188,64
train,1,4864,2.08,11.2305,64
train,1,4896,2.0796,12.5977,64
train,1,4928,2.0798,12.3047,64
train,1,4960,2.0795,10.9375,64
