epoch,global step,mode,loss,accuracy,mean_length
0,0,validation,3.1148,12.42,63.6134
0,10,train,2.2725,17.8125,56.1906
0,20,train,2.2086,14.375,63.2313
0,30,train,2.3687,13.75,63.8813
0,40,train,2.3528,10.9375,64
0,50,train,2.1639,13.75,64
0,60,train,2.1111,10.0,64
0,70,train,2.0977,13.4375,64
0,80,train,2.0905,12.5,64
0,90,train,2.1192,8.75,64
0,100,train,2.1016,13.125,64
0,110,train,2.0839,12.5,64
0,120,train,2.1007,11.5625,64
0,130,train,2.0845,10.9375,64
0,140,train,2.0791,10.625,64
0,150,train,2.0841,11.25,64
0,160,train,2.0772,12.8125,64
0,170,train,2.0682,13.125,64
0,180,train,2.0774,13.75,64
0,190,train,2.0863,10.0,64
0,200,train,2.0882,12.5,64
0,210,train,2.0805,13.75,64
0,220,train,2.0838,7.8125,64
0,230,train,2.0846,9.375,64
0,240,train,2.0822,12.1875,64
0,250,train,2.0837,12.5,64
0,260,train,2.0855,11.875,64
0,270,train,2.0823,13.4375,64
0,280,train,2.0836,10.9375,64
0,290,train,2.0797,13.125,64
0,300,train,2.0963,8.125,64
0,310,train,2.0814,12.8125,64
0,320,train,2.0762,14.6875,64
0,330,train,2.0807,11.875,64
0,340,train,2.0787,12.8125,64
0,350,train,2.0827,13.125,64
0,360,train,2.0821,10.9375,64
0,370,train,2.0803,12.5,64
0,380,train,2.0798,12.5,64
0,390,train,2.0797,13.75,64
0,400,train,2.0885,9.375,64
0,410,train,2.0794,12.5,64
0,420,train,2.0847,10.3125,64
0,430,train,2.0772,17.8125,64
0,440,train,2.0821,13.75,64
0,450,train,2.083,13.125,64
0,460,train,2.0815,12.5,64
0,470,train,2.0813,10.0,64
0,480,train,2.0809,10.0,64
0,490,train,2.0772,12.1875,64
0,500,train,2.0753,14.6875,64
0,510,train,2.0822,10.3125,64
0,512,validation,2.08,12.88,64
0,520,train,2.0836,11.5625,64
0,530,train,2.083,12.5,64
0,540,train,2.0797,9.0625,64
0,550,train,2.0792,13.125,64
0,560,train,2.0794,14.6875,64
0,570,train,2.083,12.1875,64
0,580,train,2.08,10.3125,64
0,590,train,2.0782,12.5,64
0,600,train,2.0826,13.4375,64
0,610,train,2.0834,9.0625,64
0,620,train,2.0798,10.3125,64
0,630,train,2.0781,15.9375,64
0,640,train,2.079,11.25,64
0,650,train,2.077,14.6875,64
0,660,train,2.0846,12.8125,64
0,670,train,2.0791,14.0625,64
0,680,train,2.0753,12.8125,64
0,690,train,2.0819,10.9375,64
0,700,train,2.0778,10.625,64
0,710,train,2.0809,11.875,64
0,720,train,2.077,11.875,64
0,730,train,2.0802,13.75,64
0,740,train,2.0791,15.3125,64
0,750,train,2.08,13.75,64
0,760,train,2.0773,12.5,64
0,770,train,2.0812,11.25,64
0,780,train,2.0801,14.375,64
0,790,train,2.0811,13.4375,64
0,800,train,2.0796,11.875,64
0,810,train,2.0801,11.5625,64
0,820,train,2.0838,12.5,64
0,830,train,2.0794,13.75,64
0,840,train,2.0771,13.4375,64
0,850,train,2.076,15.625,64
0,860,train,2.0833,13.75,64
0,870,train,2.0768,15.0,64
0,880,train,2.0798,12.5,64
0,890,train,2.0822,12.8125,64
0,900,train,2.0767,14.0625,64
0,910,train,2.0787,12.8125,64
0,920,train,2.0792,12.5,64
0,930,train,2.0807,15.0,64
0,940,train,2.0776,15.0,64
0,950,train,2.0794,12.5,64
0,960,train,2.0785,13.75,64
0,970,train,2.0858,11.5625,64
0,980,train,2.0782,9.6875,64
0,990,train,2.0792,15.3125,64
0,1000,train,2.0783,14.375,64
0,1010,train,2.0816,14.375,64
0,1020,train,2.0817,14.6875,64
0,1024,validation,2.0805,11.92,64
0,1030,train,2.0825,11.25,64
0,1040,train,2.079,15.3125,64
0,1050,train,2.0808,10.9375,64
0,1060,train,2.0814,11.875,64
0,1070,train,2.0776,15.0,64
0,1080,train,2.0808,9.375,64
0,1090,train,2.081,11.875,64
0,1100,train,2.0798,11.25,64
0,1110,train,2.08,12.5,64
0,1120,train,2.0843,10.0,64
0,1130,train,2.0795,13.75,64
0,1140,train,2.0815,10.3125,64
0,1150,train,2.0807,11.5625,64
0,1160,train,2.0813,11.25,64
0,1170,train,2.0763,13.125,64
0,1180,train,2.0806,15.0,64
0,1190,train,2.0821,12.8125,64
0,1200,train,2.078,15.625,64
0,1210,train,2.0822,12.1875,64
0,1220,train,2.0846,11.25,64
0,1230,train,2.0772,14.0625,64
0,1240,train,2.0811,11.5625,64
0,1250,train,2.0822,9.6875,64
0,1260,train,2.0773,12.5,64
0,1270,train,2.0763,15.0,64
0,1280,train,2.0752,14.0625,64
0,1290,train,2.0821,9.375,64
0,1300,train,2.078,13.75,64
0,1310,train,2.0779,15.3125,64
0,1320,train,2.077,14.6875,64
0,1330,train,2.0818,11.5625,64
0,1340,train,2.0852,9.375,64
0,1350,train,2.0801,16.875,64
0,1360,train,2.0807,11.25,64
0,1370,train,2.0834,14.0625,64
0,1380,train,2.0792,14.0625,64
0,1390,train,2.0798,10.9375,64
0,1400,train,2.0797,13.4375,64
0,1410,train,2.0846,13.125,64
0,1420,train,2.0774,13.75,64
0,1430,train,2.0797,11.875,64
0,1440,train,2.0796,11.5625,64
0,1450,train,2.0832,9.0625,64
0,1460,train,2.087,10.625,64
0,1470,train,2.0787,12.1875,64
0,1480,train,2.0813,12.1875,64
0,1490,train,2.0827,12.5,64
0,1500,train,2.0825,9.6875,64
0,1510,train,2.0781,12.5,64
0,1520,train,2.0818,10.3125,64
0,1530,train,2.076,15.3125,64
0,1536,validation,2.0799,12.42,64
0,1540,train,2.0822,10.625,64
0,1550,train,2.0812,12.1875,64
0,1560,train,2.0804,11.5625,64
0,1570,train,2.0792,14.375,64
0,1580,train,2.0797,14.0625,64
0,1590,train,2.0795,12.5,64
0,1600,train,2.0804,11.5625,64
0,1610,train,2.08,13.4375,64
0,1620,train,2.0789,13.75,64
0,1630,train,2.0807,11.5625,64
0,1640,train,2.0777,12.5,64
0,1650,train,2.0783,17.5,64
0,1660,train,2.0781,14.0625,64
0,1670,train,2.0776,12.1875,64
0,1680,train,2.08,14.375,64
0,1690,train,2.0824,8.4375,64
0,1700,train,2.0822,12.1875,64
0,1710,train,2.0769,12.1875,64
0,1720,train,2.0816,11.5625,64
0,1730,train,2.0807,10.625,64
0,1740,train,2.0802,12.5,64
0,1750,train,2.0776,13.4375,64
0,1760,train,2.0776,14.0625,64
0,1770,train,2.0809,11.5625,64
0,1780,train,2.0825,10.9375,64
0,1790,train,2.082,9.375,64
0,1800,train,2.0817,12.1875,64
0,1810,train,2.0788,12.5,64
0,1820,train,2.0825,9.0625,64
0,1830,train,2.0784,12.8125,64
0,1840,train,2.0796,14.0625,64
0,1850,train,2.0801,13.4375,64
0,1860,train,2.0819,13.75,64
