epoch,global step,mode,loss,accuracy,mean_length
0,0,validation,2.7472,12.48,48.111
0,10,train,2.7426,14.6875,27.6719
0,20,train,2.4149,10.3125,7.1219
0,30,train,2.176,11.25,9.4563
0,40,train,2.1048,15.3125,15.2094
0,50,train,2.0938,12.5,23.7188
0,60,train,2.0959,13.125,41.9125
0,70,train,2.0717,15.625,51.8687
0,80,train,2.094,12.1875,56.5344
0,90,train,2.0816,16.875,56.8563
0,100,train,2.0846,10.0,47.0438
0,110,train,2.0839,13.4375,41.3281
0,120,train,2.073,11.5625,41.4438
0,130,train,2.0747,11.875,37.3219
0,140,train,2.0792,10.625,38.5812
0,150,train,2.0646,12.8125,39.8719
0,160,train,2.0732,12.8125,41.1
0,170,train,2.0211,15.3125,43.5906
0,180,train,2.0042,14.375,45.4719
0,190,train,2.0158,9.375,56.3906
0,200,train,1.9609,13.4375,49.7531
0,210,train,2.0538,14.0625,55.3687
0,220,train,2.088,15.0,63.95
0,230,train,2.086,10.3125,64
0,240,train,2.0864,10.3125,63.8094
0,250,train,2.0834,13.125,64
0,260,train,2.0774,15.625,64
0,270,train,2.0727,12.8125,64
0,280,train,2.0557,12.8125,64
0,290,train,2.065,12.1875,64
0,300,train,2.083,11.25,64
0,310,train,2.0865,9.0625,64
0,320,train,2.0826,11.875,64
0,330,train,2.0789,9.375,64
0,340,train,2.0798,14.6875,64
0,350,train,2.0851,9.0625,64
0,360,train,2.0812,12.1875,64
0,370,train,2.0756,13.4375,64
0,380,train,2.0271,11.25,64
0,390,train,2.0457,13.75,64
0,400,train,2.0417,11.875,64
0,410,train,2.0133,12.8125,64
0,420,train,2.015,12.5,64
0,430,train,1.9764,16.5625,64
0,440,train,2.0233,11.5625,64
0,450,train,1.9787,15.9375,64
0,460,train,1.9975,14.0625,64
0,470,train,2.0719,11.25,64
0,480,train,1.995,17.1875,64
0,490,train,2.0227,13.75,64
0,500,train,2.0474,11.5625,64
0,510,train,1.9821,15.3125,64
0,512,validation,1.9489,14.3,64
0,520,train,1.9524,15.9375,64
0,530,train,2.0533,12.8125,64
0,540,train,2.0607,13.4375,64
0,550,train,1.966,13.125,64
0,560,train,1.9167,15.3125,64
0,570,train,1.9298,15.3125,64
0,580,train,2.0287,11.25,64
0,590,train,2.0695,13.4375,64
0,600,train,2.0716,15.3125,64
0,610,train,2.0705,13.75,64
0,620,train,2.0636,14.0625,64
0,630,train,2.0475,15.3125,64
0,640,train,1.9776,16.5625,64
0,650,train,1.9253,13.4375,64
0,660,train,1.9621,10.9375,64
0,670,train,1.9084,13.75,64
0,680,train,1.9214,18.125,64
0,690,train,1.9291,14.375,64
0,700,train,1.9788,15.3125,64
0,710,train,2.0062,16.5625,64
0,720,train,1.9528,16.5625,64
0,730,train,2.0161,11.875,64
0,740,train,2.0219,16.5625,64
0,750,train,2.0026,15.625,64
0,760,train,1.9339,14.375,64
0,770,train,1.8945,15.0,64
0,780,train,1.9547,16.875,64
0,790,train,1.8902,21.5625,64
0,800,train,1.8916,22.8125,64
0,810,train,1.9468,13.75,64
0,820,train,1.9217,18.125,64
